Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
41448,2023-09-24 00:00:00,2024-07-17 00:00:00,3.1,94.6,978.0,1127.0,4034.0,64.0,1335.0,175.0
41449,2023-09-24 01:00:00,2024-07-17 00:00:00,3.1,89.09,978.0,1139.0,4873.0,22.0,1199.0,176.0
41450,2023-09-24 02:00:00,2024-07-17 00:00:00,3.1,91.58,982.0,1143.0,4844.0,30.0,968.0,175.0
41451,2023-09-24 03:00:00,2024-07-17 00:00:00,3.1,95.29,984.0,1145.0,4741.0,29.0,698.0,174.0
41452,2023-09-24 04:00:00,2024-07-17 00:00:00,3.1,96.21,983.0,1146.0,4617.0,27.0,729.0,176.0
41453,2023-09-24 05:00:00,2024-07-17 00:00:00,3.1,98.71,981.0,1149.0,4356.0,0.0,750.0,178.0
41454,2023-09-24 06:00:00,2024-07-17 00:00:00,3.1,95.99,895.0,1149.0,4083.0,0.0,756.0,169.0
41455,2023-09-24 07:00:00,2024-07-17 00:00:00,3.1,98.63,893.0,1148.0,3891.0,0.0,658.0,163.0
41456,2023-09-24 08:00:00,2024-07-17 00:00:00,3.1,105.28,885.0,1150.0,3452.0,0.0,551.0,167.0
41457,2023-09-24 09:00:00,2024-07-17 00:00:00,3.1,110.64,883.0,1150.0,3417.0,0.0,222.0,164.0
41458,2023-09-24 10:00:00,2024-07-17 00:00:00,3.1,112.67,887.0,1148.0,3303.0,0.0,222.0,164.0
41459,2023-09-24 11:00:00,2024-07-17 00:00:00,3.1,112.36,887.0,1147.0,3335.0,0.0,224.0,166.0
41460,2023-09-24 12:00:00,2024-07-17 00:00:00,3.1,113.44,887.0,1148.0,3365.0,0.0,125.0,164.0
41461,2023-09-24 13:00:00,2024-07-17 00:00:00,3.1,113.04,887.0,1147.0,3471.0,0.0,73.0,167.0
41462,2023-09-24 14:00:00,2024-07-17 00:00:00,3.1,112.36,886.0,1148.0,3577.0,0.0,20.0,168.0
41463,2023-09-24 15:00:00,2024-07-17 00:00:00,3.1,111.29,888.0,1150.0,3630.0,4.0,15.0,164.0
41464,2023-09-24 16:00:00,2024-07-17 00:00:00,3.1,107.82,886.0,1150.0,3878.0,19.0,17.0,168.0
41465,2023-09-24 17:00:00,2024-07-17 00:00:00,3.1,107.45,885.0,1147.0,3886.0,39.0,20.0,168.0
41466,2023-09-24 18:00:00,2024-07-17 00:00:00,3.1,106.62,884.0,1146.0,3989.0,36.0,20.0,174.0
41467,2023-09-24 19:00:00,2024-07-17 00:00:00,3.1,107.37,884.0,1146.0,3942.0,27.0,6.0,172.0
41468,2023-09-24 20:00:00,2024-07-17 00:00:00,3.1,105.7,882.0,1145.0,4070.0,44.0,5.0,175.0
41469,2023-09-24 21:00:00,2024-07-17 00:00:00,3.1,102.74,881.0,1146.0,4223.0,38.0,57.0,172.0
41470,2023-09-24 22:00:00,2024-07-17 00:00:00,3.1,98.86,881.0,1144.0,4548.0,28.0,76.0,172.0
41471,2023-09-24 23:00:00,2024-07-17 00:00:00,3.1,96.97,881.0,1143.0,4636.0,19.0,151.0,171.0
