Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
41568,2023-09-29 00:00:00,2024-07-17 00:00:00,3.1,49.87,907.0,1143.0,4805.0,118.0,1578.0,173.0
41569,2023-09-29 01:00:00,2024-07-17 00:00:00,3.1,46.78,906.0,1144.0,5623.0,46.0,1411.0,174.0
41570,2023-09-29 02:00:00,2024-07-17 00:00:00,3.1,46.01,909.0,1146.0,5838.0,33.0,1418.0,177.0
41571,2023-09-29 03:00:00,2024-07-17 00:00:00,3.1,46.86,923.0,1146.0,5793.0,28.0,1393.0,177.0
41572,2023-09-29 04:00:00,2024-07-17 00:00:00,3.1,48.43,925.0,1148.0,5736.0,15.0,1179.0,178.0
41573,2023-09-29 05:00:00,2024-07-17 00:00:00,3.1,53.4,925.0,1150.0,5169.0,0.0,884.0,176.0
41574,2023-09-29 06:00:00,2024-07-17 00:00:00,3.1,56.54,798.0,1151.0,4089.0,0.0,734.0,169.0
41575,2023-09-29 07:00:00,2024-07-17 00:00:00,3.1,58.17,773.0,1153.0,3936.0,0.0,530.0,166.0
41576,2023-09-29 08:00:00,2024-07-17 00:00:00,3.1,64.6,865.0,1154.0,3911.0,0.0,352.0,168.0
41577,2023-09-29 09:00:00,2024-07-17 00:00:00,3.1,74.26,891.0,1155.0,3373.0,0.0,194.0,174.0
41578,2023-09-29 10:00:00,2024-07-17 00:00:00,3.1,69.99,893.0,1155.0,3788.0,0.0,90.0,167.0
41579,2023-09-29 11:00:00,2024-07-17 00:00:00,3.1,69.54,893.0,1155.0,3848.0,0.0,69.0,167.0
41580,2023-09-29 12:00:00,2024-07-17 00:00:00,3.1,67.18,895.0,1155.0,4087.0,0.0,47.0,166.0
41581,2023-09-29 13:00:00,2024-07-17 00:00:00,3.1,61.39,898.0,1155.0,4724.0,0.0,57.0,170.0
41582,2023-09-29 14:00:00,2024-07-17 00:00:00,3.1,60.71,953.0,1156.0,5165.0,0.0,33.0,177.0
41583,2023-09-29 15:00:00,2024-07-17 00:00:00,3.1,61.3,976.0,1156.0,5175.0,7.0,44.0,175.0
41584,2023-09-29 16:00:00,2024-07-17 00:00:00,3.1,63.01,939.0,1155.0,4790.0,24.0,44.0,177.0
41585,2023-09-29 17:00:00,2024-07-17 00:00:00,3.1,65.08,936.0,1155.0,4419.0,43.0,100.0,170.0
41586,2023-09-29 18:00:00,2024-07-17 00:00:00,3.1,66.44,931.0,1153.0,4282.0,46.0,105.0,174.0
41587,2023-09-29 19:00:00,2024-07-17 00:00:00,3.1,66.26,909.0,1151.0,4123.0,50.0,133.0,168.0
41588,2023-09-29 20:00:00,2024-07-17 00:00:00,3.1,67.42,917.0,1150.0,4024.0,42.0,127.0,163.0
41589,2023-09-29 21:00:00,2024-07-17 00:00:00,3.1,68.32,919.0,1150.0,3947.0,35.0,135.0,163.0
41590,2023-09-29 22:00:00,2024-07-17 00:00:00,3.1,66.22,917.0,1151.0,4190.0,27.0,114.0,166.0
41591,2023-09-29 23:00:00,2024-07-17 00:00:00,3.1,67.28,919.0,1150.0,4113.0,18.0,129.0,169.0
