Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
42792,2023-11-19 00:00:00,2024-07-17 00:00:00,3.1,39.34,763.0,1146.0,7366.0,4.0,185.0,168.0
42793,2023-11-19 01:00:00,2024-07-17 00:00:00,3.1,36.29,764.0,1147.0,8158.0,1.0,228.0,169.0
42794,2023-11-19 02:00:00,2024-07-17 00:00:00,3.1,35.67,766.0,1147.0,8338.0,26.0,255.0,171.0
42795,2023-11-19 03:00:00,2024-07-17 00:00:00,3.1,37.59,767.0,1146.0,7932.0,7.0,184.0,174.0
42796,2023-11-19 04:00:00,2024-07-17 00:00:00,3.1,39.11,766.0,1147.0,7604.0,0.0,60.0,170.0
42797,2023-11-19 05:00:00,2024-07-17 00:00:00,3.1,39.57,768.0,1146.0,7595.0,0.0,14.0,173.0
42798,2023-11-19 06:00:00,2024-07-17 00:00:00,3.1,41.29,771.0,1147.0,7142.0,0.0,86.0,173.0
42799,2023-11-19 07:00:00,2024-07-17 00:00:00,3.1,47.46,814.0,1147.0,6044.0,0.0,141.0,162.0
42800,2023-11-19 08:00:00,2024-07-17 00:00:00,3.1,47.1,785.0,1147.0,5682.0,0.0,379.0,163.0
42801,2023-11-19 09:00:00,2024-07-17 00:00:00,3.1,37.01,591.0,1146.0,5955.0,0.0,557.0,161.0
42802,2023-11-19 10:00:00,2024-07-17 00:00:00,3.1,34.8,585.0,1146.0,5675.0,0.0,1236.0,156.0
42803,2023-11-19 11:00:00,2024-07-17 00:00:00,3.1,32.57,585.0,1146.0,5530.0,0.0,1982.0,156.0
42804,2023-11-19 12:00:00,2024-07-17 00:00:00,3.1,31.51,589.0,1144.0,5586.0,0.0,2391.0,162.0
42805,2023-11-19 13:00:00,2024-07-17 00:00:00,3.1,30.96,588.0,1145.0,5626.0,0.0,2532.0,163.0
42806,2023-11-19 14:00:00,2024-07-17 00:00:00,3.1,29.78,591.0,1145.0,5980.0,0.0,2519.0,158.0
42807,2023-11-19 15:00:00,2024-07-17 00:00:00,3.1,28.78,568.0,1145.0,6143.0,0.0,2521.0,162.0
42808,2023-11-19 16:00:00,2024-07-17 00:00:00,3.1,27.86,567.0,1145.0,6480.0,5.0,2515.0,162.0
42809,2023-11-19 17:00:00,2024-07-17 00:00:00,3.1,27.53,565.0,1144.0,6554.0,51.0,2501.0,162.0
42810,2023-11-19 18:00:00,2024-07-17 00:00:00,3.1,26.53,564.0,1140.0,6818.0,62.0,2571.0,159.0
42811,2023-11-19 19:00:00,2024-07-17 00:00:00,3.1,26.95,564.0,1136.0,6655.0,45.0,2619.0,161.0
42812,2023-11-19 20:00:00,2024-07-17 00:00:00,3.1,27.59,555.0,1134.0,6476.0,42.0,2508.0,165.0
42813,2023-11-19 21:00:00,2024-07-17 00:00:00,3.1,27.44,551.0,1134.0,6361.0,45.0,2533.0,160.0
42814,2023-11-19 22:00:00,2024-07-17 00:00:00,3.1,28.38,562.0,1134.0,6095.0,59.0,2617.0,163.0
42815,2023-11-19 23:00:00,2024-07-17 00:00:00,3.1,28.93,558.0,1137.0,5932.0,54.0,2551.0,164.0
