Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
37800,2023-04-25 00:00:00,2024-07-17 00:00:00,3.1,430.01,2168.0,471.0,1227.0,125.0,246.0
37801,2023-04-25 01:00:00,2024-07-17 00:00:00,3.1,413.8,2056.0,474.0,1242.0,49.0,379.0
37802,2023-04-25 02:00:00,2024-07-17 00:00:00,3.1,385.56,2040.0,377.0,1351.0,6.0,609.0
37803,2023-04-25 03:00:00,2024-07-17 00:00:00,3.1,381.01,2089.0,345.0,1344.0,0.0,724.0
37804,2023-04-25 04:00:00,2024-07-17 00:00:00,3.1,375.21,2080.0,294.0,1299.0,0.0,830.0
37805,2023-04-25 05:00:00,2024-07-17 00:00:00,3.1,387.92,2129.0,327.0,1174.0,0.0,853.0
37806,2023-04-25 06:00:00,2024-07-17 00:00:00,3.1,405.79,2286.0,322.0,1094.0,0.0,873.0
37807,2023-04-25 07:00:00,2024-07-17 00:00:00,3.1,402.17,2237.0,305.0,1097.0,0.0,869.0
37808,2023-04-25 08:00:00,2024-07-17 00:00:00,3.1,395.36,2071.0,298.0,1140.0,0.0,751.0
37809,2023-04-25 09:00:00,2024-07-17 00:00:00,3.1,400.93,2073.0,305.0,1127.0,0.0,706.0
37810,2023-04-25 10:00:00,2024-07-17 00:00:00,3.1,424.2,2299.0,359.0,1127.0,0.0,647.0
37811,2023-04-25 11:00:00,2024-07-17 00:00:00,3.1,434.33,2341.0,367.0,1101.0,0.0,600.0
37812,2023-04-25 12:00:00,2024-07-17 00:00:00,3.1,438.29,2411.0,396.0,1123.0,0.0,585.0
37813,2023-04-25 13:00:00,2024-07-17 00:00:00,3.1,420.26,2422.0,393.0,1306.0,3.0,602.0
37814,2023-04-25 14:00:00,2024-07-17 00:00:00,3.1,433.31,2481.0,442.0,1302.0,45.0,459.0
37815,2023-04-25 15:00:00,2024-07-17 00:00:00,3.1,430.66,2420.0,381.0,1273.0,88.0,436.0
37816,2023-04-25 16:00:00,2024-07-17 00:00:00,3.1,428.36,2338.0,353.0,1207.0,124.0,431.0
37817,2023-04-25 17:00:00,2024-07-17 00:00:00,3.1,417.59,2301.0,366.0,1161.0,173.0,511.0
37818,2023-04-25 18:00:00,2024-07-17 00:00:00,3.1,410.2,2224.0,352.0,1116.0,184.0,562.0
37819,2023-04-25 19:00:00,2024-07-17 00:00:00,3.1,401.18,2113.0,320.0,1119.0,146.0,600.0
37820,2023-04-25 20:00:00,2024-07-17 00:00:00,3.1,388.92,2044.0,313.0,1121.0,117.0,697.0
37821,2023-04-25 21:00:00,2024-07-17 00:00:00,3.1,390.19,2122.0,313.0,1128.0,93.0,774.0
37822,2023-04-25 22:00:00,2024-07-17 00:00:00,3.1,372.6,1915.0,297.0,1115.0,86.0,788.0
37823,2023-04-25 23:00:00,2024-07-17 00:00:00,3.1,377.71,1952.0,325.0,1147.0,60.0,762.0
