Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
40320,2023-08-08 00:00:00,2024-07-17 00:00:00,3.1,527.31,3235.0,387.0,1405.0,147.0,299.0
40321,2023-08-08 01:00:00,2024-07-17 00:00:00,3.1,535.58,3287.0,386.0,1394.0,105.0,291.0
40322,2023-08-08 02:00:00,2024-07-17 00:00:00,3.1,544.58,3212.0,388.0,1370.0,21.0,262.0
40323,2023-08-08 03:00:00,2024-07-17 00:00:00,3.1,562.4,3271.0,387.0,1343.0,0.0,166.0
40324,2023-08-08 04:00:00,2024-07-17 00:00:00,3.1,564.64,3272.0,337.0,1287.0,0.0,207.0
40325,2023-08-08 05:00:00,2024-07-17 00:00:00,3.1,578.89,3229.0,282.0,1189.0,0.0,165.0
40326,2023-08-08 06:00:00,2024-07-17 00:00:00,3.1,573.36,3059.0,281.0,1127.0,0.0,199.0
40327,2023-08-08 07:00:00,2024-07-17 00:00:00,3.1,559.95,2804.0,282.0,1040.0,0.0,277.0
40328,2023-08-08 08:00:00,2024-07-17 00:00:00,3.1,541.59,2668.0,281.0,1117.0,0.0,283.0
40329,2023-08-08 09:00:00,2024-07-17 00:00:00,3.1,526.8,2516.0,280.0,1063.0,0.0,374.0
40330,2023-08-08 10:00:00,2024-07-17 00:00:00,3.1,498.26,2324.0,280.0,1020.0,0.0,537.0
40331,2023-08-08 11:00:00,2024-07-17 00:00:00,3.1,496.96,2268.0,280.0,1023.0,0.0,508.0
40332,2023-08-08 12:00:00,2024-07-17 00:00:00,3.1,528.1,2547.0,280.0,1029.0,0.0,414.0
40333,2023-08-08 13:00:00,2024-07-17 00:00:00,3.1,562.3,2943.0,280.0,1013.0,19.0,332.0
40334,2023-08-08 14:00:00,2024-07-17 00:00:00,3.1,544.94,2790.0,281.0,1017.0,92.0,330.0
40335,2023-08-08 15:00:00,2024-07-17 00:00:00,3.1,518.39,2539.0,282.0,1062.0,169.0,301.0
40336,2023-08-08 16:00:00,2024-07-17 00:00:00,3.1,527.99,2712.0,306.0,1097.0,214.0,240.0
40337,2023-08-08 17:00:00,2024-07-17 00:00:00,3.1,554.09,3047.0,306.0,1125.0,213.0,158.0
40338,2023-08-08 18:00:00,2024-07-17 00:00:00,3.1,567.89,3327.0,335.0,1127.0,236.0,137.0
40339,2023-08-08 19:00:00,2024-07-17 00:00:00,3.1,549.73,3373.0,355.0,1189.0,246.0,262.0
40340,2023-08-08 20:00:00,2024-07-17 00:00:00,3.1,528.32,3248.0,379.0,1226.0,213.0,409.0
40341,2023-08-08 21:00:00,2024-07-17 00:00:00,3.1,514.59,3294.0,401.0,1302.0,196.0,527.0
40342,2023-08-08 22:00:00,2024-07-17 00:00:00,3.1,488.99,2977.0,405.0,1337.0,186.0,589.0
40343,2023-08-08 23:00:00,2024-07-17 00:00:00,3.1,479.97,2933.0,411.0,1303.0,159.0,721.0
