Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
36816,2023-03-15 00:00:00,2024-07-17 00:00:00,3.1,586.99,2320.0,337.0,603.0,44.0,251.0
36817,2023-03-15 01:00:00,2024-07-17 00:00:00,3.1,564.37,2337.0,349.0,666.0,11.0,372.0
36818,2023-03-15 02:00:00,2024-07-17 00:00:00,3.1,558.67,2413.0,394.0,633.0,0.0,484.0
36819,2023-03-15 03:00:00,2024-07-17 00:00:00,3.1,539.77,2326.0,459.0,632.0,0.0,573.0
36820,2023-03-15 04:00:00,2024-07-17 00:00:00,3.1,523.65,2206.0,466.0,606.0,0.0,654.0
36821,2023-03-15 05:00:00,2024-07-17 00:00:00,3.1,519.48,2124.0,351.0,509.0,0.0,739.0
36822,2023-03-15 06:00:00,2024-07-17 00:00:00,3.1,508.27,2010.0,271.0,457.0,0.0,805.0
36823,2023-03-15 07:00:00,2024-07-17 00:00:00,3.1,513.75,2002.0,271.0,399.0,0.0,818.0
36824,2023-03-15 08:00:00,2024-07-17 00:00:00,3.1,526.4,2025.0,296.0,371.0,0.0,771.0
36825,2023-03-15 09:00:00,2024-07-17 00:00:00,3.1,537.09,2042.0,271.0,370.0,0.0,713.0
36826,2023-03-15 10:00:00,2024-07-17 00:00:00,3.1,549.1,2004.0,272.0,373.0,0.0,615.0
36827,2023-03-15 11:00:00,2024-07-17 00:00:00,3.1,565.74,2241.0,300.0,377.0,0.0,618.0
36828,2023-03-15 12:00:00,2024-07-17 00:00:00,3.1,574.12,2430.0,346.0,419.0,0.0,600.0
36829,2023-03-15 13:00:00,2024-07-17 00:00:00,3.1,582.64,2623.0,396.0,529.0,0.0,508.0
36830,2023-03-15 14:00:00,2024-07-17 00:00:00,3.1,593.42,2893.0,492.0,598.0,10.0,444.0
36831,2023-03-15 15:00:00,2024-07-17 00:00:00,3.1,613.13,2968.0,424.0,609.0,86.0,256.0
36832,2023-03-15 16:00:00,2024-07-17 00:00:00,3.1,621.27,2904.0,399.0,566.0,146.0,168.0
36833,2023-03-15 17:00:00,2024-07-17 00:00:00,3.1,621.22,2870.0,394.0,510.0,161.0,199.0
36834,2023-03-15 18:00:00,2024-07-17 00:00:00,3.1,628.19,2833.0,388.0,479.0,170.0,164.0
36835,2023-03-15 19:00:00,2024-07-17 00:00:00,3.1,622.19,2865.0,381.0,473.0,164.0,227.0
36836,2023-03-15 20:00:00,2024-07-17 00:00:00,3.1,614.6,2792.0,313.0,472.0,148.0,284.0
36837,2023-03-15 21:00:00,2024-07-17 00:00:00,3.1,605.38,2754.0,291.0,470.0,119.0,366.0
36838,2023-03-15 22:00:00,2024-07-17 00:00:00,3.1,600.24,2787.0,341.0,472.0,86.0,433.0
36839,2023-03-15 23:00:00,2024-07-17 00:00:00,3.1,571.11,2636.0,277.0,529.0,41.0,576.0
