Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
42984,2023-11-27 00:00:00,2024-07-17 00:00:00,3.1,606.42,3117.0,496.0,608.0,11.0,416.0
42985,2023-11-27 01:00:00,2024-07-17 00:00:00,3.1,587.92,3259.0,526.0,720.0,0.0,518.0
42986,2023-11-27 02:00:00,2024-07-17 00:00:00,3.1,574.72,3190.0,488.0,753.0,0.0,579.0
42987,2023-11-27 03:00:00,2024-07-17 00:00:00,3.1,576.78,3163.0,480.0,735.0,0.0,568.0
42988,2023-11-27 04:00:00,2024-07-17 00:00:00,3.1,571.72,3163.0,471.0,695.0,0.0,653.0
42989,2023-11-27 05:00:00,2024-07-17 00:00:00,3.1,580.16,3101.0,417.0,582.0,0.0,672.0
42990,2023-11-27 06:00:00,2024-07-17 00:00:00,3.1,593.9,3020.0,385.0,456.0,0.0,657.0
42991,2023-11-27 07:00:00,2024-07-17 00:00:00,3.1,620.69,2952.0,373.0,371.0,0.0,522.0
42992,2023-11-27 08:00:00,2024-07-17 00:00:00,3.1,630.15,2970.0,383.0,332.0,0.0,499.0
42993,2023-11-27 09:00:00,2024-07-17 00:00:00,3.1,626.05,3016.0,388.0,320.0,0.0,552.0
42994,2023-11-27 10:00:00,2024-07-17 00:00:00,3.1,624.18,3038.0,403.0,331.0,0.0,558.0
42995,2023-11-27 11:00:00,2024-07-17 00:00:00,3.1,611.84,3013.0,402.0,354.0,0.0,616.0
42996,2023-11-27 12:00:00,2024-07-17 00:00:00,3.1,605.93,3005.0,414.0,386.0,0.0,623.0
42997,2023-11-27 13:00:00,2024-07-17 00:00:00,3.1,601.27,3083.0,457.0,486.0,0.0,581.0
42998,2023-11-27 14:00:00,2024-07-17 00:00:00,3.1,591.3,3299.0,539.0,576.0,0.0,643.0
42999,2023-11-27 15:00:00,2024-07-17 00:00:00,3.1,578.54,3206.0,438.0,576.0,53.0,683.0
43000,2023-11-27 16:00:00,2024-07-17 00:00:00,3.1,564.99,3038.0,379.0,544.0,214.0,615.0
43001,2023-11-27 17:00:00,2024-07-17 00:00:00,3.1,582.76,3020.0,421.0,517.0,243.0,451.0
43002,2023-11-27 18:00:00,2024-07-17 00:00:00,3.1,593.69,3022.0,413.0,508.0,230.0,387.0
43003,2023-11-27 19:00:00,2024-07-17 00:00:00,3.1,604.57,3049.0,404.0,502.0,216.0,334.0
43004,2023-11-27 20:00:00,2024-07-17 00:00:00,3.1,610.13,2997.0,395.0,494.0,223.0,277.0
43005,2023-11-27 21:00:00,2024-07-17 00:00:00,3.1,612.56,2989.0,393.0,491.0,243.0,241.0
43006,2023-11-27 22:00:00,2024-07-17 00:00:00,3.1,616.15,2987.0,386.0,507.0,256.0,188.0
43007,2023-11-27 23:00:00,2024-07-17 00:00:00,3.1,631.46,3067.0,444.0,543.0,162.0,146.0
