Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
38496,2023-05-24 00:00:00,2024-07-17 00:00:00,3.1,464.49,2209.0,279.0,1253.0,89.0,448.0
38497,2023-05-24 01:00:00,2024-07-17 00:00:00,3.1,442.65,2101.0,233.0,1256.0,50.0,598.0
38498,2023-05-24 02:00:00,2024-07-17 00:00:00,3.1,437.95,2069.0,235.0,1253.0,10.0,656.0
38499,2023-05-24 03:00:00,2024-07-17 00:00:00,3.1,445.86,2155.0,233.0,1247.0,0.0,668.0
38500,2023-05-24 04:00:00,2024-07-17 00:00:00,3.1,449.5,2163.0,277.0,1242.0,0.0,648.0
38501,2023-05-24 05:00:00,2024-07-17 00:00:00,3.1,446.55,2075.0,198.0,1209.0,0.0,626.0
38502,2023-05-24 06:00:00,2024-07-17 00:00:00,3.1,449.5,1950.0,197.0,1153.0,0.0,547.0
38503,2023-05-24 07:00:00,2024-07-17 00:00:00,3.1,452.93,1873.0,214.0,1134.0,0.0,473.0
38504,2023-05-24 08:00:00,2024-07-17 00:00:00,3.1,444.91,1844.0,196.0,1156.0,0.0,493.0
38505,2023-05-24 09:00:00,2024-07-17 00:00:00,3.1,452.62,1890.0,196.0,1160.0,0.0,463.0
38506,2023-05-24 10:00:00,2024-07-17 00:00:00,3.1,461.42,1952.0,197.0,1160.0,0.0,440.0
38507,2023-05-24 11:00:00,2024-07-17 00:00:00,3.1,457.17,1946.0,193.0,1176.0,0.0,455.0
38508,2023-05-24 12:00:00,2024-07-17 00:00:00,3.1,460.82,1931.0,192.0,1129.0,0.0,458.0
38509,2023-05-24 13:00:00,2024-07-17 00:00:00,3.1,472.5,2042.0,234.0,1171.0,8.0,401.0
38510,2023-05-24 14:00:00,2024-07-17 00:00:00,3.1,466.72,2050.0,249.0,1199.0,39.0,401.0
38511,2023-05-24 15:00:00,2024-07-17 00:00:00,3.1,448.94,1976.0,205.0,1225.0,92.0,420.0
38512,2023-05-24 16:00:00,2024-07-17 00:00:00,3.1,414.74,1697.0,200.0,1141.0,138.0,510.0
38513,2023-05-24 17:00:00,2024-07-17 00:00:00,3.1,380.34,1545.0,200.0,1132.0,170.0,652.0
38514,2023-05-24 18:00:00,2024-07-17 00:00:00,3.1,369.85,1502.0,204.0,1118.0,190.0,703.0
38515,2023-05-24 19:00:00,2024-07-17 00:00:00,3.1,364.44,1491.0,246.0,1113.0,186.0,769.0
38516,2023-05-24 20:00:00,2024-07-17 00:00:00,3.1,369.9,1571.0,235.0,1128.0,193.0,787.0
38517,2023-05-24 21:00:00,2024-07-17 00:00:00,3.1,381.75,1662.0,213.0,1171.0,154.0,757.0
38518,2023-05-24 22:00:00,2024-07-17 00:00:00,3.1,423.97,1984.0,270.0,1179.0,74.0,736.0
38519,2023-05-24 23:00:00,2024-07-17 00:00:00,3.1,426.71,2134.0,245.0,1181.0,60.0,857.0
