Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
43368,2023-12-13 00:00:00,2024-07-17 00:00:00,3.1,626.98,3223.0,596.0,730.0,4.0,159.0
43369,2023-12-13 01:00:00,2024-07-17 00:00:00,3.1,617.61,3295.0,551.0,819.0,0.0,182.0
43370,2023-12-13 02:00:00,2024-07-17 00:00:00,3.1,605.42,3134.0,504.0,847.0,0.0,205.0
43371,2023-12-13 03:00:00,2024-07-17 00:00:00,3.1,603.42,2994.0,484.0,825.0,0.0,195.0
43372,2023-12-13 04:00:00,2024-07-17 00:00:00,3.1,609.11,3000.0,434.0,765.0,0.0,223.0
43373,2023-12-13 05:00:00,2024-07-17 00:00:00,3.1,623.69,2979.0,421.0,677.0,0.0,200.0
43374,2023-12-13 06:00:00,2024-07-17 00:00:00,3.1,642.21,2801.0,412.0,554.0,0.0,147.0
43375,2023-12-13 07:00:00,2024-07-17 00:00:00,3.1,668.74,2915.0,454.0,455.0,0.0,101.0
43376,2023-12-13 08:00:00,2024-07-17 00:00:00,3.1,685.29,2925.0,428.0,393.0,0.0,75.0
43377,2023-12-13 09:00:00,2024-07-17 00:00:00,3.1,688.48,2885.0,421.0,378.0,0.0,66.0
43378,2023-12-13 10:00:00,2024-07-17 00:00:00,3.1,693.33,2882.0,420.0,373.0,0.0,44.0
43379,2023-12-13 11:00:00,2024-07-17 00:00:00,3.1,698.38,2938.0,429.0,382.0,0.0,15.0
43380,2023-12-13 12:00:00,2024-07-17 00:00:00,3.1,688.59,3073.0,453.0,458.0,0.0,14.0
43381,2023-12-13 13:00:00,2024-07-17 00:00:00,3.1,666.88,3186.0,547.0,591.0,0.0,17.0
43382,2023-12-13 14:00:00,2024-07-17 00:00:00,3.1,653.48,3213.0,558.0,702.0,0.0,3.0
43383,2023-12-13 15:00:00,2024-07-17 00:00:00,3.1,654.93,3328.0,560.0,705.0,20.0,0.0
43384,2023-12-13 16:00:00,2024-07-17 00:00:00,3.1,641.58,3141.0,470.0,679.0,116.0,1.0
43385,2023-12-13 17:00:00,2024-07-17 00:00:00,3.1,631.87,2999.0,463.0,617.0,203.0,7.0
43386,2023-12-13 18:00:00,2024-07-17 00:00:00,3.1,650.93,3200.0,532.0,548.0,155.0,28.0
43387,2023-12-13 19:00:00,2024-07-17 00:00:00,3.1,655.2,3303.0,339.0,556.0,147.0,74.0
43388,2023-12-13 20:00:00,2024-07-17 00:00:00,3.1,658.65,3264.0,319.0,519.0,123.0,105.0
43389,2023-12-13 21:00:00,2024-07-17 00:00:00,3.1,651.9,3281.0,286.0,554.0,102.0,149.0
43390,2023-12-13 22:00:00,2024-07-17 00:00:00,3.1,642.6,3256.0,398.0,563.0,75.0,196.0
43391,2023-12-13 23:00:00,2024-07-17 00:00:00,3.1,641.47,3235.0,404.0,594.0,32.0,207.0
