UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-15 00:00:00,2023-08-18 21:41:24,3.0,1.0,21248.0,2204.0,87.0,4057.0,10825.0,485.0,451.0
2023-08-15 01:00:00,2023-08-18 21:41:24,3.0,2.0,23271.0,2204.0,87.0,4299.0,8647.0,555.0,1300.0
2023-08-15 02:00:00,2023-08-18 21:41:24,3.0,2.0,25118.0,2207.0,86.0,5111.0,4003.0,693.0,2929.0
2023-08-15 03:00:00,2023-08-18 21:41:24,3.0,2.0,25493.0,2212.0,87.0,5405.0,435.0,781.0,3393.0
2023-08-15 04:00:00,2023-08-18 21:41:24,3.0,2.0,24939.0,2213.0,88.0,5385.0,0.0,842.0,2254.0
2023-08-15 05:00:00,2023-08-18 21:41:24,3.0,2.0,23714.0,2214.0,87.0,5191.0,0.0,1065.0,1265.0
2023-08-15 06:00:00,2023-08-18 21:41:24,3.0,2.0,21168.0,2215.0,87.0,4521.0,0.0,1160.0,204.0
2023-08-15 07:00:00,2023-08-18 21:41:24,3.0,3.0,18354.0,2213.0,88.0,4316.0,0.0,1218.0,225.0
2023-08-15 08:00:00,2023-08-18 21:41:24,3.0,3.0,16947.0,2213.0,88.0,3938.0,0.0,985.0,440.0
2023-08-15 09:00:00,2023-08-18 21:41:24,3.0,2.0,16095.0,2213.0,89.0,3442.0,0.0,849.0,51.0
2023-08-15 10:00:00,2023-08-18 21:41:24,3.0,2.0,15864.0,2211.0,88.0,3338.0,0.0,727.0,0.0
2023-08-15 11:00:00,2023-08-18 21:41:24,3.0,2.0,15809.0,2209.0,88.0,3238.0,0.0,527.0,0.0
2023-08-15 12:00:00,2023-08-18 21:41:24,3.0,2.0,15707.0,2210.0,88.0,3167.0,0.0,653.0,0.0
2023-08-15 13:00:00,2023-08-18 21:41:24,3.0,2.0,15627.0,2208.0,88.0,2897.0,0.0,505.0,108.0
2023-08-15 14:00:00,2023-08-18 21:41:24,3.0,1.0,15782.0,2210.0,86.0,2956.0,572.0,432.0,39.0
2023-08-15 15:00:00,2023-08-18 21:41:24,3.0,2.0,16056.0,2212.0,88.0,2983.0,5514.0,460.0,0.0
2023-08-15 16:00:00,2023-08-18 21:41:24,3.0,2.0,17526.0,2213.0,87.0,2878.0,9109.0,344.0,0.0
2023-08-15 17:00:00,2023-08-18 21:41:24,3.0,2.0,17062.0,2213.0,87.0,2690.0,11359.0,292.0,0.0
2023-08-15 18:00:00,2023-08-18 21:41:24,3.0,2.0,15840.0,2212.0,87.0,2727.0,12802.0,524.0,0.0
2023-08-15 19:00:00,2023-08-18 21:41:24,3.0,2.0,15644.0,2211.0,86.0,2685.0,13122.0,355.0,0.0
2023-08-15 20:00:00,2023-08-18 21:41:24,3.0,2.0,16283.0,2209.0,86.0,2777.0,13474.0,345.0,0.0
2023-08-15 21:00:00,2023-08-18 21:41:24,3.0,2.0,18260.0,2202.0,86.0,2992.0,13112.0,346.0,0.0
2023-08-15 22:00:00,2023-08-18 21:41:24,3.0,2.0,20660.0,2202.0,86.0,3581.0,11373.0,276.0,569.0
2023-08-15 23:00:00,2023-08-18 21:41:24,3.0,1.0,22785.0,2203.0,86.0,3981.0,10446.0,461.0,923.0
