,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-09-07 00:00:00,2023-09-08 23:15:10,3.0,128.8,0.0,9982.0,2212.0,87.0,3042.0,13149.0,477.0,0.0
1,2023-09-07 01:00:00,2023-09-08 23:15:10,3.0,171.65,0.0,12426.0,2214.0,87.0,3654.0,9671.0,503.0,666.0
2,2023-09-07 02:00:00,2023-09-08 23:15:10,3.0,253.32,0.0,15304.0,2216.0,87.0,5048.0,2849.0,704.0,2926.0
3,2023-09-07 03:00:00,2023-09-08 23:15:10,3.0,265.79,0.0,15535.0,2217.0,87.0,5319.0,76.0,1003.0,2130.0
4,2023-09-07 04:00:00,2023-09-08 23:15:10,3.0,250.76,0.0,14225.0,2217.0,87.0,5354.0,8.0,1323.0,1612.0
5,2023-09-07 05:00:00,2023-09-08 23:15:10,3.0,238.91,0.0,13076.0,2212.0,87.0,5202.0,11.0,1554.0,1239.0
6,2023-09-07 06:00:00,2023-09-08 23:15:10,3.0,230.33,0.0,12629.0,2213.0,87.0,4518.0,11.0,1611.0,420.0
7,2023-09-07 07:00:00,2023-09-08 23:15:10,3.0,224.8,0.0,12137.0,2217.0,88.0,3924.0,12.0,1757.0,0.0
8,2023-09-07 08:00:00,2023-09-08 23:15:10,3.0,222.98,0.0,11271.0,2217.0,88.0,3424.0,10.0,1853.0,0.0
9,2023-09-07 09:00:00,2023-09-08 23:15:10,3.0,221.59,0.0,10889.0,2219.0,88.0,3293.0,0.0,1854.0,0.0
10,2023-09-07 10:00:00,2023-09-08 23:15:10,3.0,222.34,0.0,10532.0,2222.0,88.0,3262.0,0.0,1583.0,0.0
11,2023-09-07 11:00:00,2023-09-08 23:15:10,3.0,229.34,0.0,11086.0,2217.0,88.0,3243.0,0.0,1407.0,0.0
12,2023-09-07 12:00:00,2023-09-08 23:15:10,3.0,227.72,0.0,10669.0,2218.0,88.0,3199.0,0.0,1318.0,0.0
13,2023-09-07 13:00:00,2023-09-08 23:15:10,3.0,241.09,0.0,11213.0,2218.0,88.0,2617.0,0.0,1221.0,0.0
14,2023-09-07 14:00:00,2023-09-08 23:15:10,3.0,252.76,0.0,11750.0,2216.0,86.0,2845.0,301.0,1076.0,734.0
15,2023-09-07 15:00:00,2023-09-08 23:15:10,3.0,190.02,0.0,11039.0,2215.0,87.0,2406.0,5097.0,837.0,0.0
16,2023-09-07 16:00:00,2023-09-08 23:15:10,3.0,153.01,0.0,11135.0,2215.0,87.0,1862.0,11150.0,707.0,0.0
17,2023-09-07 17:00:00,2023-09-08 23:15:10,3.0,142.67,0.0,10923.0,2215.0,87.0,1484.0,13385.0,482.0,0.0
18,2023-09-07 18:00:00,2023-09-08 23:15:10,3.0,134.04,0.0,10239.0,2216.0,87.0,1615.0,14001.0,368.0,0.0
19,2023-09-07 19:00:00,2023-09-08 23:15:10,3.0,129.77,0.0,9892.0,2215.0,87.0,1718.0,14228.0,337.0,0.0
20,2023-09-07 20:00:00,2023-09-08 23:15:10,3.0,118.54,0.0,8774.0,2214.0,87.0,1908.0,14271.0,430.0,0.0
21,2023-09-07 21:00:00,2023-09-08 23:15:10,3.0,110.01,0.0,7799.0,2212.0,87.0,2119.0,14197.0,768.0,149.0
22,2023-09-07 22:00:00,2023-09-08 23:15:10,3.0,112.94,0.0,8016.0,2215.0,86.0,2330.0,14147.0,970.0,292.0
23,2023-09-07 23:00:00,2023-09-08 23:15:10,3.0,134.74,0.0,9779.0,2213.0,87.0,2507.0,13831.0,976.0,697.0
