UTC time,oil,wind,hydro,nat_gas,coal
2023-04-20 19:00,0.0,21.0,226.0,179.0,326.0
2023-04-20 20:00,0.0,17.0,263.0,220.0,321.0
2023-04-20 21:00,0.0,21.0,275.0,206.0,319.0
2023-04-20 22:00,0.0,25.0,183.0,195.0,323.0
2023-04-20 23:00,0.0,28.0,97.0,184.0,325.0
2023-04-21 00:00,0.0,27.0,0.0,187.0,321.0
2023-04-21 01:00,0.0,30.0,0.0,160.0,314.0
2023-04-21 02:00,0.0,34.0,21.0,160.0,310.0
2023-04-21 03:00,0.0,35.0,90.0,160.0,308.0
2023-04-21 04:00,0.0,35.0,100.0,214.0,303.0
2023-04-21 05:00,0.0,31.0,90.0,185.0,298.0
2023-04-21 06:00,0.0,27.0,92.0,181.0,309.0
2023-04-21 07:00,0.0,27.0,95.0,180.0,312.0
2023-04-21 08:00,0.0,25.0,95.0,171.0,313.0
2023-04-21 09:00,0.0,23.0,97.0,171.0,310.0
2023-04-21 10:00,0.0,23.0,90.0,171.0,310.0
2023-04-21 11:00,0.0,21.0,97.0,171.0,313.0
2023-04-21 12:00,0.0,13.0,52.0,171.0,311.0
2023-04-21 13:00,0.0,10.0,55.0,171.0,309.0
2023-04-21 14:00,0.0,12.0,60.0,171.0,311.0
2023-04-21 15:00,0.0,10.0,60.0,171.0,314.0
2023-04-21 16:00,0.0,9.0,84.0,176.0,316.0
2023-04-21 17:00,0.0,12.0,136.0,177.0,314.0
2023-04-21 18:00,0.0,7.0,180.0,178.0,313.0
2023-04-21 19:00,0.0,9.0,159.0,179.0,317.0
2023-04-21 20:00,0.0,8.0,205.0,180.0,314.0
2023-04-21 21:00,0.0,4.0,203.0,188.0,316.0
2023-04-21 22:00,0.0,8.0,117.0,175.0,313.0
2023-04-21 23:00,0.0,9.0,59.0,160.0,315.0
2023-04-22 00:00,0.0,1.0,17.0,160.0,314.0
2023-04-22 01:00,0.0,1.0,0.0,160.0,316.0
2023-04-22 02:00,0.0,1.0,0.0,160.0,312.0
2023-04-22 03:00,0.0,0.0,0.0,160.0,280.0
2023-04-22 04:00,0.0,0.0,0.0,185.0,282.0
2023-04-22 05:00,0.0,0.0,0.0,166.0,279.0
2023-04-22 06:00,0.0,0.0,39.0,166.0,280.0
2023-04-22 07:00,0.0,0.0,59.0,184.0,285.0
2023-04-22 08:00,0.0,0.0,70.0,184.0,304.0
2023-04-22 09:00,0.0,1.0,92.0,171.0,305.0
2023-04-22 10:00,0.0,3.0,100.0,171.0,304.0
2023-04-22 11:00,0.0,7.0,100.0,171.0,306.0
2023-04-22 12:00,0.0,2.0,99.0,171.0,307.0
2023-04-22 13:00,0.0,1.0,99.0,171.0,310.0
2023-04-22 14:00,0.0,0.0,99.0,171.0,309.0
2023-04-22 15:00,0.0,2.0,99.0,171.0,308.0
2023-04-22 16:00,0.0,4.0,99.0,171.0,307.0
2023-04-22 17:00,0.0,2.0,149.0,177.0,304.0
2023-04-22 18:00,0.0,2.0,170.0,179.0,304.0
2023-04-22 19:00,0.0,5.0,170.0,180.0,308.0
2023-04-22 20:00,0.0,1.0,171.0,192.0,308.0
2023-04-22 21:00,0.0,0.0,150.0,213.0,304.0
2023-04-22 22:00,0.0,0.0,111.0,175.0,305.0
2023-04-22 23:00,0.0,0.0,58.0,160.0,306.0
2023-04-23 00:00,0.0,0.0,0.0,160.0,308.0
2023-04-23 01:00,0.0,0.0,0.0,160.0,311.0
2023-04-23 02:00,0.0,0.0,0.0,160.0,308.0
2023-04-23 03:00,0.0,0.0,0.0,160.0,314.0
2023-04-23 04:00,0.0,0.0,0.0,184.0,316.0
2023-04-23 05:00,0.0,0.0,25.0,171.0,310.0
2023-04-23 06:00,0.0,0.0,61.0,171.0,320.0
2023-04-23 07:00,0.0,0.0,120.0,171.0,353.0
2023-04-23 08:00,0.0,0.0,103.0,171.0,364.0
2023-04-23 09:00,0.0,2.0,104.0,171.0,356.0
2023-04-23 10:00,0.0,2.0,82.0,171.0,364.0
2023-04-23 11:00,0.0,3.0,82.0,171.0,369.0
2023-04-23 12:00,0.0,4.0,65.0,171.0,371.0
2023-04-23 13:00,0.0,5.0,67.0,171.0,369.0
2023-04-23 14:00,0.0,7.0,62.0,171.0,376.0
2023-04-23 15:00,0.0,18.0,62.0,171.0,374.0
2023-04-23 16:00,0.0,16.0,62.0,187.0,369.0
2023-04-23 17:00,0.0,13.0,111.0,200.0,367.0
2023-04-23 18:00,0.0,9.0,168.0,199.0,369.0
2023-04-23 19:00,0.0,9.0,170.0,189.0,368.0
2023-04-23 20:00,0.0,8.0,119.0,190.0,378.0
2023-04-23 21:00,0.0,5.0,60.0,182.0,366.0
2023-04-23 22:00,0.0,3.0,30.0,175.0,373.0
2023-04-23 23:00,0.0,3.0,0.0,160.0,369.0
2023-04-24 00:00,0.0,3.0,0.0,160.0,371.0
2023-04-24 01:00,0.0,2.0,0.0,160.0,367.0
2023-04-24 02:00,0.0,2.0,0.0,160.0,371.0
2023-04-24 03:00,0.0,1.0,0.0,160.0,367.0
2023-04-24 04:00,0.0,1.0,0.0,185.0,370.0
2023-04-24 05:00,0.0,1.0,0.0,171.0,368.0
2023-04-24 06:00,0.0,1.0,0.0,171.0,368.0
2023-04-24 07:00,0.0,3.0,0.0,171.0,367.0
2023-04-24 08:00,0.0,5.0,0.0,171.0,375.0
2023-04-24 09:00,0.0,7.0,0.0,171.0,369.0
2023-04-24 10:00,0.0,9.0,0.0,171.0,372.0
2023-04-24 11:00,0.0,9.0,0.0,175.0,377.0
2023-04-24 12:00,0.0,9.0,0.0,199.0,367.0
2023-04-24 13:00,0.0,10.0,0.0,194.0,368.0
2023-04-24 14:00,0.0,14.0,0.0,204.0,368.0
2023-04-24 15:00,0.0,22.0,21.0,216.0,365.0
2023-04-24 16:00,0.0,23.0,21.0,214.0,368.0
2023-04-24 17:00,0.0,3.0,69.0,216.0,358.0
2023-04-24 18:00,0.0,5.0,117.0,194.0,371.0
2023-04-24 19:00,0.0,10.0,112.0,187.0,354.0
2023-04-24 20:00,0.0,9.0,153.0,201.0,357.0
2023-04-24 21:00,0.0,5.0,128.0,199.0,356.0
2023-04-24 22:00,0.0,3.0,21.0,217.0,352.0
2023-04-24 23:00,0.0,1.0,0.0,185.0,357.0
2023-04-25 00:00,0.0,1.0,0.0,160.0,356.0
2023-04-25 01:00,0.0,1.0,0.0,160.0,360.0
2023-04-25 02:00,0.0,0.0,0.0,160.0,361.0
2023-04-25 03:00,0.0,0.0,0.0,160.0,376.0
2023-04-25 04:00,0.0,0.0,0.0,185.0,381.0
2023-04-25 05:00,0.0,0.0,0.0,180.0,382.0
2023-04-25 06:00,0.0,0.0,0.0,179.0,385.0
2023-04-25 07:00,0.0,0.0,0.0,173.0,390.0
2023-04-25 08:00,0.0,0.0,15.0,171.0,382.0
2023-04-25 09:00,0.0,0.0,20.0,171.0,393.0
2023-04-25 10:00,0.0,3.0,20.0,171.0,395.0
2023-04-25 11:00,0.0,3.0,20.0,171.0,383.0
2023-04-25 12:00,0.0,4.0,23.0,172.0,388.0
2023-04-25 13:00,0.0,0.0,41.0,171.0,376.0
2023-04-25 14:00,0.0,0.0,42.0,197.0,349.0
2023-04-25 15:00,0.0,0.0,42.0,217.0,354.0
2023-04-25 16:00,0.0,0.0,42.0,223.0,355.0
2023-04-25 17:00,0.0,12.0,71.0,220.0,360.0
2023-04-25 18:00,0.0,31.0,98.0,201.0,358.0
2023-04-25 19:00,0.0,18.0,79.0,224.0,353.0
2023-04-25 20:00,0.0,13.0,142.0,217.0,346.0
2023-04-25 21:00,0.0,16.0,134.0,205.0,348.0
2023-04-25 22:00,0.0,19.0,151.0,195.0,355.0
2023-04-25 23:00,0.0,22.0,72.0,176.0,353.0
2023-04-26 00:00,0.0,17.0,23.0,160.0,353.0
2023-04-26 01:00,0.0,11.0,0.0,160.0,353.0
2023-04-26 02:00,0.0,6.0,0.0,175.0,353.0
2023-04-26 03:00,0.0,8.0,0.0,210.0,352.0
2023-04-26 04:00,0.0,24.0,38.0,228.0,352.0
2023-04-26 05:00,0.0,17.0,79.0,219.0,351.0
2023-04-26 06:00,0.0,4.0,136.0,226.0,352.0
2023-04-26 07:00,0.0,4.0,212.0,228.0,353.0
2023-04-26 08:00,0.0,16.0,272.0,216.0,351.0
2023-04-26 09:00,0.0,35.0,286.0,189.0,350.0
2023-04-26 10:00,0.0,35.0,277.0,211.0,355.0
2023-04-26 11:00,0.0,34.0,225.0,219.0,353.0
2023-04-26 12:00,0.0,35.0,194.0,219.0,352.0
2023-04-26 13:00,0.0,35.0,174.0,185.0,355.0
2023-04-26 14:00,0.0,34.0,179.0,183.0,356.0
2023-04-26 15:00,0.0,34.0,174.0,210.0,354.0
2023-04-26 16:00,0.0,34.0,176.0,207.0,359.0
2023-04-26 17:00,0.0,34.0,222.0,194.0,358.0
2023-04-26 18:00,0.0,34.0,254.0,214.0,359.0
2023-04-26 19:00,0.0,34.0,244.0,221.0,355.0
2023-04-26 20:00,0.0,34.0,311.0,225.0,352.0
2023-04-26 21:00,0.0,34.0,307.0,182.0,357.0
2023-04-26 22:00,0.0,34.0,202.0,195.0,361.0
2023-04-26 23:00,0.0,34.0,98.0,195.0,361.0
2023-04-27 00:00,0.0,34.0,49.0,195.0,346.0
2023-04-27 01:00,0.0,34.0,19.0,195.0,346.0
2023-04-27 02:00,0.0,34.0,24.0,195.0,343.0
2023-04-27 03:00,0.0,34.0,49.0,196.0,346.0
2023-04-27 04:00,0.0,34.0,79.0,196.0,344.0
2023-04-27 05:00,0.0,34.0,115.0,173.0,345.0
2023-04-27 06:00,0.0,34.0,125.0,172.0,345.0
2023-04-27 07:00,0.0,33.0,104.0,192.0,346.0
2023-04-27 08:00,0.0,34.0,104.0,188.0,347.0
2023-04-27 09:00,0.0,34.0,104.0,184.0,350.0
2023-04-27 10:00,0.0,34.0,104.0,172.0,366.0
2023-04-27 11:00,0.0,34.0,104.0,171.0,363.0
2023-04-27 12:00,0.0,34.0,103.0,171.0,362.0
2023-04-27 13:00,0.0,34.0,104.0,171.0,361.0
2023-04-27 14:00,0.0,34.0,104.0,171.0,363.0
2023-04-27 15:00,0.0,33.0,105.0,188.0,362.0
2023-04-27 16:00,0.0,32.0,126.0,208.0,364.0
2023-04-27 17:00,0.0,31.0,187.0,219.0,366.0
2023-04-27 18:00,0.0,26.0,255.0,206.0,364.0
2023-04-27 19:00,0.0,27.0,255.0,195.0,365.0
2023-04-27 20:00,0.0,30.0,314.0,203.0,359.0
2023-04-27 21:00,0.0,33.0,284.0,201.0,355.0
2023-04-27 22:00,0.0,34.0,202.0,195.0,352.0
2023-04-27 23:00,0.0,35.0,97.0,195.0,352.0
2023-04-28 00:00,0.0,35.0,40.0,195.0,350.0
2023-04-28 01:00,0.0,36.0,17.0,195.0,353.0
2023-04-28 02:00,0.0,35.0,29.0,166.0,351.0
2023-04-28 03:00,0.0,36.0,39.0,178.0,352.0
2023-04-28 04:00,0.0,36.0,62.0,195.0,349.0
2023-04-28 05:00,0.0,36.0,99.0,172.0,349.0
2023-04-28 06:00,0.0,36.0,24.0,171.0,354.0
2023-04-28 07:00,0.0,36.0,0.0,179.0,359.0
2023-04-28 08:00,0.0,36.0,0.0,172.0,357.0
2023-04-28 09:00,0.0,36.0,0.0,171.0,367.0
2023-04-28 10:00,0.0,36.0,0.0,171.0,364.0
2023-04-28 11:00,0.0,35.0,0.0,171.0,368.0
2023-04-28 12:00,0.0,30.0,0.0,171.0,360.0
2023-04-28 13:00,0.0,26.0,0.0,171.0,361.0
2023-04-28 14:00,0.0,22.0,0.0,171.0,359.0
2023-04-28 15:00,0.0,27.0,0.0,172.0,365.0
2023-04-28 16:00,0.0,26.0,22.0,171.0,368.0
2023-04-28 17:00,0.0,27.0,70.0,193.0,359.0
2023-04-28 18:00,0.0,18.0,120.0,216.0,357.0
2023-04-28 19:00,0.0,5.0,137.0,186.0,362.0
2023-04-28 20:00,0.0,10.0,186.0,197.0,361.0
2023-04-28 21:00,0.0,7.0,153.0,210.0,362.0
2023-04-28 22:00,0.0,3.0,187.0,195.0,357.0
2023-04-28 23:00,0.0,1.0,97.0,195.0,356.0
2023-04-29 00:00,0.0,0.0,53.0,169.0,357.0
2023-04-29 01:00,0.0,0.0,33.0,160.0,353.0
2023-04-29 02:00,0.0,0.0,29.0,160.0,352.0
2023-04-29 03:00,0.0,0.0,41.0,160.0,356.0
2023-04-29 04:00,0.0,0.0,29.0,185.0,357.0
2023-04-29 05:00,0.0,0.0,18.0,214.0,355.0
2023-04-29 06:00,0.0,0.0,21.0,191.0,352.0
2023-04-29 07:00,0.0,0.0,67.0,174.0,350.0
2023-04-29 08:00,0.0,1.0,51.0,172.0,361.0
2023-04-29 09:00,0.0,3.0,35.0,180.0,362.0
2023-04-29 10:00,0.0,1.0,28.0,172.0,368.0
2023-04-29 11:00,0.0,0.0,21.0,202.0,362.0
2023-04-29 12:00,0.0,1.0,20.0,213.0,359.0
2023-04-29 13:00,0.0,2.0,27.0,217.0,357.0
2023-04-29 14:00,0.0,3.0,36.0,218.0,358.0
2023-04-29 15:00,0.0,5.0,56.0,207.0,360.0
2023-04-29 16:00,0.0,4.0,72.0,191.0,364.0
2023-04-29 17:00,0.0,3.0,102.0,201.0,363.0
2023-04-29 18:00,0.0,2.0,125.0,196.0,365.0
2023-04-29 19:00,0.0,1.0,112.0,194.0,362.0
2023-04-29 20:00,0.0,0.0,175.0,177.0,362.0
2023-04-29 21:00,0.0,0.0,154.0,181.0,358.0
2023-04-29 22:00,0.0,1.0,154.0,183.0,361.0
2023-04-29 23:00,0.0,0.0,88.0,160.0,364.0
2023-04-30 00:00,0.0,0.0,36.0,160.0,365.0
2023-04-30 01:00,0.0,0.0,0.0,160.0,362.0
2023-04-30 02:00,0.0,0.0,0.0,160.0,360.0
2023-04-30 03:00,0.0,0.0,0.0,178.0,361.0
2023-04-30 04:00,0.0,0.0,12.0,188.0,359.0
2023-04-30 05:00,0.0,0.0,0.0,216.0,353.0
2023-04-30 06:00,0.0,0.0,0.0,180.0,351.0
2023-04-30 07:00,0.0,0.0,42.0,189.0,352.0
2023-04-30 08:00,0.0,3.0,92.0,177.0,355.0
2023-04-30 09:00,0.0,9.0,94.0,161.0,355.0
2023-04-30 10:00,0.0,12.0,80.0,161.0,355.0
2023-04-30 11:00,0.0,15.0,43.0,184.0,355.0
2023-04-30 12:00,0.0,14.0,43.0,161.0,357.0
2023-04-30 13:00,0.0,13.0,43.0,161.0,356.0
2023-04-30 14:00,0.0,24.0,43.0,161.0,355.0
2023-04-30 15:00,0.0,18.0,43.0,170.0,357.0
2023-04-30 16:00,0.0,4.0,43.0,171.0,357.0
2023-04-30 17:00,0.0,8.0,97.0,171.0,356.0
2023-04-30 18:00,0.0,8.0,149.0,172.0,361.0
2023-04-30 19:00,0.0,2.0,152.0,171.0,364.0
2023-04-30 20:00,0.0,0.0,93.0,210.0,359.0
2023-04-30 21:00,0.0,1.0,43.0,210.0,358.0
2023-04-30 22:00,0.0,0.0,51.0,60.0,354.0
2023-04-30 23:00,0.0,0.0,0.0,0.0,357.0
2023-05-01 00:00,0.0,0.0,0.0,0.0,360.0
2023-05-01 01:00,0.0,0.0,0.0,0.0,356.0
2023-05-01 02:00,0.0,1.0,0.0,0.0,354.0
2023-05-01 03:00,0.0,6.0,0.0,0.0,355.0
2023-05-01 04:00,0.0,7.0,0.0,0.0,357.0
2023-05-01 05:00,0.0,12.0,13.0,0.0,346.0
2023-05-01 06:00,0.0,7.0,46.0,0.0,349.0
2023-05-01 07:00,0.0,1.0,44.0,0.0,355.0
2023-05-01 08:00,0.0,0.0,44.0,0.0,347.0
2023-05-01 09:00,0.0,0.0,44.0,0.0,337.0
2023-05-01 10:00,0.0,3.0,44.0,0.0,336.0
2023-05-01 11:00,0.0,21.0,44.0,0.0,336.0
2023-05-01 12:00,0.0,5.0,44.0,0.0,338.0
2023-05-01 13:00,0.0,9.0,29.0,0.0,331.0
2023-05-01 14:00,0.0,5.0,53.0,0.0,273.0
2023-05-01 15:00,0.0,22.0,73.0,0.0,268.0
2023-05-01 16:00,0.0,11.0,122.0,0.0,270.0
2023-05-01 17:00,0.0,3.0,182.0,0.0,268.0
2023-05-01 18:00,0.0,1.0,239.0,0.0,265.0
2023-05-01 19:00,0.0,2.0,340.0,0.0,155.0
2023-05-01 20:00,0.0,3.0,393.0,0.0,149.0
2023-05-01 21:00,0.0,4.0,320.0,0.0,184.0
2023-05-01 22:00,0.0,3.0,200.0,0.0,197.0
2023-05-01 23:00,0.0,3.0,153.0,0.0,200.0
2023-05-02 00:00,0.0,1.0,99.0,0.0,201.0
2023-05-02 01:00,0.0,1.0,80.0,0.0,201.0
2023-05-02 02:00,0.0,1.0,80.0,0.0,197.0
2023-05-02 03:00,0.0,2.0,100.0,0.0,200.0
2023-05-02 04:00,0.0,2.0,105.0,0.0,197.0
2023-05-02 05:00,0.0,2.0,134.0,0.0,196.0
2023-05-02 06:00,0.0,1.0,166.0,0.0,197.0
2023-05-02 07:00,0.0,2.0,170.0,0.0,205.0
2023-05-02 08:00,0.0,2.0,197.0,0.0,168.0
2023-05-02 09:00,0.0,5.0,236.0,0.0,146.0
2023-05-02 10:00,0.0,7.0,239.0,0.0,140.0
2023-05-02 11:00,0.0,6.0,227.0,0.0,136.0
2023-05-02 12:00,0.0,11.0,232.0,0.0,136.0
2023-05-02 13:00,0.0,12.0,239.0,0.0,137.0
2023-05-02 14:00,0.0,24.0,223.0,0.0,134.0
2023-05-02 15:00,0.0,21.0,255.0,0.0,135.0
2023-05-02 16:00,0.0,13.0,281.0,0.0,142.0
2023-05-02 17:00,0.0,7.0,318.0,0.0,135.0
2023-05-02 18:00,0.0,4.0,363.0,0.0,135.0
2023-05-02 19:00,0.0,2.0,329.0,0.0,136.0
2023-05-02 20:00,0.0,2.0,387.0,0.0,134.0
2023-05-02 21:00,0.0,2.0,378.0,0.0,136.0
2023-05-02 22:00,0.0,1.0,142.0,0.0,128.0
2023-05-02 23:00,0.0,0.0,59.0,0.0,140.0
2023-05-03 00:00,0.0,2.0,0.0,0.0,143.0
2023-05-03 01:00,0.0,0.0,0.0,0.0,128.0
2023-05-03 02:00,0.0,1.0,0.0,0.0,129.0
2023-05-03 03:00,0.0,24.0,0.0,0.0,136.0
2023-05-03 04:00,0.0,12.0,34.0,0.0,135.0
2023-05-03 05:00,0.0,1.0,88.0,0.0,133.0
2023-05-03 06:00,0.0,1.0,148.0,0.0,139.0
2023-05-03 07:00,0.0,4.0,173.0,0.0,140.0
2023-05-03 08:00,0.0,2.0,180.0,0.0,135.0
2023-05-03 09:00,0.0,0.0,194.0,0.0,136.0
2023-05-03 10:00,0.0,0.0,203.0,0.0,134.0
2023-05-03 11:00,0.0,0.0,232.0,0.0,133.0
2023-05-03 12:00,0.0,1.0,237.0,0.0,145.0
2023-05-03 13:00,0.0,0.0,204.0,0.0,167.0
2023-05-03 14:00,0.0,0.0,193.0,0.0,180.0
2023-05-03 15:00,0.0,0.0,160.0,0.0,224.0
2023-05-03 16:00,0.0,0.0,123.0,0.0,262.0
2023-05-03 17:00,0.0,0.0,125.0,0.0,280.0
2023-05-03 18:00,0.0,0.0,137.0,0.0,281.0
2023-05-03 19:00,0.0,1.0,109.0,0.0,287.0
2023-05-03 20:00,0.0,2.0,160.0,0.0,284.0
2023-05-03 21:00,0.0,0.0,149.0,0.0,281.0
2023-05-03 22:00,0.0,0.0,181.0,0.0,283.0
2023-05-03 23:00,0.0,0.0,82.0,0.0,279.0
2023-05-04 00:00,0.0,0.0,14.0,0.0,285.0
2023-05-04 01:00,0.0,0.0,0.0,0.0,283.0
2023-05-04 02:00,0.0,0.0,0.0,0.0,287.0
2023-05-04 03:00,0.0,0.0,17.0,0.0,286.0
2023-05-04 04:00,0.0,0.0,55.0,0.0,290.0
2023-05-04 05:00,0.0,0.0,92.0,0.0,294.0
2023-05-04 06:00,0.0,0.0,142.0,0.0,298.0
2023-05-04 07:00,0.0,0.0,175.0,0.0,301.0
2023-05-04 08:00,0.0,0.0,165.0,0.0,301.0
2023-05-04 09:00,0.0,0.0,152.0,0.0,295.0
2023-05-04 10:00,0.0,0.0,130.0,0.0,306.0
2023-05-04 11:00,0.0,0.0,129.0,0.0,310.0
2023-05-04 12:00,0.0,0.0,139.0,0.0,297.0
2023-05-04 13:00,0.0,0.0,165.0,0.0,288.0
2023-05-04 14:00,0.0,0.0,174.0,0.0,291.0
2023-05-04 15:00,0.0,0.0,182.0,0.0,297.0
2023-05-04 16:00,0.0,0.0,183.0,0.0,298.0
2023-05-04 17:00,0.0,0.0,215.0,0.0,301.0
2023-05-04 18:00,0.0,4.0,230.0,0.0,309.0
2023-05-04 19:00,0.0,8.0,202.0,0.0,314.0
2023-05-04 20:00,0.0,10.0,270.0,0.0,309.0
2023-05-04 21:00,0.0,14.0,243.0,0.0,308.0
2023-05-04 22:00,0.0,17.0,137.0,0.0,302.0
2023-05-04 23:00,0.0,23.0,37.0,0.0,326.0
2023-05-05 00:00,0.0,29.0,0.0,0.0,338.0
2023-05-05 01:00,0.0,30.0,0.0,0.0,337.0
2023-05-05 02:00,0.0,31.0,0.0,0.0,335.0
2023-05-05 03:00,0.0,31.0,0.0,0.0,336.0
2023-05-05 04:00,0.0,31.0,0.0,0.0,365.0
2023-05-05 05:00,0.0,32.0,0.0,0.0,366.0
2023-05-05 06:00,0.0,33.0,28.0,0.0,367.0
2023-05-05 07:00,0.0,33.0,28.0,0.0,366.0
2023-05-05 08:00,0.0,33.0,28.0,0.0,369.0
2023-05-05 09:00,0.0,30.0,28.0,0.0,361.0
2023-05-05 10:00,0.0,25.0,28.0,0.0,362.0
2023-05-05 11:00,0.0,25.0,13.0,0.0,358.0
2023-05-05 12:00,0.0,18.0,13.0,0.0,367.0
2023-05-05 13:00,0.0,19.0,13.0,0.0,368.0
2023-05-05 14:00,0.0,19.0,13.0,0.0,343.0
2023-05-05 15:00,0.0,19.0,29.0,0.0,341.0
2023-05-05 16:00,0.0,23.0,45.0,0.0,344.0
2023-05-05 17:00,0.0,28.0,73.0,0.0,341.0
2023-05-05 18:00,0.0,31.0,125.0,0.0,338.0
2023-05-05 19:00,0.0,26.0,124.0,0.0,345.0
2023-05-05 20:00,0.0,17.0,170.0,0.0,357.0
2023-05-05 21:00,0.0,24.0,124.0,0.0,365.0
2023-05-05 22:00,0.0,20.0,58.0,0.0,366.0
2023-05-05 23:00,0.0,24.0,28.0,0.0,359.0
2023-05-06 00:00,0.0,18.0,0.0,0.0,366.0
2023-05-06 01:00,0.0,18.0,0.0,0.0,363.0
2023-05-06 02:00,0.0,13.0,0.0,0.0,364.0
2023-05-06 03:00,0.0,15.0,0.0,0.0,358.0
2023-05-06 04:00,0.0,19.0,0.0,0.0,356.0
2023-05-06 05:00,0.0,23.0,0.0,0.0,353.0
2023-05-06 06:00,0.0,15.0,13.0,0.0,357.0
2023-05-06 07:00,0.0,6.0,28.0,0.0,367.0
2023-05-06 08:00,0.0,1.0,28.0,0.0,373.0
2023-05-06 09:00,0.0,0.0,28.0,0.0,370.0
2023-05-06 10:00,0.0,0.0,28.0,0.0,366.0
2023-05-06 11:00,0.0,0.0,28.0,0.0,371.0
2023-05-06 12:00,0.0,0.0,28.0,0.0,367.0
2023-05-06 13:00,0.0,0.0,13.0,0.0,370.0
2023-05-06 14:00,0.0,0.0,13.0,0.0,364.0
2023-05-06 15:00,0.0,0.0,29.0,0.0,370.0
2023-05-06 16:00,0.0,0.0,45.0,0.0,372.0
2023-05-06 17:00,0.0,0.0,45.0,0.0,366.0
2023-05-06 18:00,0.0,0.0,95.0,0.0,356.0
2023-05-06 19:00,0.0,2.0,82.0,0.0,360.0
2023-05-06 20:00,0.0,4.0,131.0,0.0,373.0
2023-05-06 21:00,0.0,3.0,86.0,0.0,370.0
2023-05-06 22:00,0.0,1.0,42.0,0.0,367.0
2023-05-06 23:00,0.0,1.0,0.0,0.0,367.0
2023-05-07 00:00,0.0,0.0,0.0,0.0,356.0
2023-05-07 01:00,0.0,1.0,0.0,0.0,345.0
2023-05-07 02:00,0.0,1.0,0.0,0.0,341.0
2023-05-07 03:00,0.0,2.0,0.0,0.0,335.0
2023-05-07 04:00,0.0,0.0,0.0,0.0,341.0
2023-05-07 05:00,0.0,0.0,0.0,0.0,355.0
2023-05-07 06:00,0.0,0.0,28.0,0.0,361.0
2023-05-07 07:00,0.0,1.0,45.0,0.0,364.0
2023-05-07 08:00,0.0,2.0,55.0,0.0,374.0
2023-05-07 09:00,0.0,3.0,66.0,0.0,367.0
2023-05-07 10:00,0.0,2.0,60.0,0.0,368.0
2023-05-07 11:00,0.0,2.0,48.0,0.0,375.0
2023-05-07 12:00,0.0,2.0,45.0,0.0,370.0
2023-05-07 13:00,0.0,7.0,37.0,0.0,362.0
2023-05-07 14:00,0.0,12.0,31.0,0.0,368.0
2023-05-07 15:00,0.0,14.0,31.0,0.0,374.0
2023-05-07 16:00,0.0,13.0,45.0,0.0,371.0
2023-05-07 17:00,0.0,10.0,73.0,0.0,365.0
2023-05-07 18:00,0.0,10.0,160.0,0.0,364.0
2023-05-07 19:00,0.0,7.0,157.0,0.0,365.0
2023-05-07 20:00,0.0,10.0,131.0,0.0,359.0
2023-05-07 21:00,0.0,8.0,64.0,0.0,354.0
2023-05-07 22:00,0.0,4.0,15.0,0.0,354.0
2023-05-07 23:00,0.0,3.0,0.0,0.0,354.0
2023-05-08 00:00,0.0,2.0,0.0,0.0,355.0
2023-05-08 01:00,0.0,1.0,0.0,0.0,351.0
2023-05-08 02:00,0.0,0.0,0.0,0.0,353.0
2023-05-08 03:00,0.0,0.0,0.0,0.0,352.0
2023-05-08 04:00,0.0,0.0,0.0,0.0,354.0
2023-05-08 05:00,0.0,0.0,0.0,0.0,352.0
2023-05-08 06:00,0.0,0.0,0.0,0.0,358.0
2023-05-08 07:00,0.0,0.0,27.0,0.0,361.0
2023-05-08 08:00,0.0,0.0,28.0,0.0,360.0
2023-05-08 09:00,0.0,1.0,13.0,0.0,351.0
2023-05-08 10:00,0.0,1.0,13.0,0.0,359.0
2023-05-08 11:00,0.0,2.0,13.0,0.0,362.0
2023-05-08 12:00,0.0,4.0,28.0,0.0,361.0
2023-05-08 13:00,0.0,6.0,28.0,0.0,362.0
2023-05-08 14:00,0.0,6.0,28.0,0.0,361.0
2023-05-08 15:00,0.0,7.0,29.0,0.0,367.0
2023-05-08 16:00,0.0,2.0,45.0,0.0,368.0
2023-05-08 17:00,0.0,6.0,50.0,0.0,358.0
2023-05-08 18:00,0.0,5.0,87.0,0.0,356.0
2023-05-08 19:00,0.0,3.0,85.0,0.0,362.0
2023-05-08 20:00,0.0,3.0,111.0,0.0,370.0
2023-05-08 21:00,0.0,1.0,83.0,0.0,374.0
2023-05-08 22:00,0.0,3.0,23.0,0.0,362.0
2023-05-08 23:00,0.0,6.0,0.0,0.0,340.0
2023-05-09 00:00,0.0,12.0,0.0,0.0,343.0
2023-05-09 01:00,0.0,17.0,0.0,0.0,338.0
2023-05-09 02:00,0.0,24.0,0.0,0.0,335.0
2023-05-09 03:00,0.0,27.0,0.0,0.0,338.0
2023-05-09 04:00,0.0,19.0,0.0,0.0,338.0
2023-05-09 05:00,0.0,12.0,0.0,0.0,339.0
2023-05-09 06:00,0.0,12.0,0.0,0.0,366.0
2023-05-09 07:00,0.0,5.0,36.0,0.0,360.0
2023-05-09 08:00,0.0,1.0,53.0,0.0,362.0
2023-05-09 09:00,0.0,2.0,61.0,0.0,357.0
2023-05-09 10:00,0.0,7.0,51.0,0.0,355.0
2023-05-09 11:00,0.0,7.0,53.0,0.0,358.0
2023-05-09 12:00,0.0,10.0,61.0,0.0,363.0
