Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
40200,2023-08-03 00:00:00,2024-07-17 00:00:00,3.1,287.2,0.0,9857.0,2061.0,3.0,1238.0,22.0,32.0,509.0
40201,2023-08-03 01:00:00,2024-07-17 00:00:00,3.1,291.2,0.0,9804.0,2075.0,3.0,1055.0,4.0,24.0,517.0
40202,2023-08-03 02:00:00,2024-07-17 00:00:00,3.1,293.94,0.0,9445.0,2072.0,3.0,818.0,0.0,40.0,507.0
40203,2023-08-03 03:00:00,2024-07-17 00:00:00,3.1,291.78,1.0,8522.0,2064.0,3.0,683.0,0.0,46.0,521.0
40204,2023-08-03 04:00:00,2024-07-17 00:00:00,3.1,281.12,3.0,7102.0,2066.0,1.0,683.0,0.0,53.0,527.0
40205,2023-08-03 05:00:00,2024-07-17 00:00:00,3.1,272.89,2.0,6313.0,2071.0,0.0,700.0,0.0,78.0,541.0
40206,2023-08-03 06:00:00,2024-07-17 00:00:00,3.1,267.46,1.0,6074.0,2074.0,0.0,748.0,0.0,127.0,538.0
40207,2023-08-03 07:00:00,2024-07-17 00:00:00,3.1,264.13,0.0,5712.0,2071.0,0.0,693.0,0.0,148.0,529.0
40208,2023-08-03 08:00:00,2024-07-17 00:00:00,3.1,261.95,1.0,5436.0,2080.0,0.0,641.0,0.0,153.0,527.0
40209,2023-08-03 09:00:00,2024-07-17 00:00:00,3.1,263.67,2.0,5536.0,2089.0,0.0,631.0,0.0,142.0,530.0
40210,2023-08-03 10:00:00,2024-07-17 00:00:00,3.1,269.05,1.0,6094.0,2094.0,0.0,633.0,1.0,171.0,537.0
40211,2023-08-03 11:00:00,2024-07-17 00:00:00,3.1,272.73,0.0,6899.0,2101.0,0.0,710.0,24.0,214.0,531.0
40212,2023-08-03 12:00:00,2024-07-17 00:00:00,3.1,277.26,0.0,7703.0,2090.0,0.0,742.0,103.0,216.0,535.0
40213,2023-08-03 13:00:00,2024-07-17 00:00:00,3.1,271.41,0.0,7551.0,2087.0,0.0,839.0,224.0,187.0,531.0
40214,2023-08-03 14:00:00,2024-07-17 00:00:00,3.1,273.99,0.0,7795.0,2096.0,30.0,748.0,344.0,138.0,528.0
40215,2023-08-03 15:00:00,2024-07-17 00:00:00,3.1,270.26,0.0,7711.0,2079.0,22.0,799.0,415.0,165.0,533.0
40216,2023-08-03 16:00:00,2024-07-17 00:00:00,3.1,267.66,0.0,7891.0,2093.0,0.0,802.0,453.0,295.0,545.0
40217,2023-08-03 17:00:00,2024-07-17 00:00:00,3.1,267.94,0.0,8074.0,2087.0,0.0,812.0,435.0,351.0,532.0
40218,2023-08-03 18:00:00,2024-07-17 00:00:00,3.1,272.86,0.0,8754.0,2098.0,0.0,764.0,423.0,414.0,526.0
40219,2023-08-03 19:00:00,2024-07-17 00:00:00,3.1,277.57,0.0,9457.0,2095.0,0.0,746.0,389.0,484.0,527.0
40220,2023-08-03 20:00:00,2024-07-17 00:00:00,3.1,267.64,0.0,9585.0,2091.0,0.0,1412.0,310.0,467.0,535.0
40221,2023-08-03 21:00:00,2024-07-17 00:00:00,3.1,265.92,0.0,9896.0,2084.0,0.0,1667.0,243.0,495.0,530.0
40222,2023-08-03 22:00:00,2024-07-17 00:00:00,3.1,261.85,0.0,9728.0,2074.0,0.0,1950.0,131.0,505.0,537.0
40223,2023-08-03 23:00:00,2024-07-17 00:00:00,3.1,261.21,0.0,9527.0,2073.0,1.0,1937.0,60.0,540.0,534.0
