Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
40104,2023-07-30 00:00:00,2024-07-17 00:00:00,3.1,430.22,2193.0,2720.0,0.0,57.0,1163.0,1303.0
40105,2023-07-30 01:00:00,2024-07-17 00:00:00,3.1,486.65,2240.0,3168.0,0.0,65.0,392.0,1165.0
40106,2023-07-30 02:00:00,2024-07-17 00:00:00,3.1,510.1,2288.0,3125.0,0.0,68.0,138.0,1100.0
40107,2023-07-30 03:00:00,2024-07-17 00:00:00,3.1,488.91,2253.0,2879.0,0.0,67.0,81.0,1427.0
40108,2023-07-30 04:00:00,2024-07-17 00:00:00,3.1,469.48,2106.0,2483.0,0.0,65.0,27.0,1633.0
40109,2023-07-30 05:00:00,2024-07-17 00:00:00,3.1,463.06,2161.0,2063.0,0.0,68.0,51.0,1716.0
40110,2023-07-30 06:00:00,2024-07-17 00:00:00,3.1,489.4,2199.0,1868.0,0.0,48.0,94.0,1388.0
40111,2023-07-30 07:00:00,2024-07-17 00:00:00,3.1,521.29,2198.0,1888.0,0.0,11.0,27.0,1135.0
40112,2023-07-30 08:00:00,2024-07-17 00:00:00,3.1,511.32,2089.0,1975.0,0.0,11.0,0.0,1194.0
40113,2023-07-30 09:00:00,2024-07-17 00:00:00,3.1,506.24,2022.0,1963.0,0.0,12.0,0.0,1205.0
40114,2023-07-30 10:00:00,2024-07-17 00:00:00,3.1,531.44,2015.0,1978.0,0.0,11.0,0.0,949.0
40115,2023-07-30 11:00:00,2024-07-17 00:00:00,3.1,561.71,2084.0,2041.0,0.0,11.0,2.0,699.0
40116,2023-07-30 12:00:00,2024-07-17 00:00:00,3.1,562.25,2148.0,1996.0,0.0,11.0,0.0,732.0
40117,2023-07-30 13:00:00,2024-07-17 00:00:00,3.1,554.01,2119.0,2031.0,0.0,12.0,162.0,635.0
40118,2023-07-30 14:00:00,2024-07-17 00:00:00,3.1,485.78,1969.0,1792.0,0.0,11.0,791.0,657.0
40119,2023-07-30 15:00:00,2024-07-17 00:00:00,3.1,452.37,1903.0,1928.0,0.0,11.0,1262.0,574.0
40120,2023-07-30 16:00:00,2024-07-17 00:00:00,3.1,451.38,1989.0,2111.0,0.0,11.0,1394.0,553.0
40121,2023-07-30 17:00:00,2024-07-17 00:00:00,3.1,445.5,2122.0,2327.0,0.0,12.0,1500.0,673.0
40122,2023-07-30 18:00:00,2024-07-17 00:00:00,3.1,429.97,2149.0,2515.0,0.0,11.0,1612.0,869.0
40123,2023-07-30 19:00:00,2024-07-17 00:00:00,3.1,416.15,2169.0,2612.0,0.0,11.0,1638.0,1127.0
40124,2023-07-30 20:00:00,2024-07-17 00:00:00,3.1,415.42,2203.0,2885.0,0.0,11.0,1639.0,1224.0
40125,2023-07-30 21:00:00,2024-07-17 00:00:00,3.1,413.22,2211.0,3091.0,0.0,53.0,1540.0,1365.0
40126,2023-07-30 22:00:00,2024-07-17 00:00:00,3.1,407.79,2079.0,2967.0,0.0,56.0,1466.0,1380.0
40127,2023-07-30 23:00:00,2024-07-17 00:00:00,3.1,438.0,2205.0,3147.0,0.0,128.0,1096.0,1223.0
