Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
37368,2023-04-07 00:00:00,2024-07-17 00:00:00,3.1,253.85,212.0,97.0
37369,2023-04-07 01:00:00,2024-07-17 00:00:00,3.1,251.55,206.0,97.0
37370,2023-04-07 02:00:00,2024-07-17 00:00:00,3.1,251.55,206.0,97.0
37371,2023-04-07 03:00:00,2024-07-17 00:00:00,3.1,262.54,237.0,97.0
37372,2023-04-07 04:00:00,2024-07-17 00:00:00,3.1,248.34,198.0,97.0
37373,2023-04-07 05:00:00,2024-07-17 00:00:00,3.1,256.06,218.0,97.0
37374,2023-04-07 06:00:00,2024-07-17 00:00:00,3.1,254.23,213.0,97.0
37375,2023-04-07 07:00:00,2024-07-17 00:00:00,3.1,244.95,190.0,97.0
37376,2023-04-07 08:00:00,2024-07-17 00:00:00,3.1,262.54,237.0,97.0
37377,2023-04-07 09:00:00,2024-07-17 00:00:00,3.1,263.18,239.0,97.0
37378,2023-04-07 10:00:00,2024-07-17 00:00:00,3.1,262.54,237.0,97.0
37379,2023-04-07 11:00:00,2024-07-17 00:00:00,3.1,261.44,236.0,98.0
37380,2023-04-07 12:00:00,2024-07-17 00:00:00,3.1,262.22,236.0,97.0
37381,2023-04-07 13:00:00,2024-07-17 00:00:00,3.1,267.57,256.0,98.0
37382,2023-04-07 14:00:00,2024-07-17 00:00:00,3.1,270.93,268.0,98.0
37383,2023-04-07 15:00:00,2024-07-17 00:00:00,3.1,258.43,227.0,98.0
37384,2023-04-07 16:00:00,2024-07-17 00:00:00,3.1,283.52,318.0,97.0
37385,2023-04-07 17:00:00,2024-07-17 00:00:00,3.1,287.78,336.0,96.0
37386,2023-04-07 18:00:00,2024-07-17 00:00:00,3.1,285.75,329.0,97.0
37387,2023-04-07 19:00:00,2024-07-17 00:00:00,3.1,278.68,296.0,97.0
37388,2023-04-07 20:00:00,2024-07-17 00:00:00,3.1,275.55,283.0,97.0
37389,2023-04-07 21:00:00,2024-07-17 00:00:00,3.1,241.36,182.0,97.0
37390,2023-04-07 22:00:00,2024-07-17 00:00:00,3.1,249.97,202.0,97.0
37391,2023-04-07 23:00:00,2024-07-17 00:00:00,3.1,249.56,201.0,97.0
