Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
40680,2023-08-23 00:00:00,215.64,286.0,24.0,0.0,476.0,88.0,46.0
40681,2023-08-23 01:00:00,231.54,282.0,24.0,0.0,405.0,87.0,46.0
40682,2023-08-23 02:00:00,245.29,263.0,24.0,3.0,335.0,87.0,47.0
40683,2023-08-23 03:00:00,287.26,403.0,26.0,23.0,303.0,87.0,47.0
40684,2023-08-23 04:00:00,293.47,408.0,24.0,64.0,247.0,87.0,43.0
40685,2023-08-23 05:00:00,311.02,408.0,24.0,136.0,136.0,87.0,46.0
40686,2023-08-23 06:00:00,315.97,404.0,24.0,211.0,56.0,87.0,48.0
40687,2023-08-23 07:00:00,262.79,364.0,24.0,326.0,94.0,87.0,47.0
40688,2023-08-23 08:00:00,229.22,338.0,24.0,359.0,180.0,87.0,47.0
40689,2023-08-23 09:00:00,173.18,213.0,24.0,425.0,238.0,87.0,46.0
40690,2023-08-23 10:00:00,165.66,212.0,24.0,474.0,251.0,86.0,47.0
40691,2023-08-23 11:00:00,178.96,251.0,24.0,441.0,266.0,86.0,48.0
40692,2023-08-23 12:00:00,187.62,261.0,24.0,376.0,278.0,86.0,47.0
40693,2023-08-23 13:00:00,216.57,309.0,24.0,280.0,271.0,86.0,47.0
40694,2023-08-23 14:00:00,240.13,302.0,24.0,167.0,255.0,86.0,47.0
40695,2023-08-23 15:00:00,298.17,364.0,24.0,71.0,203.0,86.0,47.0
40696,2023-08-23 16:00:00,351.41,394.0,24.0,16.0,139.0,87.0,46.0
40697,2023-08-23 17:00:00,372.16,397.0,24.0,1.0,113.0,87.0,46.0
40698,2023-08-23 18:00:00,351.99,400.0,24.0,0.0,156.0,86.0,47.0
40699,2023-08-23 19:00:00,325.77,319.0,25.0,0.0,171.0,86.0,46.0
40700,2023-08-23 20:00:00,348.43,352.0,24.0,0.0,142.0,87.0,46.0
40701,2023-08-23 21:00:00,303.37,234.0,24.0,0.0,167.0,87.0,46.0
40702,2023-08-23 22:00:00,271.37,194.0,24.0,0.0,202.0,87.0,46.0
40703,2023-08-23 23:00:00,269.72,193.0,24.0,0.0,208.0,87.0,48.0
