UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-11-02 00:00:00,51.0,25.0,0.0,228.0,75.0,15.0
2023-11-02 01:00:00,51.0,25.0,0.0,276.0,85.0,16.0
2023-11-02 02:00:00,51.0,25.0,0.0,274.0,85.0,16.0
2023-11-02 03:00:00,51.0,25.0,0.0,327.0,85.0,16.0
2023-11-02 04:00:00,51.0,25.0,0.0,427.0,85.0,16.0
2023-11-02 05:00:00,51.0,25.0,23.0,431.0,85.0,15.0
2023-11-02 06:00:00,51.0,25.0,77.0,425.0,85.0,15.0
2023-11-02 07:00:00,51.0,25.0,148.0,405.0,84.0,15.0
2023-11-02 08:00:00,49.0,25.0,191.0,357.0,85.0,15.0
2023-11-02 09:00:00,50.0,58.0,197.0,282.0,83.0,15.0
2023-11-02 10:00:00,50.0,35.0,218.0,254.0,84.0,15.0
2023-11-02 11:00:00,50.0,25.0,206.0,233.0,84.0,15.0
2023-11-02 12:00:00,50.0,25.0,174.0,264.0,85.0,14.0
2023-11-02 13:00:00,50.0,25.0,94.0,361.0,84.0,27.0
2023-11-02 14:00:00,50.0,62.0,39.0,546.0,84.0,27.0
2023-11-02 15:00:00,50.0,36.0,2.0,726.0,83.0,29.0
2023-11-02 16:00:00,50.0,49.0,0.0,779.0,82.0,25.0
2023-11-02 17:00:00,51.0,31.0,0.0,808.0,81.0,15.0
2023-11-02 18:00:00,51.0,25.0,0.0,847.0,83.0,15.0
2023-11-02 19:00:00,51.0,25.0,0.0,858.0,83.0,16.0
2023-11-02 20:00:00,50.0,25.0,0.0,779.0,81.0,16.0
2023-11-02 21:00:00,50.0,25.0,0.0,701.0,84.0,15.0
2023-11-02 22:00:00,50.0,25.0,0.0,740.0,84.0,15.0
2023-11-02 23:00:00,50.0,25.0,0.0,765.0,81.0,15.0
