UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-04-11 00:00:00,20.0,602.0,27759.0,133.0,3529.0,0.0,9345.0,475.0
2023-04-11 01:00:00,20.0,609.0,27564.0,133.0,3647.0,0.0,8760.0,474.0
2023-04-11 02:00:00,19.0,674.0,27954.0,133.0,3487.0,0.0,8161.0,477.0
2023-04-11 03:00:00,18.0,1073.0,29862.0,133.0,4036.0,0.0,7253.0,473.0
2023-04-11 04:00:00,19.0,2022.0,32080.0,135.0,5417.0,181.0,6448.0,470.0
2023-04-11 05:00:00,19.0,2500.0,33380.0,137.0,6608.0,328.0,5651.0,472.0
2023-04-11 06:00:00,19.0,3005.0,33768.0,137.0,6364.0,1246.0,4726.0,475.0
2023-04-11 07:00:00,19.0,3059.0,33729.0,137.0,5849.0,2936.0,4306.0,472.0
2023-04-11 08:00:00,19.0,2936.0,33771.0,137.0,5395.0,4647.0,4367.0,470.0
2023-04-11 09:00:00,19.0,2844.0,33658.0,137.0,4756.0,5968.0,4244.0,470.0
2023-04-11 10:00:00,19.0,2611.0,33256.0,137.0,4001.0,6908.0,4652.0,468.0
2023-04-11 11:00:00,19.0,1483.0,33349.0,137.0,3967.0,7079.0,4871.0,469.0
2023-04-11 12:00:00,19.0,1361.0,32807.0,136.0,3844.0,7716.0,5384.0,468.0
2023-04-11 13:00:00,16.0,1288.0,32422.0,135.0,3808.0,7405.0,5999.0,472.0
2023-04-11 14:00:00,11.0,1340.0,32481.0,135.0,3749.0,6527.0,6449.0,473.0
2023-04-11 15:00:00,10.0,1752.0,32812.0,135.0,4106.0,4930.0,6109.0,475.0
2023-04-11 16:00:00,13.0,2912.0,33530.0,135.0,5550.0,2815.0,5732.0,473.0
2023-04-11 17:00:00,14.0,3728.0,33587.0,792.0,7292.0,942.0,5751.0,477.0
2023-04-11 18:00:00,12.0,3925.0,33433.0,1247.0,7198.0,239.0,6674.0,477.0
2023-04-11 19:00:00,12.0,3839.0,33377.0,343.0,5834.0,0.0,7479.0,478.0
2023-04-11 20:00:00,12.0,3730.0,33576.0,137.0,5273.0,0.0,8481.0,480.0
2023-04-11 21:00:00,12.0,3751.0,33538.0,137.0,5390.0,0.0,9505.0,480.0
2023-04-11 22:00:00,14.0,2066.0,33033.0,136.0,5035.0,0.0,10221.0,481.0
2023-04-11 23:00:00,13.0,1666.0,33066.0,136.0,4362.0,0.0,10520.0,485.0
