UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-11-20 00:00:00,5.0,2264.0,38602.0,178.0,6743.0,0.0,11101.0,402.0
2023-11-20 01:00:00,5.0,2114.0,38675.0,178.0,6471.0,0.0,10824.0,400.0
2023-11-20 02:00:00,5.0,2163.0,38769.0,179.0,6726.0,0.0,10161.0,403.0
2023-11-20 03:00:00,5.0,2222.0,38594.0,179.0,6371.0,0.0,9245.0,405.0
2023-11-20 04:00:00,5.0,2318.0,38645.0,179.0,6257.0,0.0,8798.0,403.0
2023-11-20 05:00:00,5.0,2672.0,39091.0,179.0,6380.0,0.0,8831.0,401.0
2023-11-20 06:00:00,5.0,3365.0,39406.0,177.0,7380.0,253.0,9085.0,402.0
2023-11-20 07:00:00,5.0,4293.0,39644.0,179.0,8923.0,265.0,9502.0,404.0
2023-11-20 08:00:00,3.0,4742.0,39912.0,179.0,9154.0,606.0,9554.0,403.0
2023-11-20 09:00:00,0.0,4634.0,39969.0,178.0,8443.0,1964.0,9666.0,400.0
2023-11-20 10:00:00,0.0,4505.0,39952.0,179.0,7755.0,3541.0,10236.0,396.0
2023-11-20 11:00:00,0.0,4569.0,39877.0,179.0,7809.0,4435.0,10913.0,400.0
2023-11-20 12:00:00,0.0,4370.0,39847.0,179.0,7273.0,4622.0,11789.0,398.0
2023-11-20 13:00:00,0.0,4604.0,39919.0,179.0,6837.0,4256.0,12207.0,403.0
2023-11-20 14:00:00,0.0,4680.0,39930.0,179.0,7043.0,3535.0,11891.0,399.0
2023-11-20 15:00:00,0.0,4762.0,39966.0,179.0,7316.0,2224.0,11130.0,404.0
2023-11-20 16:00:00,0.0,5020.0,39999.0,179.0,7652.0,822.0,10600.0,406.0
2023-11-20 17:00:00,0.0,5437.0,39956.0,179.0,8929.0,279.0,9737.0,400.0
2023-11-20 18:00:00,0.0,5483.0,39901.0,179.0,9574.0,0.0,8801.0,406.0
2023-11-20 19:00:00,32.0,5376.0,39870.0,179.0,9835.0,0.0,8067.0,404.0
2023-11-20 20:00:00,151.0,5604.0,39910.0,178.0,9125.0,0.0,7410.0,406.0
2023-11-20 21:00:00,220.0,5116.0,39990.0,178.0,7907.0,0.0,6643.0,407.0
2023-11-20 22:00:00,290.0,4777.0,39982.0,179.0,7683.0,0.0,5651.0,406.0
2023-11-20 23:00:00,301.0,5127.0,39947.0,179.0,7465.0,0.0,5099.0,408.0
