UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-01-03 00:00:00,25493.0,21123.0,11707.0,2018.0,0.0,11227.0,1230.0
2023-01-03 01:00:00,25706.0,20679.0,11711.0,1496.0,0.0,11187.0,1217.0
2023-01-03 02:00:00,25503.0,19947.0,11709.0,1221.0,0.0,11765.0,1139.0
2023-01-03 03:00:00,23978.0,18048.0,11703.0,1186.0,0.0,13368.0,1220.0
2023-01-03 04:00:00,22014.0,16541.0,11704.0,1174.0,0.0,14983.0,1219.0
2023-01-03 05:00:00,20492.0,15972.0,11699.0,1124.0,0.0,15343.0,1185.0
2023-01-03 06:00:00,19859.0,15468.0,11697.0,960.0,0.0,14846.0,1188.0
2023-01-03 07:00:00,18880.0,13955.0,11704.0,928.0,0.0,14784.0,1164.0
2023-01-03 08:00:00,17825.0,12826.0,11702.0,882.0,0.0,15301.0,1133.0
2023-01-03 09:00:00,17244.0,12943.0,11697.0,899.0,0.0,15244.0,1117.0
2023-01-03 10:00:00,17088.0,12334.0,11703.0,915.0,0.0,15686.0,1138.0
2023-01-03 11:00:00,17442.0,12951.0,11702.0,968.0,0.0,15910.0,1089.0
2023-01-03 12:00:00,18656.0,15781.0,11702.0,1029.0,0.0,15127.0,1083.0
2023-01-03 13:00:00,21436.0,17966.0,11704.0,1125.0,0.0,14166.0,1149.0
2023-01-03 14:00:00,23452.0,19229.0,11698.0,1117.0,1.0,13598.0,1173.0
2023-01-03 15:00:00,24077.0,19870.0,11707.0,1212.0,38.0,13216.0,1159.0
2023-01-03 16:00:00,24749.0,20694.0,11713.0,1300.0,129.0,12460.0,1159.0
2023-01-03 17:00:00,24641.0,20726.0,11717.0,1302.0,229.0,12585.0,1156.0
2023-01-03 18:00:00,24240.0,20511.0,11717.0,1323.0,370.0,13525.0,1135.0
2023-01-03 19:00:00,24294.0,20892.0,11711.0,1247.0,404.0,13514.0,1118.0
2023-01-03 20:00:00,25220.0,21095.0,11703.0,1195.0,414.0,12524.0,1109.0
2023-01-03 21:00:00,24754.0,20730.0,11704.0,1180.0,430.0,12391.0,1136.0
2023-01-03 22:00:00,24581.0,20806.0,11709.0,1186.0,269.0,12417.0,1152.0
2023-01-03 23:00:00,25173.0,20933.0,11708.0,1201.0,58.0,13155.0,1175.0
