Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
35688,2023-01-27 00:00:00,2024-07-17 00:00:00,3.1,428.31,25587.0,28380.0,11728.0,1855.0,15.0,14958.0,396.0
35689,2023-01-27 01:00:00,2024-07-17 00:00:00,3.1,416.17,25481.0,27879.0,11733.0,1327.0,0.0,17782.0,420.0
35690,2023-01-27 02:00:00,2024-07-17 00:00:00,3.1,406.65,24502.0,27359.0,11735.0,1069.0,0.0,18918.0,399.0
35691,2023-01-27 03:00:00,2024-07-17 00:00:00,3.1,397.23,23727.0,26675.0,11737.0,1219.0,0.0,19792.0,379.0
35692,2023-01-27 04:00:00,2024-07-17 00:00:00,3.1,387.27,22918.0,25332.0,11732.0,1264.0,1.0,20706.0,426.0
35693,2023-01-27 05:00:00,2024-07-17 00:00:00,3.1,380.83,21812.0,24389.0,11732.0,1054.0,1.0,20758.0,435.0
35694,2023-01-27 06:00:00,2024-07-17 00:00:00,3.1,370.16,20222.0,23315.0,11734.0,1205.0,1.0,20578.0,364.0
35695,2023-01-27 07:00:00,2024-07-17 00:00:00,3.1,371.87,19721.0,23452.0,11731.0,1223.0,1.0,19597.0,339.0
35696,2023-01-27 08:00:00,2024-07-17 00:00:00,3.1,368.68,19317.0,23509.0,11733.0,1183.0,2.0,19824.0,343.0
35697,2023-01-27 09:00:00,2024-07-17 00:00:00,3.1,369.62,19382.0,23539.0,11735.0,1172.0,1.0,19727.0,343.0
35698,2023-01-27 10:00:00,2024-07-17 00:00:00,3.1,375.65,20141.0,23965.0,11727.0,1084.0,2.0,19623.0,344.0
35699,2023-01-27 11:00:00,2024-07-17 00:00:00,3.1,380.16,21442.0,24616.0,11728.0,1070.0,2.0,20453.0,361.0
35700,2023-01-27 12:00:00,2024-07-17 00:00:00,3.1,379.15,21921.0,26470.0,11730.0,1346.0,2.0,21564.0,394.0
35701,2023-01-27 13:00:00,2024-07-17 00:00:00,3.1,377.21,22846.0,28091.0,11732.0,2399.0,2.0,22614.0,401.0
35702,2023-01-27 14:00:00,2024-07-17 00:00:00,3.1,375.68,23317.0,27715.0,11738.0,1794.0,72.0,24019.0,475.0
35703,2023-01-27 15:00:00,2024-07-17 00:00:00,3.1,373.15,22997.0,26920.0,11732.0,1434.0,449.0,23989.0,461.0
35704,2023-01-27 16:00:00,2024-07-17 00:00:00,3.1,364.07,21898.0,25843.0,11731.0,1434.0,860.0,24065.0,447.0
35705,2023-01-27 17:00:00,2024-07-17 00:00:00,3.1,356.63,20980.0,24352.0,11722.0,1350.0,1072.0,24113.0,546.0
35706,2023-01-27 18:00:00,2024-07-17 00:00:00,3.1,349.89,20241.0,22892.0,11719.0,1320.0,1126.0,24131.0,538.0
35707,2023-01-27 19:00:00,2024-07-17 00:00:00,3.1,347.16,19745.0,22524.0,11713.0,1246.0,1171.0,23956.0,515.0
35708,2023-01-27 20:00:00,2024-07-17 00:00:00,3.1,346.46,19313.0,21715.0,11714.0,1180.0,1243.0,23136.0,486.0
35709,2023-01-27 21:00:00,2024-07-17 00:00:00,3.1,347.9,18707.0,21452.0,11711.0,1131.0,1116.0,22008.0,491.0
35710,2023-01-27 22:00:00,2024-07-17 00:00:00,3.1,363.87,18733.0,23654.0,11710.0,1120.0,875.0,19584.0,484.0
35711,2023-01-27 23:00:00,2024-07-17 00:00:00,3.1,396.56,21101.0,25570.0,11707.0,1198.0,348.0,16575.0,451.0
