Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
37680,2023-04-20 00:00:00,2024-07-17 00:00:00,3.1,363.96,14575.0,26089.0,9235.0,2793.0,476.0,16208.0,408.0
37681,2023-04-20 01:00:00,2024-07-17 00:00:00,3.1,364.99,14820.0,25940.0,9237.0,2799.0,38.0,16657.0,411.0
37682,2023-04-20 02:00:00,2024-07-17 00:00:00,3.1,370.72,15251.0,25950.0,9236.0,1661.0,2.0,17221.0,416.0
37683,2023-04-20 03:00:00,2024-07-17 00:00:00,3.1,362.21,13955.0,23762.0,9239.0,1105.0,2.0,16957.0,415.0
37684,2023-04-20 04:00:00,2024-07-17 00:00:00,3.1,340.85,12425.0,21015.0,9241.0,1064.0,1.0,17769.0,416.0
37685,2023-04-20 05:00:00,2024-07-17 00:00:00,3.1,333.37,11430.0,20184.0,9242.0,1062.0,1.0,17299.0,414.0
37686,2023-04-20 06:00:00,2024-07-17 00:00:00,3.1,331.35,10948.0,18679.0,9242.0,1061.0,1.0,16196.0,415.0
37687,2023-04-20 07:00:00,2024-07-17 00:00:00,3.1,325.24,10557.0,17423.0,9227.0,1059.0,1.0,16041.0,417.0
37688,2023-04-20 08:00:00,2024-07-17 00:00:00,3.1,320.58,10212.0,17005.0,9229.0,1057.0,1.0,16078.0,417.0
37689,2023-04-20 09:00:00,2024-07-17 00:00:00,3.1,318.43,10159.0,16294.0,9244.0,1060.0,1.0,15956.0,417.0
37690,2023-04-20 10:00:00,2024-07-17 00:00:00,3.1,341.3,10894.0,18360.0,9248.0,1058.0,1.0,14266.0,413.0
37691,2023-04-20 11:00:00,2024-07-17 00:00:00,3.1,382.51,13326.0,21037.0,9249.0,1167.0,1.0,11784.0,416.0
37692,2023-04-20 12:00:00,2024-07-17 00:00:00,3.1,393.15,14645.0,22031.0,9251.0,1597.0,44.0,11461.0,409.0
37693,2023-04-20 13:00:00,2024-07-17 00:00:00,3.1,383.97,14983.0,22114.0,9247.0,1151.0,466.0,13396.0,412.0
37694,2023-04-20 14:00:00,2024-07-17 00:00:00,3.1,386.06,15422.0,22897.0,9245.0,1060.0,932.0,13451.0,422.0
37695,2023-04-20 15:00:00,2024-07-17 00:00:00,3.1,375.05,15118.0,22553.0,9237.0,1030.0,1112.0,14768.0,428.0
37696,2023-04-20 16:00:00,2024-07-17 00:00:00,3.1,352.42,13939.0,21772.0,9231.0,1050.0,1418.0,16809.0,429.0
37697,2023-04-20 17:00:00,2024-07-17 00:00:00,3.1,351.79,13722.0,23152.0,9230.0,1061.0,1610.0,17032.0,452.0
37698,2023-04-20 18:00:00,2024-07-17 00:00:00,3.1,361.21,14491.0,24553.0,9227.0,1068.0,1575.0,16781.0,433.0
37699,2023-04-20 19:00:00,2024-07-17 00:00:00,3.1,355.77,14550.0,24218.0,9225.0,1578.0,1546.0,17340.0,430.0
37700,2023-04-20 20:00:00,2024-07-17 00:00:00,3.1,349.07,13923.0,24303.0,9227.0,1634.0,1482.0,17866.0,427.0
37701,2023-04-20 21:00:00,2024-07-17 00:00:00,3.1,346.83,13989.0,24556.0,9225.0,1885.0,1398.0,18358.0,423.0
37702,2023-04-20 22:00:00,2024-07-17 00:00:00,3.1,346.79,14320.0,25426.0,9237.0,2539.0,1192.0,18748.0,423.0
37703,2023-04-20 23:00:00,2024-07-17 00:00:00,3.1,351.53,14333.0,26203.0,9234.0,2629.0,760.0,18384.0,420.0
