Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
43032,2023-11-29 00:00:00,623.11,13397.0,2023.0,397.0,208.0,0.0,1539.0,236.0
43033,2023-11-29 01:00:00,617.42,13253.0,2052.0,395.0,202.0,0.0,1664.0,237.0
43034,2023-11-29 02:00:00,613.78,13260.0,2060.0,398.0,192.0,0.0,1777.0,237.0
43035,2023-11-29 03:00:00,613.18,13338.0,2030.0,398.0,182.0,0.0,1835.0,237.0
43036,2023-11-29 04:00:00,616.23,13198.0,1967.0,399.0,172.0,0.0,1748.0,237.0
43037,2023-11-29 05:00:00,622.16,14533.0,2477.0,400.0,175.0,0.0,1664.0,238.0
43038,2023-11-29 06:00:00,621.26,15799.0,2498.0,401.0,193.0,78.0,1879.0,229.0
43039,2023-11-29 07:00:00,609.9,16371.0,2502.0,403.0,192.0,456.0,2032.0,230.0
43040,2023-11-29 08:00:00,598.93,16115.0,2555.0,401.0,188.0,835.0,1977.0,228.0
43041,2023-11-29 09:00:00,591.11,16042.0,2569.0,394.0,172.0,1230.0,1867.0,230.0
43042,2023-11-29 10:00:00,592.18,16527.0,2546.0,402.0,157.0,1299.0,1917.0,229.0
43043,2023-11-29 11:00:00,589.47,16184.0,2547.0,407.0,155.0,1313.0,1910.0,229.0
43044,2023-11-29 12:00:00,591.07,16066.0,2571.0,406.0,173.0,1062.0,2039.0,229.0
43045,2023-11-29 13:00:00,592.84,16004.0,2610.0,408.0,176.0,633.0,2364.0,230.0
43046,2023-11-29 14:00:00,599.75,16812.0,2617.0,410.0,217.0,202.0,2699.0,239.0
43047,2023-11-29 15:00:00,603.61,17429.0,2618.0,405.0,239.0,0.0,2892.0,239.0
43048,2023-11-29 16:00:00,592.84,17070.0,2622.0,405.0,262.0,0.0,3199.0,239.0
43049,2023-11-29 17:00:00,585.73,16580.0,2619.0,405.0,288.0,0.0,3319.0,237.0
43050,2023-11-29 18:00:00,582.98,16143.0,2611.0,405.0,310.0,0.0,3277.0,238.0
43051,2023-11-29 19:00:00,586.08,15647.0,2597.0,403.0,320.0,0.0,3007.0,235.0
43052,2023-11-29 20:00:00,591.48,14983.0,2140.0,404.0,267.0,0.0,2836.0,238.0
43053,2023-11-29 21:00:00,590.39,14357.0,1926.0,405.0,256.0,0.0,2784.0,239.0
43054,2023-11-29 22:00:00,589.06,13875.0,1909.0,404.0,255.0,0.0,2699.0,237.0
43055,2023-11-29 23:00:00,590.81,13941.0,1901.0,405.0,268.0,0.0,2649.0,238.0
