Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
39408,2023-07-01 00:00:00,700.03,9065.0,1096.0,254.0,151.0,0.0,903.0,256.0
39409,2023-07-01 01:00:00,705.09,9033.0,1100.0,258.0,151.0,0.0,810.0,257.0
39410,2023-07-01 02:00:00,702.83,8784.0,1052.0,258.0,149.0,32.0,792.0,257.0
39411,2023-07-01 03:00:00,697.79,8879.0,1056.0,260.0,151.0,300.0,634.0,257.0
39412,2023-07-01 04:00:00,675.17,9054.0,1048.0,259.0,163.0,895.0,491.0,257.0
39413,2023-07-01 05:00:00,638.83,9157.0,1086.0,258.0,165.0,1824.0,336.0,256.0
39414,2023-07-01 06:00:00,601.15,9496.0,1156.0,257.0,173.0,2926.0,238.0,255.0
39415,2023-07-01 07:00:00,562.03,9812.0,1220.0,263.0,176.0,4040.0,358.0,258.0
39416,2023-07-01 08:00:00,520.61,9416.0,1156.0,248.0,166.0,4982.0,568.0,256.0
39417,2023-07-01 09:00:00,484.47,8767.0,1097.0,252.0,164.0,5638.0,783.0,257.0
39418,2023-07-01 10:00:00,464.05,8432.0,1055.0,253.0,158.0,6059.0,899.0,256.0
39419,2023-07-01 11:00:00,448.53,8288.0,1037.0,258.0,154.0,6416.0,1058.0,258.0
39420,2023-07-01 12:00:00,449.19,8113.0,1059.0,250.0,154.0,6139.0,1138.0,257.0
39421,2023-07-01 13:00:00,459.76,8251.0,1086.0,251.0,154.0,5749.0,1209.0,256.0
39422,2023-07-01 14:00:00,490.64,8386.0,1144.0,251.0,163.0,4767.0,1111.0,261.0
39423,2023-07-01 15:00:00,552.55,9041.0,1317.0,249.0,169.0,3215.0,1017.0,273.0
39424,2023-07-01 16:00:00,623.56,9783.0,1362.0,244.0,225.0,1773.0,771.0,288.0
39425,2023-07-01 17:00:00,673.97,10359.0,1422.0,248.0,232.0,863.0,631.0,300.0
39426,2023-07-01 18:00:00,687.09,10138.0,1370.0,248.0,238.0,315.0,844.0,301.0
39427,2023-07-01 19:00:00,674.81,9524.0,1296.0,247.0,232.0,28.0,1268.0,285.0
39428,2023-07-01 20:00:00,663.53,8966.0,1105.0,250.0,175.0,0.0,1506.0,261.0
39429,2023-07-01 21:00:00,638.15,7965.0,1100.0,238.0,163.0,0.0,1728.0,256.0
39430,2023-07-01 22:00:00,623.86,7594.0,925.0,235.0,152.0,0.0,1925.0,256.0
39431,2023-07-01 23:00:00,606.39,7533.0,864.0,238.0,151.0,0.0,2241.0,257.0
