Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
43488,2023-12-18 00:00:00,370.52,7649.0,1542.0,393.0,251.0,0.0,7572.0,253.0
43489,2023-12-18 01:00:00,372.39,7595.0,1534.0,393.0,258.0,0.0,7421.0,252.0
43490,2023-12-18 02:00:00,380.98,7855.0,1535.0,388.0,267.0,0.0,7277.0,252.0
43491,2023-12-18 03:00:00,391.61,8142.0,1567.0,388.0,269.0,0.0,7065.0,253.0
43492,2023-12-18 04:00:00,420.94,9395.0,1776.0,389.0,269.0,0.0,6817.0,253.0
43493,2023-12-18 05:00:00,440.46,10838.0,1957.0,390.0,319.0,0.0,6945.0,255.0
43494,2023-12-18 06:00:00,457.6,12162.0,2054.0,390.0,332.0,28.0,6972.0,268.0
43495,2023-12-18 07:00:00,453.82,12345.0,2050.0,391.0,348.0,445.0,6849.0,267.0
43496,2023-12-18 08:00:00,445.46,12480.0,2070.0,389.0,347.0,1174.0,6641.0,265.0
43497,2023-12-18 09:00:00,434.52,12446.0,2178.0,390.0,341.0,1715.0,6652.0,266.0
43498,2023-12-18 10:00:00,420.78,11702.0,1890.0,389.0,332.0,1940.0,6653.0,267.0
43499,2023-12-18 11:00:00,423.52,11309.0,1800.0,390.0,301.0,1992.0,6180.0,268.0
43500,2023-12-18 12:00:00,448.99,11597.0,1812.0,399.0,298.0,1439.0,5669.0,270.0
43501,2023-12-18 13:00:00,491.44,13035.0,2094.0,397.0,335.0,685.0,5246.0,271.0
43502,2023-12-18 14:00:00,514.11,13746.0,2324.0,395.0,343.0,172.0,5054.0,271.0
43503,2023-12-18 15:00:00,530.15,14619.0,2456.0,398.0,357.0,0.0,4876.0,270.0
43504,2023-12-18 16:00:00,531.15,14616.0,2445.0,398.0,367.0,0.0,4821.0,274.0
43505,2023-12-18 17:00:00,526.28,13806.0,2254.0,393.0,371.0,0.0,4728.0,273.0
43506,2023-12-18 18:00:00,529.78,13679.0,2225.0,391.0,364.0,0.0,4545.0,273.0
43507,2023-12-18 19:00:00,523.61,13055.0,2161.0,392.0,286.0,0.0,4612.0,274.0
43508,2023-12-18 20:00:00,515.04,12373.0,1872.0,391.0,264.0,0.0,4738.0,273.0
43509,2023-12-18 21:00:00,494.1,11151.0,1729.0,391.0,261.0,0.0,4969.0,267.0
43510,2023-12-18 22:00:00,470.76,10188.0,1687.0,389.0,261.0,0.0,5319.0,265.0
43511,2023-12-18 23:00:00,450.62,9469.0,1590.0,389.0,270.0,0.0,5650.0,258.0
