Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
37392,2023-04-08 00:00:00,665.16,9819.0,1602.0,309.0,303.0,0.0,1422.0,254.0
37393,2023-04-08 01:00:00,675.45,9859.0,1611.0,308.0,302.0,0.0,1219.0,251.0
37394,2023-04-08 02:00:00,681.99,9961.0,1616.0,309.0,302.0,0.0,1105.0,253.0
37395,2023-04-08 03:00:00,693.84,10268.0,1631.0,308.0,301.0,2.0,920.0,255.0
37396,2023-04-08 04:00:00,687.31,10404.0,1619.0,307.0,349.0,223.0,824.0,257.0
37397,2023-04-08 05:00:00,655.35,10600.0,1626.0,306.0,343.0,1096.0,745.0,257.0
37398,2023-04-08 06:00:00,614.33,10791.0,1699.0,297.0,341.0,2500.0,489.0,258.0
37399,2023-04-08 07:00:00,565.49,9693.0,1430.0,286.0,342.0,3643.0,389.0,257.0
37400,2023-04-08 08:00:00,542.24,9529.0,1487.0,284.0,290.0,4381.0,359.0,257.0
37401,2023-04-08 09:00:00,523.74,9476.0,1414.0,285.0,283.0,5052.0,313.0,256.0
37402,2023-04-08 10:00:00,507.48,9357.0,1363.0,285.0,274.0,5638.0,262.0,256.0
37403,2023-04-08 11:00:00,499.65,9318.0,1340.0,281.0,283.0,5949.0,219.0,252.0
37404,2023-04-08 12:00:00,505.98,9154.0,1240.0,281.0,285.0,5645.0,171.0,257.0
37405,2023-04-08 13:00:00,541.07,9482.0,1392.0,280.0,303.0,4593.0,167.0,259.0
37406,2023-04-08 14:00:00,581.85,9699.0,1522.0,278.0,317.0,3403.0,166.0,257.0
37407,2023-04-08 15:00:00,644.31,10458.0,1547.0,279.0,318.0,1988.0,166.0,257.0
37408,2023-04-08 16:00:00,697.28,11141.0,1618.0,283.0,380.0,723.0,249.0,257.0
37409,2023-04-08 17:00:00,718.26,11608.0,1630.0,283.0,383.0,102.0,466.0,257.0
37410,2023-04-08 18:00:00,712.42,11629.0,1605.0,281.0,369.0,0.0,712.0,255.0
37411,2023-04-08 19:00:00,699.27,10995.0,1603.0,285.0,358.0,0.0,895.0,256.0
37412,2023-04-08 20:00:00,688.72,10464.0,1607.0,291.0,357.0,0.0,1015.0,257.0
37413,2023-04-08 21:00:00,675.64,9559.0,1414.0,290.0,357.0,0.0,1147.0,258.0
37414,2023-04-08 22:00:00,675.55,9549.0,1495.0,282.0,305.0,0.0,1178.0,254.0
37415,2023-04-08 23:00:00,680.5,9260.0,1396.0,282.0,303.0,0.0,1052.0,253.0
