UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-06-06 00:00:00,8920.0,1030.0,172.0,177.0,0.0,1709.0,219.0
2023-06-06 01:00:00,8920.0,1053.0,172.0,171.0,0.0,1406.0,257.0
2023-06-06 02:00:00,9238.0,1119.0,173.0,170.0,62.0,1102.0,265.0
2023-06-06 03:00:00,9701.0,1133.0,173.0,170.0,437.0,868.0,271.0
2023-06-06 04:00:00,10878.0,1323.0,173.0,183.0,1292.0,660.0,286.0
2023-06-06 05:00:00,11284.0,1345.0,171.0,184.0,2763.0,284.0,289.0
2023-06-06 06:00:00,10936.0,1314.0,171.0,180.0,4282.0,58.0,277.0
2023-06-06 07:00:00,10564.0,1258.0,172.0,170.0,5660.0,65.0,276.0
2023-06-06 08:00:00,9561.0,1097.0,170.0,160.0,6413.0,124.0,276.0
2023-06-06 09:00:00,9396.0,1137.0,170.0,158.0,6802.0,220.0,276.0
2023-06-06 10:00:00,9736.0,1139.0,170.0,158.0,6814.0,319.0,276.0
2023-06-06 11:00:00,10052.0,1106.0,172.0,158.0,6542.0,370.0,276.0
2023-06-06 12:00:00,10336.0,1115.0,171.0,158.0,6091.0,452.0,277.0
2023-06-06 13:00:00,10833.0,1224.0,166.0,158.0,5163.0,461.0,276.0
2023-06-06 14:00:00,11122.0,1240.0,160.0,167.0,4076.0,437.0,279.0
2023-06-06 15:00:00,11364.0,1255.0,156.0,173.0,2876.0,479.0,289.0
2023-06-06 16:00:00,11583.0,1262.0,158.0,211.0,1685.0,648.0,300.0
2023-06-06 17:00:00,12710.0,1276.0,155.0,216.0,719.0,735.0,298.0
2023-06-06 18:00:00,12877.0,1286.0,179.0,210.0,222.0,862.0,300.0
2023-06-06 19:00:00,12122.0,1269.0,176.0,201.0,14.0,1070.0,300.0
2023-06-06 20:00:00,11417.0,1282.0,176.0,204.0,0.0,1182.0,299.0
2023-06-06 21:00:00,10937.0,1296.0,174.0,192.0,0.0,1093.0,277.0
2023-06-06 22:00:00,10409.0,1181.0,176.0,157.0,0.0,1098.0,265.0
2023-06-06 23:00:00,10011.0,1119.0,178.0,151.0,0.0,1070.0,261.0
