Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
37320,2023-04-05 00:00:00,2024-07-17 00:00:00,3.1,414.44,0,6890.0,0.0,653.0,3431.0,326.0,2751.0
37321,2023-04-05 01:00:00,2024-07-17 00:00:00,3.1,412.06,0,6714.0,0.0,663.0,3361.0,454.0,2743.0
37322,2023-04-05 02:00:00,2024-07-17 00:00:00,3.1,406.41,0,5819.0,0.0,654.0,3226.0,599.0,2740.0
37323,2023-04-05 03:00:00,2024-07-17 00:00:00,3.1,404.08,0,5411.0,0.0,545.0,3218.0,505.0,2722.0
37324,2023-04-05 04:00:00,2024-07-17 00:00:00,3.1,393.71,0,4325.0,0.0,574.0,3030.0,784.0,2710.0
37325,2023-04-05 05:00:00,2024-07-17 00:00:00,3.1,393.64,0,3658.0,0.0,532.0,2722.0,881.0,2691.0
37326,2023-04-05 06:00:00,2024-07-17 00:00:00,3.1,399.04,0,3492.0,0.0,563.0,2475.0,900.0,2618.0
37327,2023-04-05 07:00:00,2024-07-17 00:00:00,3.1,400.12,0,3472.0,0.0,472.0,2378.0,898.0,2612.0
37328,2023-04-05 08:00:00,2024-07-17 00:00:00,3.1,395.65,0,3449.0,0.0,407.0,2282.0,1083.0,2625.0
37329,2023-04-05 09:00:00,2024-07-17 00:00:00,3.1,399.14,0,3474.0,0.0,434.0,2127.0,1174.0,2623.0
37330,2023-04-05 10:00:00,2024-07-17 00:00:00,3.1,392.8,0,3982.0,0.0,443.0,2471.0,1167.0,2657.0
37331,2023-04-05 11:00:00,2024-07-17 00:00:00,3.1,385.59,0,4709.0,0.0,565.0,2985.0,1211.0,2706.0
37332,2023-04-05 12:00:00,2024-07-17 00:00:00,3.1,383.56,0,5383.0,0.0,596.0,3010.0,1509.0,2722.0
37333,2023-04-05 13:00:00,2024-07-17 00:00:00,3.1,380.95,0,5737.0,0.0,602.0,3136.0,1623.0,2749.0
37334,2023-04-05 14:00:00,2024-07-17 00:00:00,3.1,381.96,0,5822.0,0.0,604.0,3122.0,1643.0,2768.0
37335,2023-04-05 15:00:00,2024-07-17 00:00:00,3.1,384.72,0,5849.0,0.0,596.0,3200.0,1438.0,2756.0
37336,2023-04-05 16:00:00,2024-07-17 00:00:00,3.1,387.63,0,5845.0,0.0,593.0,3112.0,1412.0,2758.0
37337,2023-04-05 17:00:00,2024-07-17 00:00:00,3.1,397.76,0,5997.0,0.0,606.0,3115.0,1065.0,2759.0
37338,2023-04-05 18:00:00,2024-07-17 00:00:00,3.1,387.11,0,5832.0,0.0,632.0,3205.0,1365.0,2763.0
37339,2023-04-05 19:00:00,2024-07-17 00:00:00,3.1,397.61,0,6288.0,0.0,607.0,2909.0,1364.0,2757.0
37340,2023-04-05 20:00:00,2024-07-17 00:00:00,3.1,395.24,0,6432.0,0.0,578.0,3183.0,1178.0,2748.0
37341,2023-04-05 21:00:00,2024-07-17 00:00:00,3.1,396.2,0,6333.0,0.0,586.0,3169.0,1163.0,2782.0
37342,2023-04-05 22:00:00,2024-07-17 00:00:00,3.1,394.51,0,6429.0,0.0,673.0,3280.0,1175.0,2750.0
37343,2023-04-05 23:00:00,2024-07-17 00:00:00,3.1,398.69,0,6816.0,0.0,763.0,3613.0,840.0,2777.0
