UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-02-12 00:00:00,0,6091.0,3224.0,705.0,3346.0,738.0,126.0
2023-02-12 01:00:00,0,6259.0,3231.0,713.0,3158.0,1025.0,128.0
2023-02-12 02:00:00,0,6190.0,3233.0,713.0,3237.0,1127.0,127.0
2023-02-12 03:00:00,0,6036.0,3211.0,699.0,3380.0,1178.0,125.0
2023-02-12 04:00:00,0,5602.0,3194.0,644.0,3211.0,1150.0,124.0
2023-02-12 05:00:00,0,5022.0,3192.0,627.0,2984.0,1305.0,127.0
2023-02-12 06:00:00,0,4513.0,3182.0,625.0,2977.0,1224.0,121.0
2023-02-12 07:00:00,0,4312.0,3167.0,622.0,2781.0,1175.0,124.0
2023-02-12 08:00:00,0,4124.0,3091.0,607.0,2522.0,1080.0,120.0
2023-02-12 09:00:00,0,4229.0,3094.0,608.0,2513.0,1088.0,119.0
2023-02-12 10:00:00,0,4163.0,3104.0,610.0,2767.0,1074.0,122.0
2023-02-12 11:00:00,0,4576.0,3183.0,623.0,2973.0,961.0,124.0
2023-02-12 12:00:00,0,4917.0,3216.0,631.0,2943.0,908.0,123.0
2023-02-12 13:00:00,0,5249.0,3217.0,635.0,3382.0,719.0,126.0
2023-02-12 14:00:00,0,4883.0,3197.0,628.0,3732.0,513.0,140.0
2023-02-12 15:00:00,0,4753.0,3193.0,619.0,3814.0,244.0,148.0
2023-02-12 16:00:00,0,4616.0,3204.0,621.0,3800.0,94.0,150.0
2023-02-12 17:00:00,0,4438.0,3184.0,615.0,3699.0,31.0,152.0
2023-02-12 18:00:00,0,4475.0,3173.0,609.0,3701.0,10.0,141.0
2023-02-12 19:00:00,0,4395.0,3157.0,604.0,3677.0,3.0,136.0
2023-02-12 20:00:00,0,4602.0,3160.0,605.0,3653.0,0.0,134.0
2023-02-12 21:00:00,0,5387.0,3189.0,617.0,3488.0,0.0,124.0
2023-02-12 22:00:00,0,6294.0,3232.0,650.0,3573.0,0.0,115.0
2023-02-12 23:00:00,0,6901.0,3216.0,699.0,3912.0,11.0,114.0
