Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
36480,2023-03-01 00:00:00,2024-07-17 00:00:00,3.1,177.07,0.0,0.0,1171.0,708.0,3239.0,110.0,8227.0,3318.0
36481,2023-03-01 01:00:00,2024-07-17 00:00:00,3.1,190.2,0.0,0.0,1101.0,710.0,3227.0,107.0,7977.0,3631.0
36482,2023-03-01 02:00:00,2024-07-17 00:00:00,3.1,201.34,0.0,0.0,887.0,704.0,3219.0,107.0,7805.0,3861.0
36483,2023-03-01 03:00:00,2024-07-17 00:00:00,3.1,203.62,0.0,0.0,762.0,706.0,3221.0,108.0,7212.0,3658.0
36484,2023-03-01 04:00:00,2024-07-17 00:00:00,3.1,197.64,0.0,0.0,595.0,664.0,3227.0,113.0,6477.0,3178.0
36485,2023-03-01 05:00:00,2024-07-17 00:00:00,3.1,209.14,0.0,0.0,591.0,635.0,3189.0,110.0,5637.0,3182.0
36486,2023-03-01 06:00:00,2024-07-17 00:00:00,3.1,206.13,0.0,0.0,491.0,613.0,3037.0,108.0,5271.0,2880.0
36487,2023-03-01 07:00:00,2024-07-17 00:00:00,3.1,211.2,0.0,0.0,394.0,593.0,3032.0,105.0,5183.0,2948.0
36488,2023-03-01 08:00:00,2024-07-17 00:00:00,3.1,208.87,0.0,0.0,414.0,591.0,3038.0,105.0,5047.0,2847.0
36489,2023-03-01 09:00:00,2024-07-17 00:00:00,3.1,209.7,0.0,0.0,442.0,593.0,3051.0,108.0,5082.0,2897.0
36490,2023-03-01 10:00:00,2024-07-17 00:00:00,3.1,209.82,0.0,0.0,441.0,594.0,3065.0,108.0,5301.0,2993.0
36491,2023-03-01 11:00:00,2024-07-17 00:00:00,3.1,199.96,0.0,0.0,612.0,621.0,3202.0,112.0,5688.0,2982.0
36492,2023-03-01 12:00:00,2024-07-17 00:00:00,3.1,177.26,0.0,0.0,637.0,676.0,3227.0,108.0,7038.0,2802.0
36493,2023-03-01 13:00:00,2024-07-17 00:00:00,3.1,175.78,0.0,0.0,506.0,705.0,3234.0,125.0,7575.0,2869.0
36494,2023-03-01 14:00:00,2024-07-17 00:00:00,3.1,183.43,0.0,0.0,520.0,653.0,3238.0,155.0,7176.0,3019.0
36495,2023-03-01 15:00:00,2024-07-17 00:00:00,3.1,197.32,0.0,0.0,519.0,671.0,3208.0,164.0,6834.0,3276.0
36496,2023-03-01 16:00:00,2024-07-17 00:00:00,3.1,203.99,0.0,0.0,486.0,706.0,3196.0,166.0,6443.0,3273.0
36497,2023-03-01 17:00:00,2024-07-17 00:00:00,3.1,204.29,0.0,0.0,558.0,640.0,3181.0,178.0,6047.0,3213.0
36498,2023-03-01 18:00:00,2024-07-17 00:00:00,3.1,198.7,0.0,0.0,601.0,642.0,3148.0,155.0,5957.0,3021.0
36499,2023-03-01 19:00:00,2024-07-17 00:00:00,3.1,193.88,0.0,0.0,521.0,615.0,3148.0,142.0,6184.0,2966.0
36500,2023-03-01 20:00:00,2024-07-17 00:00:00,3.1,190.09,0.0,0.0,573.0,650.0,3160.0,135.0,6368.0,2918.0
36501,2023-03-01 21:00:00,2024-07-17 00:00:00,3.1,191.55,0.0,0.0,539.0,627.0,3165.0,125.0,6604.0,3049.0
36502,2023-03-01 22:00:00,2024-07-17 00:00:00,3.1,184.72,0.0,0.0,417.0,699.0,3195.0,118.0,7074.0,2922.0
36503,2023-03-01 23:00:00,2024-07-17 00:00:00,3.1,191.56,0.0,0.0,436.0,700.0,3200.0,117.0,7507.0,3277.0
