UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-07-09 00:00:00,0,12606.0,3264.0,66.0,3133.0,50.0,209.0
2023-07-09 01:00:00,0,12463.0,3260.0,50.0,3173.0,134.0,199.0
2023-07-09 02:00:00,0,12222.0,3268.0,50.0,2909.0,180.0,202.0
2023-07-09 03:00:00,0,11485.0,3264.0,50.0,2784.0,139.0,200.0
2023-07-09 04:00:00,0,10438.0,3263.0,49.0,2303.0,109.0,201.0
2023-07-09 05:00:00,0,9741.0,3240.0,0.0,2140.0,165.0,199.0
2023-07-09 06:00:00,0,8928.0,3177.0,0.0,2077.0,184.0,193.0
2023-07-09 07:00:00,0,8521.0,3117.0,0.0,2075.0,205.0,189.0
2023-07-09 08:00:00,0,8104.0,3117.0,0.0,2072.0,183.0,192.0
2023-07-09 09:00:00,0,7799.0,3120.0,0.0,1984.0,237.0,190.0
2023-07-09 10:00:00,0,8075.0,3129.0,0.0,2019.0,213.0,188.0
2023-07-09 11:00:00,0,8248.0,3130.0,0.0,2032.0,203.0,194.0
2023-07-09 12:00:00,0,8555.0,3239.0,0.0,2582.0,180.0,212.0
2023-07-09 13:00:00,0,9009.0,3241.0,0.0,2697.0,109.0,221.0
2023-07-09 14:00:00,0,9680.0,3234.0,7.0,2759.0,43.0,245.0
2023-07-09 15:00:00,0,10290.0,3243.0,17.0,2918.0,41.0,260.0
2023-07-09 16:00:00,0,10783.0,3251.0,17.0,2925.0,23.0,258.0
2023-07-09 17:00:00,0,11241.0,3252.0,0.0,2963.0,23.0,292.0
2023-07-09 18:00:00,0,11562.0,3243.0,0.0,3045.0,57.0,292.0
2023-07-09 19:00:00,0,11824.0,3244.0,21.0,2978.0,74.0,239.0
2023-07-09 20:00:00,0,11942.0,3243.0,0.0,2908.0,59.0,232.0
2023-07-09 21:00:00,0,12053.0,3254.0,0.0,2883.0,104.0,230.0
2023-07-09 22:00:00,0,11796.0,3250.0,0.0,2852.0,136.0,220.0
2023-07-09 23:00:00,0,11618.0,3243.0,0.0,2782.0,211.0,216.0
