Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
42936,2023-11-25 00:00:00,2024-07-17 00:00:00,3.1,188.46,0,7767.0,3262.0,6.0,3979.0,670.0,206.0
42937,2023-11-25 01:00:00,2024-07-17 00:00:00,3.1,187.89,0,7586.0,3262.0,6.0,3760.0,748.0,199.0
42938,2023-11-25 02:00:00,2024-07-17 00:00:00,3.1,184.53,0,7409.0,3274.0,6.0,3667.0,938.0,201.0
42939,2023-11-25 03:00:00,2024-07-17 00:00:00,3.1,183.73,0,7332.0,3263.0,6.0,3595.0,1015.0,203.0
42940,2023-11-25 04:00:00,2024-07-17 00:00:00,3.1,177.24,0,6618.0,3261.0,6.0,3375.0,1014.0,198.0
42941,2023-11-25 05:00:00,2024-07-17 00:00:00,3.1,181.76,0,6355.0,3251.0,6.0,3004.0,767.0,200.0
42942,2023-11-25 06:00:00,2024-07-17 00:00:00,3.1,188.77,0,6154.0,3250.0,6.0,2475.0,599.0,200.0
42943,2023-11-25 07:00:00,2024-07-17 00:00:00,3.1,190.46,0,6097.0,3242.0,6.0,2425.0,489.0,199.0
42944,2023-11-25 08:00:00,2024-07-17 00:00:00,3.1,190.34,0,5993.0,3241.0,6.0,2428.0,399.0,200.0
42945,2023-11-25 09:00:00,2024-07-17 00:00:00,3.1,191.17,0,6050.0,3246.0,6.0,2507.0,319.0,202.0
42946,2023-11-25 10:00:00,2024-07-17 00:00:00,3.1,192.92,0,6087.0,3239.0,6.0,2424.0,321.0,197.0
42947,2023-11-25 11:00:00,2024-07-17 00:00:00,3.1,194.09,0,6312.0,3249.0,6.0,2491.0,382.0,201.0
42948,2023-11-25 12:00:00,2024-07-17 00:00:00,3.1,195.29,0,6874.0,3267.0,6.0,2924.0,356.0,201.0
42949,2023-11-25 13:00:00,2024-07-17 00:00:00,3.1,197.29,0,7349.0,3267.0,6.0,3262.0,301.0,204.0
42950,2023-11-25 14:00:00,2024-07-17 00:00:00,3.1,191.72,0,6871.0,3263.0,6.0,3359.0,270.0,248.0
42951,2023-11-25 15:00:00,2024-07-17 00:00:00,3.1,190.27,0,6866.0,3266.0,6.0,3486.0,311.0,282.0
42952,2023-11-25 16:00:00,2024-07-17 00:00:00,3.1,186.31,0,6506.0,3244.0,6.0,3494.0,297.0,294.0
42953,2023-11-25 17:00:00,2024-07-17 00:00:00,3.1,182.4,0,6234.0,3227.0,6.0,3433.0,411.0,303.0
42954,2023-11-25 18:00:00,2024-07-17 00:00:00,3.1,183.67,0,6371.0,3231.0,6.0,3448.0,422.0,296.0
42955,2023-11-25 19:00:00,2024-07-17 00:00:00,3.1,183.11,0,6315.0,3220.0,6.0,3387.0,451.0,283.0
42956,2023-11-25 20:00:00,2024-07-17 00:00:00,3.1,184.18,0,6532.0,3220.0,6.0,3525.0,421.0,268.0
42957,2023-11-25 21:00:00,2024-07-17 00:00:00,3.1,188.74,0,6914.0,3251.0,6.0,3484.0,368.0,223.0
42958,2023-11-25 22:00:00,2024-07-17 00:00:00,3.1,197.39,0,7810.0,3286.0,6.0,3569.0,360.0,198.0
42959,2023-11-25 23:00:00,2024-07-17 00:00:00,3.1,200.54,0,8553.0,3284.0,6.0,4068.0,289.0,218.0
