,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-09-01 00:00:00,2023-09-03 16:44:46,3.0,290.03,0.0,9192.0,3288.0,5.0,3659.0,0.0,107.0,189.0
1,2023-09-01 01:00:00,2023-09-03 16:44:46,3.0,284.62,0.0,8802.0,3298.0,5.0,3644.0,0.0,142.0,188.0
2,2023-09-01 02:00:00,2023-09-03 16:44:46,3.0,276.65,0.0,8052.0,3291.0,5.0,3553.0,0.0,117.0,189.0
3,2023-09-01 03:00:00,2023-09-03 16:44:46,3.0,264.65,0.0,7154.0,3282.0,5.0,3488.0,0.0,108.0,188.0
4,2023-09-01 04:00:00,2023-09-03 16:44:46,3.0,263.37,0.0,6558.0,3304.0,5.0,2996.0,0.0,91.0,189.0
5,2023-09-01 05:00:00,2023-09-03 16:44:46,3.0,267.41,0.0,6304.0,3314.0,5.0,2546.0,0.0,84.0,191.0
6,2023-09-01 06:00:00,2023-09-03 16:44:46,3.0,260.64,0.0,5875.0,3306.0,5.0,2495.0,0.0,82.0,190.0
7,2023-09-01 07:00:00,2023-09-03 16:44:46,3.0,257.78,0.0,5425.0,3151.0,4.0,2331.0,0.0,82.0,177.0
8,2023-09-01 08:00:00,2023-09-03 16:44:46,3.0,258.72,0.0,5264.0,3062.0,4.0,2215.0,0.0,86.0,176.0
9,2023-09-01 09:00:00,2023-09-03 16:44:46,3.0,259.46,0.0,5309.0,3062.0,4.0,2225.0,0.0,86.0,176.0
10,2023-09-01 10:00:00,2023-09-03 16:44:46,3.0,268.42,0.0,5954.0,3146.0,4.0,2335.0,0.0,80.0,179.0
11,2023-09-01 11:00:00,2023-09-03 16:44:46,3.0,275.18,0.0,6704.0,3227.0,4.0,2585.0,0.0,82.0,185.0
12,2023-09-01 12:00:00,2023-09-03 16:44:46,3.0,271.95,0.0,7171.0,3290.0,5.0,3151.0,0.0,71.0,209.0
13,2023-09-01 13:00:00,2023-09-03 16:44:46,3.0,267.85,0.0,6863.0,3289.0,5.0,3219.0,0.0,25.0,246.0
14,2023-09-01 14:00:00,2023-09-03 16:44:46,3.0,267.96,0.0,6700.0,3277.0,5.0,3144.0,0.0,5.0,272.0
15,2023-09-01 15:00:00,2023-09-03 16:44:46,3.0,265.85,0.0,6529.0,3279.0,5.0,3140.0,0.0,5.0,294.0
16,2023-09-01 16:00:00,2023-09-03 16:44:46,3.0,268.98,0.0,6731.0,3279.0,6.0,3183.0,0.0,3.0,309.0
17,2023-09-01 17:00:00,2023-09-03 16:44:46,3.0,273.51,0.0,7039.0,3284.0,5.0,3201.0,0.0,0.0,309.0
18,2023-09-01 18:00:00,2023-09-03 16:44:46,3.0,281.24,0.0,7547.0,3273.0,5.0,3185.0,0.0,0.0,294.0
19,2023-09-01 19:00:00,2023-09-03 16:44:46,3.0,284.8,0.0,7718.0,3261.0,5.0,3145.0,0.0,1.0,300.0
20,2023-09-01 20:00:00,2023-09-03 16:44:46,3.0,289.41,0.0,8125.0,3267.0,5.0,3199.0,0.0,4.0,304.0
21,2023-09-01 21:00:00,2023-09-03 16:44:46,3.0,289.27,0.0,8580.0,3285.0,5.0,3494.0,0.0,11.0,284.0
22,2023-09-01 22:00:00,2023-09-03 16:44:46,3.0,290.16,0.0,9019.0,3270.0,5.0,3732.0,0.0,18.0,253.0
23,2023-09-01 23:00:00,2023-09-03 16:44:46,3.0,291.91,0.0,9264.0,3269.0,5.0,3734.0,0.0,17.0,204.0
