Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
39792,2023-07-17 00:00:00,2024-07-17 00:00:00,3.1,242.29,0,12510.0,3233.0,48.0,3420.0,258.0,207.0
39793,2023-07-17 01:00:00,2024-07-17 00:00:00,3.1,241.08,0,12152.0,3233.0,36.0,3249.0,318.0,200.0
39794,2023-07-17 02:00:00,2024-07-17 00:00:00,3.1,236.69,0,11752.0,3230.0,0.0,3170.0,505.0,200.0
39795,2023-07-17 03:00:00,2024-07-17 00:00:00,3.1,228.71,0,10783.0,3217.0,0.0,3100.0,647.0,200.0
39796,2023-07-17 04:00:00,2024-07-17 00:00:00,3.1,229.69,0,10328.0,3194.0,0.0,2592.0,822.0,199.0
39797,2023-07-17 05:00:00,2024-07-17 00:00:00,3.1,223.56,0,9472.0,3212.0,0.0,2315.0,995.0,202.0
39798,2023-07-17 06:00:00,2024-07-17 00:00:00,3.1,214.91,0,8650.0,3230.0,0.0,2309.0,1042.0,202.0
39799,2023-07-17 07:00:00,2024-07-17 00:00:00,3.1,210.04,0,8113.0,3175.0,0.0,2260.0,1086.0,197.0
39800,2023-07-17 08:00:00,2024-07-17 00:00:00,3.1,209.48,0,7846.0,3183.0,0.0,2280.0,895.0,198.0
39801,2023-07-17 09:00:00,2024-07-17 00:00:00,3.1,213.51,0,8076.0,3196.0,0.0,2296.0,764.0,199.0
39802,2023-07-17 10:00:00,2024-07-17 00:00:00,3.1,220.22,0,8751.0,3198.0,0.0,2319.0,752.0,197.0
39803,2023-07-17 11:00:00,2024-07-17 00:00:00,3.1,226.51,0,9751.0,3248.0,0.0,2515.0,740.0,212.0
39804,2023-07-17 12:00:00,2024-07-17 00:00:00,3.1,227.84,0,10321.0,3243.0,0.0,2983.0,561.0,228.0
39805,2023-07-17 13:00:00,2024-07-17 00:00:00,3.1,234.82,0,11269.0,3241.0,0.0,3187.0,420.0,249.0
39806,2023-07-17 14:00:00,2024-07-17 00:00:00,3.1,238.86,0,11978.0,3233.0,0.0,3308.0,424.0,276.0
39807,2023-07-17 15:00:00,2024-07-17 00:00:00,3.1,239.98,0,12544.0,3237.0,0.0,3417.0,571.0,307.0
39808,2023-07-17 16:00:00,2024-07-17 00:00:00,3.1,243.79,0,13209.0,3242.0,0.0,3389.0,639.0,318.0
39809,2023-07-17 17:00:00,2024-07-17 00:00:00,3.1,248.53,0,14090.0,3229.0,20.0,3494.0,577.0,305.0
39810,2023-07-17 18:00:00,2024-07-17 00:00:00,3.1,249.37,0,14291.0,3237.0,21.0,3586.0,490.0,296.0
39811,2023-07-17 19:00:00,2024-07-17 00:00:00,3.1,248.53,0,14885.0,3229.0,21.0,3972.0,488.0,305.0
39812,2023-07-17 20:00:00,2024-07-17 00:00:00,3.1,246.74,0,15425.0,3233.0,60.0,4402.0,522.0,310.0
39813,2023-07-17 21:00:00,2024-07-17 00:00:00,3.1,245.67,0,15668.0,3236.0,72.0,4713.0,403.0,280.0
39814,2023-07-17 22:00:00,2024-07-17 00:00:00,3.1,246.24,0,15693.0,3252.0,71.0,4737.0,273.0,246.0
39815,2023-07-17 23:00:00,2024-07-17 00:00:00,3.1,247.22,0,15552.0,3271.0,71.0,4654.0,151.0,231.0
