Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
40320,2023-08-08 00:00:00,2024-07-17 00:00:00,3.1,315.52,0,12125.0,3264.0,126.0,3584.0,733.0,198.0
40321,2023-08-08 01:00:00,2024-07-17 00:00:00,3.1,314.11,0,11771.0,3270.0,131.0,3530.0,646.0,185.0
40322,2023-08-08 02:00:00,2024-07-17 00:00:00,3.1,308.83,0,11044.0,3259.0,84.0,3371.0,658.0,183.0
40323,2023-08-08 03:00:00,2024-07-17 00:00:00,3.1,300.24,0,9739.0,3261.0,54.0,2993.0,679.0,183.0
40324,2023-08-08 04:00:00,2024-07-17 00:00:00,3.1,298.51,0,8954.0,3254.0,6.0,2514.0,660.0,182.0
40325,2023-08-08 05:00:00,2024-07-17 00:00:00,3.1,287.43,0,8381.0,3229.0,4.0,2767.0,645.0,183.0
40326,2023-08-08 06:00:00,2024-07-17 00:00:00,3.1,277.54,0,7756.0,3223.0,4.0,2735.0,757.0,180.0
40327,2023-08-08 07:00:00,2024-07-17 00:00:00,3.1,277.9,0,7601.0,3229.0,0.0,2712.0,616.0,186.0
40328,2023-08-08 08:00:00,2024-07-17 00:00:00,3.1,276.42,0,7456.0,3160.0,0.0,2832.0,513.0,181.0
40329,2023-08-08 09:00:00,2024-07-17 00:00:00,3.1,274.8,0,7607.0,3206.0,4.0,2933.0,594.0,179.0
40330,2023-08-08 10:00:00,2024-07-17 00:00:00,3.1,280.47,0,8039.0,3208.0,4.0,2978.0,574.0,177.0
40331,2023-08-08 11:00:00,2024-07-17 00:00:00,3.1,292.65,0,8753.0,3211.0,4.0,2798.0,603.0,180.0
40332,2023-08-08 12:00:00,2024-07-17 00:00:00,3.1,295.96,0,9383.0,3216.0,4.0,3052.0,622.0,191.0
40333,2023-08-08 13:00:00,2024-07-17 00:00:00,3.1,298.11,0,9761.0,3216.0,8.0,3176.0,676.0,214.0
40334,2023-08-08 14:00:00,2024-07-17 00:00:00,3.1,298.92,0,10092.0,3214.0,0.0,3270.0,809.0,245.0
40335,2023-08-08 15:00:00,2024-07-17 00:00:00,3.1,301.26,0,10370.0,3216.0,0.0,3326.0,803.0,253.0
40336,2023-08-08 16:00:00,2024-07-17 00:00:00,3.1,308.61,0,11144.0,3228.0,0.0,3413.0,779.0,288.0
40337,2023-08-08 17:00:00,2024-07-17 00:00:00,3.1,312.27,0,11603.0,3230.0,23.0,3477.0,734.0,254.0
40338,2023-08-08 18:00:00,2024-07-17 00:00:00,3.1,312.36,0,11923.0,3222.0,24.0,3564.0,858.0,255.0
40339,2023-08-08 19:00:00,2024-07-17 00:00:00,3.1,311.42,0,11916.0,3216.0,24.0,3565.0,909.0,241.0
40340,2023-08-08 20:00:00,2024-07-17 00:00:00,3.1,309.61,0,11749.0,3208.0,23.0,3566.0,935.0,239.0
40341,2023-08-08 21:00:00,2024-07-17 00:00:00,3.1,306.52,0,11590.0,3207.0,24.0,3632.0,1004.0,250.0
40342,2023-08-08 22:00:00,2024-07-17 00:00:00,3.1,308.29,0,11766.0,3207.0,0.0,3587.0,1018.0,255.0
40343,2023-08-08 23:00:00,2024-07-17 00:00:00,3.1,308.64,0,11760.0,3211.0,0.0,3513.0,1024.0,229.0
