Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
43800,2023-12-31 00:00:00,2024-07-17 00:00:00,3.1,270.45,0,8563.0,3338.0,20.0,3996.0,519.0,179.0
43801,2023-12-31 01:00:00,2024-07-17 00:00:00,3.1,271.02,0,8477.0,3336.0,20.0,3960.0,443.0,183.0
43802,2023-12-31 02:00:00,2024-07-17 00:00:00,3.1,271.1,0,8331.0,3335.0,20.0,3864.0,394.0,179.0
43803,2023-12-31 03:00:00,2024-07-17 00:00:00,3.1,266.89,0,7743.0,3329.0,20.0,3679.0,316.0,178.0
43804,2023-12-31 04:00:00,2024-07-17 00:00:00,3.1,257.28,0,7076.0,3317.0,21.0,3673.0,282.0,170.0
43805,2023-12-31 05:00:00,2024-07-17 00:00:00,3.1,267.47,0,7066.0,3316.0,21.0,3126.0,227.0,181.0
43806,2023-12-31 06:00:00,2024-07-17 00:00:00,3.1,266.51,0,6540.0,3340.0,21.0,2675.0,217.0,178.0
43807,2023-12-31 07:00:00,2024-07-17 00:00:00,3.1,259.11,0,6075.0,3357.0,21.0,2620.0,209.0,180.0
43808,2023-12-31 08:00:00,2024-07-17 00:00:00,3.1,261.85,0,6184.0,3351.0,21.0,2618.0,173.0,179.0
43809,2023-12-31 09:00:00,2024-07-17 00:00:00,3.1,266.9,0,6381.0,3348.0,21.0,2572.0,144.0,181.0
43810,2023-12-31 10:00:00,2024-07-17 00:00:00,3.1,263.73,0,6178.0,3368.0,21.0,2552.0,148.0,197.0
43811,2023-12-31 11:00:00,2024-07-17 00:00:00,3.1,266.59,0,6324.0,3381.0,21.0,2566.0,131.0,211.0
43812,2023-12-31 12:00:00,2024-07-17 00:00:00,3.1,261.15,0,6311.0,3376.0,21.0,2876.0,95.0,208.0
43813,2023-12-31 13:00:00,2024-07-17 00:00:00,3.1,256.41,0,6561.0,3350.0,21.0,3413.0,96.0,206.0
43814,2023-12-31 14:00:00,2024-07-17 00:00:00,3.1,258.0,0,6634.0,3350.0,21.0,3434.0,75.0,218.0
43815,2023-12-31 15:00:00,2024-07-17 00:00:00,3.1,261.18,0,6932.0,3361.0,21.0,3548.0,71.0,228.0
43816,2023-12-31 16:00:00,2024-07-17 00:00:00,3.1,265.11,0,7262.0,3370.0,21.0,3593.0,78.0,219.0
43817,2023-12-31 17:00:00,2024-07-17 00:00:00,3.1,271.23,0,7776.0,3382.0,20.0,3731.0,57.0,241.0
43818,2023-12-31 18:00:00,2024-07-17 00:00:00,3.1,272.29,0,7835.0,3387.0,20.0,3682.0,51.0,220.0
43819,2023-12-31 19:00:00,2024-07-17 00:00:00,3.1,272.2,0,7774.0,3374.0,20.0,3632.0,57.0,214.0
43820,2023-12-31 20:00:00,2024-07-17 00:00:00,3.1,274.1,0,7871.0,3372.0,20.0,3604.0,34.0,202.0
43821,2023-12-31 21:00:00,2024-07-17 00:00:00,3.1,274.59,0,7814.0,3359.0,20.0,3528.0,18.0,187.0
43822,2023-12-31 22:00:00,2024-07-17 00:00:00,3.1,280.4,0,8386.0,3351.0,20.0,3648.0,23.0,179.0
43823,2023-12-31 23:00:00,2024-07-17 00:00:00,3.1,283.99,0,8751.0,3352.0,20.0,3722.0,27.0,182.0
