UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-09-24 00:00:00,0,7381.0,3258.0,13.0,3193.0,417.0,198.0
2023-09-24 01:00:00,0,6827.0,3250.0,13.0,3174.0,458.0,200.0
2023-09-24 02:00:00,0,6204.0,3242.0,12.0,3022.0,524.0,201.0
2023-09-24 03:00:00,0,5677.0,3233.0,12.0,2695.0,542.0,199.0
2023-09-24 04:00:00,0,5287.0,3255.0,13.0,2244.0,569.0,199.0
2023-09-24 05:00:00,0,4955.0,3248.0,13.0,2226.0,603.0,207.0
2023-09-24 06:00:00,0,4854.0,3257.0,13.0,1878.0,595.0,194.0
2023-09-24 07:00:00,0,4800.0,3257.0,13.0,1668.0,673.0,193.0
2023-09-24 08:00:00,0,4818.0,3247.0,13.0,1624.0,588.0,196.0
2023-09-24 09:00:00,0,4528.0,3256.0,13.0,1563.0,571.0,195.0
2023-09-24 10:00:00,0,4773.0,3247.0,13.0,1603.0,723.0,187.0
2023-09-24 11:00:00,0,4892.0,3247.0,13.0,2042.0,694.0,201.0
2023-09-24 12:00:00,0,4903.0,3230.0,12.0,2351.0,638.0,194.0
2023-09-24 13:00:00,0,5120.0,3236.0,13.0,2518.0,608.0,204.0
2023-09-24 14:00:00,0,5394.0,3242.0,14.0,2735.0,505.0,216.0
2023-09-24 15:00:00,0,5842.0,3261.0,13.0,2895.0,443.0,223.0
2023-09-24 16:00:00,0,5924.0,3280.0,13.0,2907.0,444.0,228.0
2023-09-24 17:00:00,0,6271.0,3278.0,13.0,3062.0,433.0,229.0
2023-09-24 18:00:00,0,6759.0,3275.0,13.0,2947.0,397.0,230.0
2023-09-24 19:00:00,0,6798.0,3274.0,13.0,2961.0,359.0,223.0
2023-09-24 20:00:00,0,6958.0,3274.0,13.0,2934.0,357.0,215.0
2023-09-24 21:00:00,0,6732.0,3263.0,13.0,3101.0,371.0,212.0
2023-09-24 22:00:00,0,6959.0,3245.0,14.0,3124.0,344.0,201.0
2023-09-24 23:00:00,0,7253.0,3247.0,13.0,3250.0,343.0,197.0
