Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
43776,2023-12-30 00:00:00,2024-07-17 00:00:00,3.1,187.75,0,7915.0,3313.0,19.0,3903.0,912.0,205.0
43777,2023-12-30 01:00:00,2024-07-17 00:00:00,3.1,188.8,0,7834.0,3323.0,19.0,3783.0,852.0,204.0
43778,2023-12-30 02:00:00,2024-07-17 00:00:00,3.1,187.69,0,7762.0,3317.0,19.0,3850.0,822.0,207.0
43779,2023-12-30 03:00:00,2024-07-17 00:00:00,3.1,184.66,0,7364.0,3305.0,19.0,3846.0,696.0,205.0
43780,2023-12-30 04:00:00,2024-07-17 00:00:00,3.1,180.76,0,6664.0,3198.0,19.0,3693.0,561.0,207.0
43781,2023-12-30 05:00:00,2024-07-17 00:00:00,3.1,189.51,0,6459.0,3171.0,19.0,3067.0,375.0,216.0
43782,2023-12-30 06:00:00,2024-07-17 00:00:00,3.1,191.95,0,6202.0,3199.0,19.0,2671.0,327.0,212.0
43783,2023-12-30 07:00:00,2024-07-17 00:00:00,3.1,187.61,0,5915.0,3195.0,19.0,2665.0,348.0,211.0
43784,2023-12-30 08:00:00,2024-07-17 00:00:00,3.1,188.69,0,5932.0,3213.0,19.0,2645.0,302.0,214.0
43785,2023-12-30 09:00:00,2024-07-17 00:00:00,3.1,189.39,0,5979.0,3263.0,19.0,2648.0,240.0,210.0
43786,2023-12-30 10:00:00,2024-07-17 00:00:00,3.1,189.47,0,6027.0,3349.0,20.0,2659.0,191.0,213.0
43787,2023-12-30 11:00:00,2024-07-17 00:00:00,3.1,191.27,0,6218.0,3380.0,20.0,2695.0,191.0,216.0
43788,2023-12-30 12:00:00,2024-07-17 00:00:00,3.1,187.04,0,6316.0,3364.0,20.0,3105.0,170.0,211.0
43789,2023-12-30 13:00:00,2024-07-17 00:00:00,3.1,187.02,0,6707.0,3347.0,20.0,3534.0,128.0,204.0
43790,2023-12-30 14:00:00,2024-07-17 00:00:00,3.1,186.15,0,6845.0,3343.0,20.0,3758.0,134.0,216.0
43791,2023-12-30 15:00:00,2024-07-17 00:00:00,3.1,188.54,0,7106.0,3350.0,20.0,3832.0,123.0,216.0
43792,2023-12-30 16:00:00,2024-07-17 00:00:00,3.1,189.89,0,7251.0,3362.0,20.0,3853.0,166.0,237.0
43793,2023-12-30 17:00:00,2024-07-17 00:00:00,3.1,187.85,0,7128.0,3381.0,20.0,3869.0,225.0,262.0
43794,2023-12-30 18:00:00,2024-07-17 00:00:00,3.1,185.97,0,7089.0,3386.0,20.0,3857.0,348.0,264.0
43795,2023-12-30 19:00:00,2024-07-17 00:00:00,3.1,182.51,0,7023.0,3389.0,20.0,3870.0,505.0,244.0
43796,2023-12-30 20:00:00,2024-07-17 00:00:00,3.1,183.19,0,7169.0,3387.0,20.0,3872.0,587.0,239.0
43797,2023-12-30 21:00:00,2024-07-17 00:00:00,3.1,186.27,0,7604.0,3383.0,20.0,3961.0,610.0,206.0
43798,2023-12-30 22:00:00,2024-07-17 00:00:00,3.1,193.75,0,8136.0,3357.0,20.0,3901.0,535.0,188.0
43799,2023-12-30 23:00:00,2024-07-17 00:00:00,3.1,198.52,0,8580.0,3339.0,20.0,3969.0,481.0,188.0
