UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-06-26 00:00:00,0.0,0.0,87.0,663.0,3318.0,187.0,10633.0,3921.0
2023-06-26 01:00:00,0.0,0.0,123.0,666.0,3338.0,177.0,10515.0,3579.0
2023-06-26 02:00:00,0.0,0.0,166.0,712.0,3326.0,180.0,10155.0,3744.0
2023-06-26 03:00:00,0.0,0.0,327.0,683.0,3333.0,180.0,9923.0,2865.0
2023-06-26 04:00:00,0.0,0.0,292.0,671.0,3339.0,185.0,9571.0,2310.0
2023-06-26 05:00:00,0.0,0.0,408.0,642.0,3180.0,171.0,8885.0,1982.0
2023-06-26 06:00:00,0.0,0.0,444.0,616.0,3052.0,163.0,8036.0,1855.0
2023-06-26 07:00:00,0.0,0.0,451.0,590.0,2925.0,157.0,7625.0,1802.0
2023-06-26 08:00:00,0.0,0.0,498.0,585.0,2906.0,157.0,7522.0,1766.0
2023-06-26 09:00:00,0.0,0.0,513.0,586.0,2910.0,157.0,7440.0,1758.0
2023-06-26 10:00:00,0.0,0.0,585.0,620.0,3078.0,166.0,7652.0,1903.0
2023-06-26 11:00:00,0.0,0.0,677.0,598.0,3171.0,177.0,8386.0,2150.0
2023-06-26 12:00:00,0.0,0.0,569.0,624.0,3165.0,191.0,9227.0,2626.0
2023-06-26 13:00:00,0.0,0.0,464.0,633.0,3175.0,215.0,10046.0,2885.0
2023-06-26 14:00:00,0.0,0.0,509.0,632.0,3179.0,215.0,10695.0,3049.0
2023-06-26 15:00:00,0.0,0.0,487.0,641.0,3190.0,241.0,11122.0,3401.0
2023-06-26 16:00:00,0.0,0.0,349.0,645.0,3201.0,240.0,11384.0,3553.0
2023-06-26 17:00:00,0.0,0.0,439.0,638.0,3200.0,272.0,11523.0,3534.0
2023-06-26 18:00:00,0.0,0.0,598.0,636.0,3208.0,253.0,11478.0,3460.0
2023-06-26 19:00:00,0.0,0.0,609.0,703.0,3199.0,236.0,11517.0,3412.0
2023-06-26 20:00:00,0.0,0.0,657.0,696.0,3196.0,236.0,11523.0,3269.0
2023-06-26 21:00:00,0.0,0.0,516.0,721.0,3200.0,217.0,11750.0,3474.0
2023-06-26 22:00:00,0.0,0.0,541.0,580.0,3215.0,207.0,12239.0,3351.0
2023-06-26 23:00:00,0.0,0.0,606.0,652.0,3214.0,180.0,11854.0,2993.0
