Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
36600,2023-03-06 00:00:00,2024-07-17 00:00:00,3.1,271.32,0,6302.0,2697.0,708.0,3489.0,598.0,120.0
36601,2023-03-06 01:00:00,2024-07-17 00:00:00,3.1,270.67,0,6385.0,2682.0,706.0,3541.0,674.0,119.0
36602,2023-03-06 02:00:00,2024-07-17 00:00:00,3.1,270.56,0,6306.0,2689.0,709.0,3489.0,650.0,115.0
36603,2023-03-06 03:00:00,2024-07-17 00:00:00,3.1,264.7,0,6078.0,2691.0,573.0,3402.0,649.0,118.0
36604,2023-03-06 04:00:00,2024-07-17 00:00:00,3.1,263.62,0,5876.0,2691.0,317.0,2884.0,624.0,119.0
36605,2023-03-06 05:00:00,2024-07-17 00:00:00,3.1,258.52,0,5260.0,2679.0,309.0,2624.0,536.0,117.0
36606,2023-03-06 06:00:00,2024-07-17 00:00:00,3.1,250.24,0,4920.0,2683.0,38.0,2275.0,447.0,113.0
36607,2023-03-06 07:00:00,2024-07-17 00:00:00,3.1,233.42,0,4395.0,2936.0,0.0,2125.0,455.0,114.0
36608,2023-03-06 08:00:00,2024-07-17 00:00:00,3.1,228.03,0,4268.0,2939.0,0.0,2163.0,520.0,113.0
36609,2023-03-06 09:00:00,2024-07-17 00:00:00,3.1,226.51,0,4271.0,2948.0,0.0,2151.0,603.0,110.0
36610,2023-03-06 10:00:00,2024-07-17 00:00:00,3.1,233.44,0,4584.0,2994.0,0.0,2156.0,604.0,112.0
36611,2023-03-06 11:00:00,2024-07-17 00:00:00,3.1,240.13,0,5066.0,3077.0,0.0,2295.0,619.0,115.0
36612,2023-03-06 12:00:00,2024-07-17 00:00:00,3.1,244.64,0,5756.0,3160.0,0.0,2789.0,574.0,116.0
36613,2023-03-06 13:00:00,2024-07-17 00:00:00,3.1,236.37,0,5657.0,3181.0,0.0,3304.0,421.0,132.0
36614,2023-03-06 14:00:00,2024-07-17 00:00:00,3.1,231.78,0,5327.0,3221.0,0.0,3243.0,348.0,152.0
36615,2023-03-06 15:00:00,2024-07-17 00:00:00,3.1,223.11,0,4953.0,3185.0,0.0,3409.0,288.0,169.0
36616,2023-03-06 16:00:00,2024-07-17 00:00:00,3.1,225.77,0,5165.0,3150.0,0.0,3540.0,309.0,166.0
36617,2023-03-06 17:00:00,2024-07-17 00:00:00,3.1,221.29,0,4986.0,3139.0,0.0,3520.0,385.0,166.0
36618,2023-03-06 18:00:00,2024-07-17 00:00:00,3.1,218.92,0,4856.0,3137.0,0.0,3426.0,470.0,171.0
36619,2023-03-06 19:00:00,2024-07-17 00:00:00,3.1,218.23,0,4835.0,3130.0,0.0,3374.0,482.0,146.0
36620,2023-03-06 20:00:00,2024-07-17 00:00:00,3.1,222.39,0,4766.0,3123.0,0.0,3092.0,491.0,172.0
36621,2023-03-06 21:00:00,2024-07-17 00:00:00,3.1,235.74,0,5215.0,3160.0,0.0,2723.0,602.0,156.0
36622,2023-03-06 22:00:00,2024-07-17 00:00:00,3.1,242.49,0,5639.0,3185.0,0.0,2763.0,606.0,135.0
36623,2023-03-06 23:00:00,2024-07-17 00:00:00,3.1,242.05,0,6120.0,3195.0,0.0,3327.0,547.0,111.0
