UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-12-16 00:00:00,0,7945.0,3310.0,7.0,3834.0,1798.0,191.0
2023-12-16 01:00:00,0,7435.0,3316.0,7.0,3770.0,1714.0,196.0
2023-12-16 02:00:00,0,7470.0,3321.0,7.0,3768.0,1612.0,199.0
2023-12-16 03:00:00,0,6873.0,3313.0,7.0,3655.0,1538.0,204.0
2023-12-16 04:00:00,0,6280.0,3305.0,7.0,3382.0,1451.0,205.0
2023-12-16 05:00:00,0,5997.0,3310.0,7.0,2716.0,1257.0,203.0
2023-12-16 06:00:00,0,4840.0,3311.0,7.0,2647.0,1085.0,206.0
2023-12-16 07:00:00,0,4654.0,3319.0,7.0,2600.0,995.0,206.0
2023-12-16 08:00:00,0,4836.0,3327.0,7.0,2497.0,681.0,210.0
2023-12-16 09:00:00,0,4738.0,3332.0,7.0,2549.0,525.0,210.0
2023-12-16 10:00:00,0,4942.0,3330.0,7.0,2582.0,338.0,209.0
2023-12-16 11:00:00,0,5262.0,3363.0,7.0,2606.0,241.0,209.0
2023-12-16 12:00:00,0,5862.0,3376.0,7.0,2974.0,146.0,218.0
2023-12-16 13:00:00,0,6075.0,3357.0,7.0,3375.0,89.0,215.0
2023-12-16 14:00:00,0,6079.0,3378.0,7.0,3450.0,78.0,241.0
2023-12-16 15:00:00,0,5390.0,3362.0,7.0,3674.0,66.0,272.0
2023-12-16 16:00:00,0,5027.0,3351.0,7.0,3599.0,72.0,304.0
2023-12-16 17:00:00,0,4984.0,3343.0,7.0,3628.0,61.0,315.0
2023-12-16 18:00:00,0,4820.0,3333.0,7.0,3502.0,69.0,336.0
2023-12-16 19:00:00,0,5109.0,3337.0,7.0,3635.0,114.0,316.0
2023-12-16 20:00:00,0,5393.0,3332.0,7.0,3667.0,209.0,274.0
2023-12-16 21:00:00,0,5945.0,3359.0,7.0,3755.0,333.0,233.0
2023-12-16 22:00:00,0,6521.0,3382.0,7.0,3728.0,645.0,213.0
2023-12-16 23:00:00,0,7104.0,3367.0,7.0,3755.0,1011.0,210.0
