Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
39600,2023-07-09 00:00:00,2024-07-17 00:00:00,3.1,27.45,14.0,3005.0,33093.0,193.0,4572.0,0.0,2395.0,467.0
39601,2023-07-09 01:00:00,2024-07-17 00:00:00,3.1,26.97,15.0,2933.0,33316.0,196.0,4301.0,0.0,2385.0,465.0
39602,2023-07-09 02:00:00,2024-07-17 00:00:00,3.1,27.96,15.0,3051.0,33449.0,197.0,4215.0,0.0,2254.0,467.0
39603,2023-07-09 03:00:00,2024-07-17 00:00:00,3.1,17.56,16.0,1743.0,33380.0,197.0,3788.0,211.0,2188.0,459.0
39604,2023-07-09 04:00:00,2024-07-17 00:00:00,3.1,14.76,16.0,1420.0,33388.0,197.0,3847.0,379.0,2137.0,466.0
39605,2023-07-09 05:00:00,2024-07-17 00:00:00,3.1,12.57,16.0,1154.0,32404.0,197.0,3949.0,1199.0,1912.0,454.0
39606,2023-07-09 06:00:00,2024-07-17 00:00:00,3.1,10.06,16.0,887.0,31451.0,196.0,3889.0,3141.0,1686.0,456.0
39607,2023-07-09 07:00:00,2024-07-17 00:00:00,3.1,6.18,16.0,539.0,31517.0,140.0,3688.0,5475.0,1589.0,450.0
39608,2023-07-09 08:00:00,2024-07-17 00:00:00,3.1,5.41,15.0,475.0,31387.0,136.0,3229.0,7633.0,1468.0,444.0
39609,2023-07-09 09:00:00,2024-07-17 00:00:00,3.1,5.3,14.0,481.0,31003.0,136.0,2944.0,9184.0,1759.0,445.0
39610,2023-07-09 10:00:00,2024-07-17 00:00:00,3.1,5.2,13.0,484.0,30310.0,135.0,2963.0,10162.0,2330.0,448.0
39611,2023-07-09 11:00:00,2024-07-17 00:00:00,3.1,5.18,13.0,481.0,30411.0,135.0,2921.0,10371.0,2048.0,448.0
39612,2023-07-09 12:00:00,2024-07-17 00:00:00,3.1,5.14,12.0,476.0,30574.0,135.0,2965.0,10153.0,1918.0,447.0
39613,2023-07-09 13:00:00,2024-07-17 00:00:00,3.1,5.9,12.0,572.0,31009.0,134.0,3319.0,9425.0,1738.0,448.0
39614,2023-07-09 14:00:00,2024-07-17 00:00:00,3.1,9.81,11.0,1109.0,31835.0,134.0,4243.0,8695.0,1733.0,447.0
39615,2023-07-09 15:00:00,2024-07-17 00:00:00,3.1,16.47,11.0,1980.0,31867.0,134.0,4686.0,7323.0,1826.0,451.0
39616,2023-07-09 16:00:00,2024-07-17 00:00:00,3.1,27.35,11.0,3450.0,32508.0,134.0,5255.0,5164.0,2000.0,452.0
39617,2023-07-09 17:00:00,2024-07-17 00:00:00,3.1,30.57,11.0,3847.0,33194.0,134.0,5770.0,2898.0,2307.0,456.0
39618,2023-07-09 18:00:00,2024-07-17 00:00:00,3.1,32.32,11.0,4064.0,33872.0,134.0,6386.0,1223.0,2316.0,461.0
39619,2023-07-09 19:00:00,2024-07-17 00:00:00,3.1,33.24,11.0,4115.0,33881.0,135.0,6441.0,581.0,2088.0,459.0
39620,2023-07-09 20:00:00,2024-07-17 00:00:00,3.1,40.9,11.0,4272.0,33852.0,966.0,6666.0,329.0,1888.0,458.0
39621,2023-07-09 21:00:00,2024-07-17 00:00:00,3.1,35.93,11.0,4174.0,33922.0,308.0,5835.0,0.0,1991.0,457.0
39622,2023-07-09 22:00:00,2024-07-17 00:00:00,3.1,33.37,11.0,3906.0,33688.0,135.0,5068.0,0.0,1939.0,457.0
39623,2023-07-09 23:00:00,2024-07-17 00:00:00,3.1,33.48,11.0,3850.0,33785.0,171.0,4919.0,0.0,1686.0,455.0
