Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
41160,2023-09-12 00:00:00,2024-07-17 00:00:00,3.1,16.71,11.0,1924.0,38323.0,109.0,3123.0,0.0,1678.0,585.0
41161,2023-09-12 01:00:00,2024-07-17 00:00:00,3.1,14.98,11.0,1690.0,38245.0,109.0,2830.0,0.0,1781.0,588.0
41162,2023-09-12 02:00:00,2024-07-17 00:00:00,3.1,14.28,11.0,1583.0,38322.0,109.0,2769.0,0.0,1319.0,594.0
41163,2023-09-12 03:00:00,2024-07-17 00:00:00,3.1,15.13,11.0,1685.0,38567.0,109.0,2605.0,0.0,1103.0,592.0
41164,2023-09-12 04:00:00,2024-07-17 00:00:00,3.1,15.98,11.0,1800.0,38624.0,109.0,2775.0,0.0,1048.0,596.0
41165,2023-09-12 05:00:00,2024-07-17 00:00:00,3.1,23.47,11.0,2822.0,38684.0,111.0,3403.0,214.0,926.0,594.0
41166,2023-09-12 06:00:00,2024-07-17 00:00:00,3.1,27.37,11.0,3437.0,38921.0,114.0,4100.0,306.0,978.0,591.0
41167,2023-09-12 07:00:00,2024-07-17 00:00:00,3.1,27.75,11.0,3565.0,38902.0,114.0,4267.0,1135.0,912.0,592.0
41168,2023-09-12 08:00:00,2024-07-17 00:00:00,3.1,26.53,11.0,3493.0,38833.0,114.0,3933.0,2995.0,805.0,592.0
41169,2023-09-12 09:00:00,2024-07-17 00:00:00,3.1,25.27,11.0,3416.0,38899.0,114.0,3634.0,4747.0,783.0,582.0
41170,2023-09-12 10:00:00,2024-07-17 00:00:00,3.1,22.73,11.0,3096.0,38571.0,113.0,3335.0,6207.0,879.0,578.0
41171,2023-09-12 11:00:00,2024-07-17 00:00:00,3.1,23.02,11.0,3187.0,38372.0,112.0,3209.0,7131.0,966.0,579.0
41172,2023-09-12 12:00:00,2024-07-17 00:00:00,3.1,21.15,11.0,2928.0,38560.0,112.0,3009.0,7310.0,1259.0,578.0
41173,2023-09-12 13:00:00,2024-07-17 00:00:00,3.1,21.2,11.0,2919.0,38709.0,112.0,2916.0,6834.0,1410.0,575.0
41174,2023-09-12 14:00:00,2024-07-17 00:00:00,3.1,21.98,11.0,3016.0,38566.0,112.0,3025.0,5826.0,2077.0,575.0
41175,2023-09-12 15:00:00,2024-07-17 00:00:00,3.1,22.99,11.0,3130.0,38593.0,112.0,3458.0,4986.0,1853.0,580.0
41176,2023-09-12 16:00:00,2024-07-17 00:00:00,3.1,26.83,11.0,3628.0,38681.0,116.0,3650.0,3759.0,1672.0,585.0
41177,2023-09-12 17:00:00,2024-07-17 00:00:00,3.1,34.13,11.0,4095.0,38438.0,630.0,4613.0,1996.0,1767.0,585.0
41178,2023-09-12 18:00:00,2024-07-17 00:00:00,3.1,31.93,11.0,3644.0,38662.0,611.0,4665.0,650.0,1434.0,582.0
41179,2023-09-12 19:00:00,2024-07-17 00:00:00,3.1,30.8,11.0,3526.0,39073.0,526.0,4459.0,0.0,1377.0,585.0
41180,2023-09-12 20:00:00,2024-07-17 00:00:00,3.1,26.07,11.0,2853.0,39464.0,523.0,4137.0,0.0,1389.0,588.0
41181,2023-09-12 21:00:00,2024-07-17 00:00:00,3.1,24.31,11.0,2572.0,38952.0,529.0,4012.0,0.0,1653.0,597.0
41182,2023-09-12 22:00:00,2024-07-17 00:00:00,3.1,26.43,11.0,2612.0,38752.0,767.0,4105.0,0.0,1822.0,599.0
41183,2023-09-12 23:00:00,2024-07-17 00:00:00,3.1,23.21,11.0,2555.0,38773.0,401.0,4018.0,0.0,1754.0,601.0
