UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-11 00:00:00,0.0,179.0,1088.0,0.0,1684.0,333.0,11.0
2023-12-11 01:00:00,0.0,177.0,1202.0,0.0,1567.0,335.0,11.0
2023-12-11 02:00:00,0.0,178.0,1098.0,0.0,1592.0,334.0,12.0
2023-12-11 03:00:00,0.0,178.0,1137.0,0.0,1647.0,332.0,12.0
2023-12-11 04:00:00,0.0,248.0,1043.0,0.0,1659.0,334.0,12.0
2023-12-11 05:00:00,0.0,362.0,1414.0,0.0,1712.0,331.0,11.0
2023-12-11 06:00:00,0.0,517.0,2411.0,0.0,1704.0,333.0,11.0
2023-12-11 07:00:00,0.0,816.0,2825.0,7.0,1849.0,331.0,11.0
2023-12-11 08:00:00,0.0,1059.0,2639.0,200.0,1891.0,329.0,11.0
2023-12-11 09:00:00,0.0,831.0,2034.0,568.0,1701.0,326.0,11.0
2023-12-11 10:00:00,0.0,835.0,1637.0,861.0,1454.0,326.0,11.0
2023-12-11 11:00:00,0.0,841.0,1790.0,909.0,1537.0,326.0,11.0
2023-12-11 12:00:00,0.0,953.0,1675.0,916.0,1613.0,329.0,11.0
2023-12-11 13:00:00,0.0,1090.0,1763.0,799.0,1754.0,328.0,11.0
2023-12-11 14:00:00,0.0,1162.0,1894.0,613.0,1905.0,328.0,11.0
2023-12-11 15:00:00,0.0,1507.0,2598.0,369.0,2008.0,321.0,11.0
2023-12-11 16:00:00,0.0,1936.0,3405.0,96.0,2117.0,317.0,13.0
2023-12-11 17:00:00,0.0,1964.0,3545.0,1.0,2291.0,313.0,13.0
2023-12-11 18:00:00,0.0,1993.0,3414.0,0.0,2138.0,316.0,13.0
2023-12-11 19:00:00,0.0,1980.0,3392.0,0.0,2244.0,311.0,13.0
2023-12-11 20:00:00,0.0,2035.0,3172.0,0.0,2245.0,314.0,13.0
2023-12-11 21:00:00,0.0,1894.0,3076.0,0.0,2288.0,320.0,14.0
2023-12-11 22:00:00,0.0,1336.0,2579.0,0.0,2188.0,325.0,14.0
2023-12-11 23:00:00,0.0,941.0,2109.0,0.0,2301.0,325.0,13.0
