UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-20 00:00:00,0.0,185.0,1448.0,0.0,2678.0,355.0,14.0
2023-12-20 01:00:00,0.0,183.0,1157.0,0.0,2887.0,352.0,14.0
2023-12-20 02:00:00,0.0,183.0,1065.0,0.0,2877.0,353.0,15.0
2023-12-20 03:00:00,0.0,183.0,1027.0,0.0,2902.0,359.0,18.0
2023-12-20 04:00:00,0.0,182.0,1002.0,0.0,3003.0,355.0,18.0
2023-12-20 05:00:00,0.0,180.0,1316.0,0.0,3165.0,352.0,18.0
2023-12-20 06:00:00,0.0,184.0,1797.0,0.0,3372.0,354.0,18.0
2023-12-20 07:00:00,0.0,221.0,2458.0,0.0,3378.0,347.0,17.0
2023-12-20 08:00:00,0.0,231.0,2548.0,45.0,3350.0,347.0,18.0
2023-12-20 09:00:00,0.0,234.0,2121.0,249.0,3141.0,345.0,17.0
2023-12-20 10:00:00,0.0,234.0,1538.0,577.0,2743.0,341.0,18.0
2023-12-20 11:00:00,0.0,233.0,1410.0,817.0,2525.0,353.0,19.0
2023-12-20 12:00:00,0.0,234.0,1326.0,960.0,2424.0,350.0,18.0
2023-12-20 13:00:00,0.0,232.0,1115.0,897.0,2264.0,356.0,18.0
2023-12-20 14:00:00,0.0,225.0,1235.0,776.0,2081.0,342.0,18.0
2023-12-20 15:00:00,0.0,214.0,1402.0,566.0,2099.0,325.0,18.0
2023-12-20 16:00:00,0.0,312.0,2343.0,195.0,2176.0,331.0,18.0
2023-12-20 17:00:00,0.0,431.0,3000.0,3.0,2495.0,344.0,18.0
2023-12-20 18:00:00,0.0,428.0,3020.0,0.0,2700.0,346.0,18.0
2023-12-20 19:00:00,0.0,431.0,2466.0,0.0,2770.0,346.0,18.0
2023-12-20 20:00:00,0.0,432.0,2338.0,0.0,2682.0,345.0,18.0
2023-12-20 21:00:00,0.0,325.0,1368.0,0.0,2543.0,338.0,18.0
2023-12-20 22:00:00,0.0,224.0,1117.0,0.0,2562.0,350.0,18.0
2023-12-20 23:00:00,0.0,220.0,900.0,0.0,2655.0,356.0,18.0
