Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
36024,2023-02-10 00:00:00,166.64,0.0,2180.0,1483.0,0.0,3434.0,396.0,30.0
36025,2023-02-10 01:00:00,172.81,0.0,2255.0,1450.0,0.0,3320.0,392.0,29.0
36026,2023-02-10 02:00:00,177.06,0.0,2241.0,1372.0,0.0,3179.0,395.0,30.0
36027,2023-02-10 03:00:00,178.56,0.0,2229.0,1283.0,0.0,3162.0,365.0,29.0
36028,2023-02-10 04:00:00,178.27,0.0,2229.0,1239.0,0.0,3216.0,379.0,28.0
36029,2023-02-10 05:00:00,178.81,0.0,2274.0,1247.0,0.0,3271.0,385.0,28.0
36030,2023-02-10 06:00:00,179.18,0.0,2577.0,1833.0,0.0,3274.0,383.0,28.0
36031,2023-02-10 07:00:00,165.27,0.0,2572.0,2603.0,13.0,3275.0,384.0,27.0
36032,2023-02-10 08:00:00,161.57,0.0,2597.0,2719.0,233.0,3264.0,376.0,26.0
36033,2023-02-10 09:00:00,159.86,0.0,2480.0,2312.0,588.0,3193.0,367.0,23.0
36034,2023-02-10 10:00:00,156.04,0.0,2229.0,1944.0,882.0,2968.0,366.0,25.0
36035,2023-02-10 11:00:00,162.69,0.0,2248.0,1607.0,943.0,2919.0,375.0,29.0
36036,2023-02-10 12:00:00,164.75,0.0,2299.0,1337.0,1013.0,3108.0,377.0,28.0
36037,2023-02-10 13:00:00,160.24,0.0,2129.0,1221.0,971.0,3118.0,379.0,28.0
36038,2023-02-10 14:00:00,167.99,0.0,2175.0,1263.0,854.0,2882.0,380.0,29.0
36039,2023-02-10 15:00:00,186.55,0.0,2464.0,1143.0,656.0,2844.0,377.0,27.0
36040,2023-02-10 16:00:00,192.77,0.0,2732.0,1478.0,413.0,2907.0,367.0,26.0
36041,2023-02-10 17:00:00,191.97,0.0,2871.0,1933.0,77.0,3018.0,351.0,26.0
36042,2023-02-10 18:00:00,175.76,0.0,2768.0,2376.0,0.0,3293.0,344.0,28.0
36043,2023-02-10 19:00:00,166.44,0.0,2739.0,2667.0,0.0,3507.0,367.0,29.0
36044,2023-02-10 20:00:00,161.71,0.0,2641.0,2634.0,0.0,3629.0,388.0,30.0
36045,2023-02-10 21:00:00,161.96,0.0,2564.0,2500.0,0.0,3563.0,383.0,29.0
36046,2023-02-10 22:00:00,167.78,0.0,2543.0,2167.0,0.0,3491.0,386.0,29.0
36047,2023-02-10 23:00:00,152.97,0.0,2340.0,2514.0,0.0,3594.0,389.0,29.0
