Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
36984,2023-03-22 00:00:00,92.13,0.0,560.0,992.0,0.0,473.0,376.0,29.0
36985,2023-03-22 01:00:00,88.18,0.0,563.0,1035.0,0.0,553.0,377.0,30.0
36986,2023-03-22 02:00:00,90.14,0.0,558.0,907.0,0.0,597.0,379.0,28.0
36987,2023-03-22 03:00:00,92.54,0.0,573.0,947.0,0.0,538.0,379.0,28.0
36988,2023-03-22 04:00:00,88.67,0.0,561.0,1008.0,0.0,554.0,377.0,29.0
36989,2023-03-22 05:00:00,77.18,0.0,569.0,1383.0,0.0,573.0,377.0,27.0
36990,2023-03-22 06:00:00,62.89,0.0,571.0,2062.0,10.0,561.0,375.0,27.0
36991,2023-03-22 07:00:00,55.64,0.0,592.0,2351.0,240.0,628.0,378.0,27.0
36992,2023-03-22 08:00:00,47.46,0.0,354.0,1136.0,737.0,453.0,380.0,27.0
36993,2023-03-22 09:00:00,36.31,0.0,274.0,1074.0,1167.0,298.0,380.0,27.0
36994,2023-03-22 10:00:00,36.85,0.0,277.0,867.0,1424.0,245.0,377.0,28.0
36995,2023-03-22 11:00:00,35.92,0.0,253.0,616.0,1514.0,291.0,367.0,29.0
36996,2023-03-22 12:00:00,34.67,0.0,247.0,553.0,1514.0,399.0,375.0,29.0
36997,2023-03-22 13:00:00,32.94,0.0,245.0,607.0,1475.0,536.0,383.0,30.0
36998,2023-03-22 14:00:00,32.48,0.0,242.0,626.0,1305.0,690.0,378.0,29.0
36999,2023-03-22 15:00:00,35.08,0.0,243.0,664.0,1077.0,664.0,377.0,30.0
37000,2023-03-22 16:00:00,35.31,0.0,248.0,875.0,785.0,769.0,380.0,30.0
37001,2023-03-22 17:00:00,31.69,0.0,266.0,1571.0,313.0,1052.0,384.0,28.0
37002,2023-03-22 18:00:00,26.03,0.0,270.0,2604.0,30.0,1137.0,387.0,28.0
37003,2023-03-22 19:00:00,25.04,0.0,269.0,2719.0,0.0,1261.0,384.0,30.0
37004,2023-03-22 20:00:00,30.2,0.0,271.0,1883.0,0.0,1313.0,376.0,29.0
37005,2023-03-22 21:00:00,27.25,0.0,261.0,2206.0,0.0,1291.0,369.0,29.0
37006,2023-03-22 22:00:00,35.29,0.0,247.0,1117.0,0.0,1285.0,384.0,29.0
37007,2023-03-22 23:00:00,40.9,0.0,237.0,590.0,0.0,1306.0,390.0,29.0
