,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-13 00:00:00,2023-08-15 01:14:24,3.0,274.91,4193.0,5015.0,7188.0,1947.0,16.0,16.0
1,2023-08-13 01:00:00,2023-08-15 01:14:24,3.0,279.95,4191.0,4522.0,7202.0,1454.0,0.0,14.0
2,2023-08-13 02:00:00,2023-08-15 01:14:24,3.0,285.46,4178.0,3767.0,7207.0,869.0,0.0,15.0
3,2023-08-13 03:00:00,2023-08-15 01:14:24,3.0,288.33,4115.0,3127.0,7208.0,425.0,0.0,16.0
4,2023-08-13 04:00:00,2023-08-15 01:14:24,3.0,279.31,3712.0,2672.0,7208.0,65.0,0.0,16.0
5,2023-08-13 05:00:00,2023-08-15 01:14:24,3.0,262.92,3283.0,2412.0,7207.0,0.0,0.0,15.0
6,2023-08-13 06:00:00,2023-08-15 01:14:24,3.0,260.99,3238.0,2394.0,7210.0,0.0,0.0,16.0
7,2023-08-13 07:00:00,2023-08-15 01:14:24,3.0,260.47,3239.0,2340.0,7214.0,0.0,0.0,15.0
8,2023-08-13 08:00:00,2023-08-15 01:14:24,3.0,254.13,3090.0,2293.0,7214.0,0.0,0.0,14.0
9,2023-08-13 09:00:00,2023-08-15 01:14:24,3.0,248.06,2937.0,2307.0,7211.0,0.0,0.0,12.0
10,2023-08-13 10:00:00,2023-08-15 01:14:24,3.0,247.12,2907.0,2337.0,7214.0,0.0,0.0,14.0
11,2023-08-13 11:00:00,2023-08-15 01:14:24,3.0,249.16,2955.0,2340.0,7209.0,0.0,0.0,12.0
12,2023-08-13 12:00:00,2023-08-15 01:14:24,3.0,250.14,2983.0,2479.0,7214.0,0.0,71.0,13.0
13,2023-08-13 13:00:00,2023-08-15 01:14:24,3.0,247.46,3001.0,2667.0,7209.0,0.0,343.0,12.0
14,2023-08-13 14:00:00,2023-08-15 01:14:24,3.0,242.53,2993.0,2698.0,7214.0,0.0,608.0,13.0
15,2023-08-13 15:00:00,2023-08-15 01:14:24,3.0,245.52,3123.0,2786.0,7205.0,0.0,769.0,13.0
16,2023-08-13 16:00:00,2023-08-15 01:14:24,3.0,257.3,3423.0,3117.0,7198.0,0.0,871.0,13.0
17,2023-08-13 17:00:00,2023-08-15 01:14:24,3.0,263.35,3677.0,3510.0,7204.0,248.0,919.0,13.0
18,2023-08-13 18:00:00,2023-08-15 01:14:24,3.0,277.37,4081.0,4145.0,7195.0,372.0,932.0,13.0
19,2023-08-13 19:00:00,2023-08-15 01:14:24,3.0,287.34,4370.0,4942.0,7198.0,520.0,906.0,14.0
20,2023-08-13 20:00:00,2023-08-15 01:14:24,3.0,286.18,4387.0,5236.0,7191.0,776.0,842.0,12.0
21,2023-08-13 21:00:00,2023-08-15 01:14:24,3.0,273.57,4264.0,5317.0,7192.0,1553.0,725.0,13.0
22,2023-08-13 22:00:00,2023-08-15 01:14:24,3.0,270.32,4336.0,5415.0,7195.0,2122.0,548.0,12.0
23,2023-08-13 23:00:00,2023-08-15 01:14:24,3.0,269.94,4376.0,5638.0,7198.0,2574.0,276.0,12.0
