,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-03 00:00:00,2023-08-13 18:54:59,3.0,301.8,4012.0,3194.0,7209.0,2104.0,39.0,9.0
1,2023-08-03 01:00:00,2023-08-13 18:54:59,3.0,288.96,3578.0,3192.0,7208.0,2073.0,1.0,10.0
2,2023-08-03 02:00:00,2023-08-13 18:54:59,3.0,285.1,3382.0,2989.0,7209.0,1753.0,0.0,12.0
3,2023-08-03 03:00:00,2023-08-13 18:54:59,3.0,270.37,2953.0,2771.0,7212.0,1514.0,0.0,11.0
4,2023-08-03 04:00:00,2023-08-13 18:54:59,3.0,274.72,2728.0,2562.0,7216.0,592.0,0.0,12.0
5,2023-08-03 05:00:00,2023-08-13 18:54:59,3.0,270.19,2419.0,2458.0,7215.0,46.0,0.0,9.0
6,2023-08-03 06:00:00,2023-08-13 18:54:59,3.0,261.72,2237.0,2407.0,7217.0,0.0,0.0,9.0
7,2023-08-03 07:00:00,2023-08-13 18:54:59,3.0,260.69,2223.0,2392.0,7221.0,0.0,0.0,9.0
8,2023-08-03 08:00:00,2023-08-13 18:54:59,3.0,260.08,2228.0,2341.0,7214.0,0.0,0.0,9.0
9,2023-08-03 09:00:00,2023-08-13 18:54:59,3.0,259.12,2236.0,2281.0,7222.0,0.0,0.0,9.0
10,2023-08-03 10:00:00,2023-08-13 18:54:59,3.0,259.88,2236.0,2310.0,7213.0,0.0,0.0,9.0
11,2023-08-03 11:00:00,2023-08-13 18:54:59,3.0,264.35,2258.0,2500.0,7223.0,0.0,0.0,9.0
12,2023-08-03 12:00:00,2023-08-13 18:54:59,3.0,269.47,2339.0,2585.0,7225.0,0.0,8.0,10.0
13,2023-08-03 13:00:00,2023-08-13 18:54:59,3.0,270.61,2373.0,2573.0,7223.0,1.0,23.0,12.0
14,2023-08-03 14:00:00,2023-08-13 18:54:59,3.0,275.99,2542.0,2576.0,7222.0,74.0,61.0,12.0
15,2023-08-03 15:00:00,2023-08-13 18:54:59,3.0,290.98,2850.0,2745.0,7219.0,70.0,107.0,12.0
16,2023-08-03 16:00:00,2023-08-13 18:54:59,3.0,304.63,3170.0,2891.0,7220.0,77.0,154.0,12.0
17,2023-08-03 17:00:00,2023-08-13 18:54:59,3.0,307.47,3261.0,2882.0,7221.0,80.0,176.0,13.0
18,2023-08-03 18:00:00,2023-08-13 18:54:59,3.0,296.52,3149.0,2914.0,7224.0,445.0,161.0,12.0
19,2023-08-03 19:00:00,2023-08-13 18:54:59,3.0,308.99,3323.0,2963.0,7214.0,188.0,163.0,12.0
20,2023-08-03 20:00:00,2023-08-13 18:54:59,3.0,313.62,3450.0,2999.0,7215.0,226.0,145.0,12.0
21,2023-08-03 21:00:00,2023-08-13 18:54:59,3.0,312.84,3480.0,2986.0,7220.0,350.0,95.0,12.0
22,2023-08-03 22:00:00,2023-08-13 18:54:59,3.0,308.75,3342.0,3001.0,7222.0,343.0,61.0,11.0
23,2023-08-03 23:00:00,2023-08-13 18:54:59,3.0,309.27,3339.0,3006.0,7223.0,334.0,41.0,12.0
