Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
43008,2023-11-28 00:00:00,2024-07-17 00:00:00,3.1,240.99,3103.0,2664.0,7358.0,769.0,0.0,13.0
43009,2023-11-28 01:00:00,2024-07-17 00:00:00,3.1,235.97,3093.0,2689.0,7361.0,1055.0,0.0,14.0
43010,2023-11-28 02:00:00,2024-07-17 00:00:00,3.1,235.02,3059.0,2711.0,7359.0,1050.0,0.0,13.0
43011,2023-11-28 03:00:00,2024-07-17 00:00:00,3.1,239.91,3109.0,2712.0,7362.0,868.0,0.0,14.0
43012,2023-11-28 04:00:00,2024-07-17 00:00:00,3.1,246.77,3155.0,2639.0,7361.0,536.0,0.0,13.0
43013,2023-11-28 05:00:00,2024-07-17 00:00:00,3.1,257.58,3205.0,2663.0,7362.0,69.0,0.0,14.0
43014,2023-11-28 06:00:00,2024-07-17 00:00:00,3.1,260.31,3237.0,2685.0,7361.0,0.0,0.0,13.0
43015,2023-11-28 07:00:00,2024-07-17 00:00:00,3.1,263.89,3325.0,2733.0,7365.0,0.0,0.0,13.0
43016,2023-11-28 08:00:00,2024-07-17 00:00:00,3.1,267.53,3357.0,3045.0,7362.0,0.0,0.0,14.0
43017,2023-11-28 09:00:00,2024-07-17 00:00:00,3.1,269.96,3430.0,3034.0,7365.0,0.0,0.0,13.0
43018,2023-11-28 10:00:00,2024-07-17 00:00:00,3.1,274.27,3529.0,3151.0,7365.0,0.0,0.0,14.0
43019,2023-11-28 11:00:00,2024-07-17 00:00:00,3.1,271.06,3677.0,3676.0,7366.0,623.0,0.0,13.0
43020,2023-11-28 12:00:00,2024-07-17 00:00:00,3.1,255.51,3651.0,4092.0,7362.0,1698.0,0.0,14.0
43021,2023-11-28 13:00:00,2024-07-17 00:00:00,3.1,252.36,3681.0,4178.0,7367.0,1986.0,16.0,13.0
43022,2023-11-28 14:00:00,2024-07-17 00:00:00,3.1,259.81,3680.0,4039.0,7361.0,1270.0,184.0,14.0
43023,2023-11-28 15:00:00,2024-07-17 00:00:00,3.1,265.56,3635.0,3400.0,7365.0,364.0,391.0,13.0
43024,2023-11-28 16:00:00,2024-07-17 00:00:00,3.1,254.94,3465.0,2517.0,7362.0,0.0,656.0,14.0
43025,2023-11-28 17:00:00,2024-07-17 00:00:00,3.1,229.19,2998.0,1875.0,7358.0,0.0,757.0,13.0
43026,2023-11-28 18:00:00,2024-07-17 00:00:00,3.1,228.38,2983.0,1788.0,7357.0,0.0,717.0,14.0
43027,2023-11-28 19:00:00,2024-07-17 00:00:00,3.1,226.7,2997.0,1697.0,7360.0,0.0,783.0,13.0
43028,2023-11-28 20:00:00,2024-07-17 00:00:00,3.1,230.5,3058.0,1667.0,7357.0,0.0,699.0,15.0
43029,2023-11-28 21:00:00,2024-07-17 00:00:00,3.1,248.16,3380.0,1667.0,7358.0,0.0,449.0,13.0
43030,2023-11-28 22:00:00,2024-07-17 00:00:00,3.1,267.52,3668.0,1858.0,7354.0,25.0,100.0,13.0
43031,2023-11-28 23:00:00,2024-07-17 00:00:00,3.1,267.37,3827.0,2516.0,7357.0,674.0,0.0,12.0
