UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-01-16 00:00:00,3073.0,3182.0,7384.0,359.0,0.0,13.0
2023-01-16 01:00:00,3384.0,3226.0,7388.0,373.0,0.0,12.0
2023-01-16 02:00:00,3452.0,3283.0,7382.0,430.0,1.0,13.0
2023-01-16 03:00:00,3516.0,3278.0,7381.0,423.0,0.0,13.0
2023-01-16 04:00:00,3496.0,3263.0,7387.0,236.0,0.0,13.0
2023-01-16 05:00:00,3409.0,3229.0,7385.0,210.0,0.0,13.0
2023-01-16 06:00:00,3403.0,3239.0,7389.0,145.0,1.0,13.0
2023-01-16 07:00:00,3462.0,3242.0,7385.0,140.0,1.0,13.0
2023-01-16 08:00:00,3501.0,3244.0,7385.0,257.0,1.0,13.0
2023-01-16 09:00:00,3505.0,3280.0,7385.0,552.0,0.0,12.0
2023-01-16 10:00:00,3340.0,3575.0,7386.0,819.0,0.0,13.0
2023-01-16 11:00:00,3295.0,4327.0,7390.0,1272.0,0.0,13.0
2023-01-16 12:00:00,3303.0,4791.0,7386.0,1706.0,0.0,13.0
2023-01-16 13:00:00,3303.0,4870.0,7388.0,2274.0,7.0,13.0
2023-01-16 14:00:00,3311.0,4817.0,7386.0,1746.0,137.0,13.0
2023-01-16 15:00:00,3076.0,4316.0,7383.0,777.0,325.0,13.0
2023-01-16 16:00:00,2617.0,3505.0,7386.0,357.0,651.0,14.0
2023-01-16 17:00:00,2251.0,3160.0,7383.0,0.0,783.0,15.0
2023-01-16 18:00:00,1956.0,2963.0,7383.0,0.0,773.0,15.0
2023-01-16 19:00:00,1722.0,2845.0,7380.0,0.0,658.0,14.0
2023-01-16 20:00:00,1890.0,2839.0,7382.0,0.0,338.0,14.0
2023-01-16 21:00:00,2144.0,2955.0,7378.0,0.0,165.0,13.0
2023-01-16 22:00:00,2565.0,3098.0,7380.0,0.0,73.0,13.0
2023-01-16 23:00:00,2926.0,3200.0,7381.0,489.0,5.0,13.0
