Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
40608,2023-08-20 00:00:00,2024-07-17 00:00:00,3.1,268.72,4047.0,3500.0,7216.0,1449.0,69.0,14.0
40609,2023-08-20 01:00:00,2024-07-17 00:00:00,3.1,265.62,3924.0,3172.0,7215.0,1342.0,9.0,14.0
40610,2023-08-20 02:00:00,2024-07-17 00:00:00,3.1,260.58,3630.0,3012.0,7209.0,1022.0,9.0,15.0
40611,2023-08-20 03:00:00,2024-07-17 00:00:00,3.1,251.65,2985.0,2975.0,7213.0,226.0,8.0,14.0
40612,2023-08-20 04:00:00,2024-07-17 00:00:00,3.1,232.94,2482.0,2695.0,7212.0,0.0,10.0,14.0
40613,2023-08-20 05:00:00,2024-07-17 00:00:00,3.1,223.08,2340.0,2380.0,7215.0,0.0,8.0,15.0
40614,2023-08-20 06:00:00,2024-07-17 00:00:00,3.1,220.71,2329.0,2235.0,7216.0,0.0,9.0,14.0
40615,2023-08-20 07:00:00,2024-07-17 00:00:00,3.1,217.46,2330.0,1975.0,7216.0,0.0,7.0,15.0
40616,2023-08-20 08:00:00,2024-07-17 00:00:00,3.1,214.05,2330.0,1726.0,7215.0,0.0,9.0,14.0
40617,2023-08-20 09:00:00,2024-07-17 00:00:00,3.1,212.49,2329.0,1622.0,7220.0,0.0,7.0,14.0
40618,2023-08-20 10:00:00,2024-07-17 00:00:00,3.1,211.65,2302.0,1660.0,7221.0,0.0,11.0,15.0
40619,2023-08-20 11:00:00,2024-07-17 00:00:00,3.1,210.84,2213.0,1910.0,7221.0,0.0,9.0,14.0
40620,2023-08-20 12:00:00,2024-07-17 00:00:00,3.1,211.33,2202.0,2073.0,7221.0,0.0,78.0,15.0
40621,2023-08-20 13:00:00,2024-07-17 00:00:00,3.1,209.7,2199.0,2284.0,7215.0,0.0,326.0,14.0
40622,2023-08-20 14:00:00,2024-07-17 00:00:00,3.1,208.3,2198.0,2508.0,7212.0,0.0,583.0,15.0
40623,2023-08-20 15:00:00,2024-07-17 00:00:00,3.1,211.9,2318.0,2576.0,7205.0,0.0,740.0,16.0
40624,2023-08-20 16:00:00,2024-07-17 00:00:00,3.1,233.87,2843.0,2773.0,7204.0,0.0,828.0,15.0
40625,2023-08-20 17:00:00,2024-07-17 00:00:00,3.1,256.13,3377.0,3157.0,7205.0,0.0,862.0,16.0
40626,2023-08-20 18:00:00,2024-07-17 00:00:00,3.1,271.88,3847.0,3679.0,7206.0,187.0,858.0,15.0
40627,2023-08-20 19:00:00,2024-07-17 00:00:00,3.1,277.95,3936.0,4671.0,7202.0,349.0,838.0,15.0
40628,2023-08-20 20:00:00,2024-07-17 00:00:00,3.1,276.87,3997.0,5096.0,7203.0,712.0,790.0,15.0
40629,2023-08-20 21:00:00,2024-07-17 00:00:00,3.1,275.55,3998.0,5549.0,7200.0,1057.0,690.0,15.0
40630,2023-08-20 22:00:00,2024-07-17 00:00:00,3.1,270.03,3927.0,5742.0,7206.0,1517.0,545.0,15.0
40631,2023-08-20 23:00:00,2024-07-17 00:00:00,3.1,273.45,4031.0,5997.0,7202.0,1819.0,284.0,14.0
