,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-09-01 00:00:00,2023-09-03 16:44:46,3.0,291.06,3397.0,3685.0,7139.0,2014.0,26.0,16.0
1,2023-09-01 01:00:00,2023-09-03 16:44:46,3.0,286.3,3392.0,3181.0,7137.0,1932.0,0.0,15.0
2,2023-09-01 02:00:00,2023-09-03 16:44:46,3.0,290.79,3397.0,2689.0,7139.0,1309.0,0.0,15.0
3,2023-09-01 03:00:00,2023-09-03 16:44:46,3.0,305.24,3276.0,2615.0,7141.0,291.0,0.0,16.0
4,2023-09-01 04:00:00,2023-09-03 16:44:46,3.0,279.4,2573.0,2435.0,7143.0,0.0,0.0,15.0
5,2023-09-01 05:00:00,2023-09-03 16:44:46,3.0,259.45,2225.0,2232.0,7145.0,0.0,0.0,14.0
6,2023-09-01 06:00:00,2023-09-03 16:44:46,3.0,246.24,1973.0,2198.0,7149.0,0.0,0.0,15.0
7,2023-09-01 07:00:00,2023-09-03 16:44:46,3.0,244.5,1933.0,2213.0,7153.0,0.0,0.0,16.0
8,2023-09-01 08:00:00,2023-09-03 16:44:46,3.0,242.72,1929.0,2142.0,7152.0,0.0,0.0,15.0
9,2023-09-01 09:00:00,2023-09-03 16:44:46,3.0,242.81,1934.0,2140.0,7158.0,0.0,0.0,15.0
10,2023-09-01 10:00:00,2023-09-03 16:44:46,3.0,243.67,1920.0,2211.0,7157.0,0.0,0.0,15.0
11,2023-09-01 11:00:00,2023-09-03 16:44:46,3.0,257.03,2130.0,2355.0,7162.0,0.0,0.0,16.0
12,2023-09-01 12:00:00,2023-09-03 16:44:46,3.0,268.62,2342.0,2491.0,7159.0,0.0,54.0,15.0
13,2023-09-01 13:00:00,2023-09-03 16:44:46,3.0,252.33,2096.0,2501.0,7157.0,0.0,344.0,16.0
14,2023-09-01 14:00:00,2023-09-03 16:44:46,3.0,247.04,2083.0,2519.0,7152.0,0.0,652.0,16.0
15,2023-09-01 15:00:00,2023-09-03 16:44:46,3.0,245.09,2080.0,2569.0,7155.0,0.0,822.0,16.0
16,2023-09-01 16:00:00,2023-09-03 16:44:46,3.0,244.68,2100.0,2580.0,7155.0,0.0,919.0,16.0
17,2023-09-01 17:00:00,2023-09-03 16:44:46,3.0,252.39,2288.0,2569.0,7152.0,0.0,952.0,17.0
18,2023-09-01 18:00:00,2023-09-03 16:44:46,3.0,259.7,2454.0,2582.0,7155.0,0.0,954.0,17.0
19,2023-09-01 19:00:00,2023-09-03 16:44:46,3.0,271.6,2703.0,2667.0,7151.0,0.0,952.0,17.0
20,2023-09-01 20:00:00,2023-09-03 16:44:46,3.0,273.49,2879.0,2692.0,7147.0,367.0,887.0,16.0
21,2023-09-01 21:00:00,2023-09-03 16:44:46,3.0,269.93,3067.0,2756.0,7149.0,1160.0,763.0,17.0
22,2023-09-01 22:00:00,2023-09-03 16:44:46,3.0,263.27,3139.0,2762.0,7147.0,1943.0,548.0,15.0
23,2023-09-01 23:00:00,2023-09-03 16:44:46,3.0,270.07,3320.0,2755.0,7153.0,2195.0,231.0,15.0
