,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,302.92,3485.0,4874.0,7211.0,2159.0,78.0,16.0
1,2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,307.26,3529.0,4454.0,7208.0,1769.0,0.0,15.0
2,2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,298.98,3643.0,3280.0,7206.0,1684.0,0.0,16.0
3,2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,294.58,3367.0,2838.0,7205.0,1086.0,0.0,15.0
4,2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,279.35,2721.0,2585.0,7210.0,371.0,0.0,16.0
5,2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,268.88,2368.0,2445.0,7210.0,0.0,0.0,15.0
6,2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,264.7,2269.0,2470.0,7214.0,0.0,0.0,15.0
7,2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,259.21,2156.0,2456.0,7212.0,0.0,0.0,16.0
8,2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,261.45,2246.0,2354.0,7212.0,0.0,0.0,15.0
9,2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,263.08,2279.0,2360.0,7214.0,0.0,0.0,15.0
10,2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,262.88,2276.0,2359.0,7216.0,0.0,0.0,15.0
11,2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,265.25,2354.0,2295.0,7218.0,0.0,1.0,15.0
12,2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,265.82,2406.0,2268.0,7215.0,0.0,77.0,15.0
13,2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,266.7,2474.0,2383.0,7215.0,0.0,315.0,15.0
14,2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,274.21,2652.0,2603.0,7205.0,0.0,551.0,15.0
15,2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,289.07,3003.0,2828.0,7201.0,0.0,711.0,15.0
16,2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,306.72,3509.0,2878.0,7205.0,0.0,808.0,16.0
17,2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,309.7,3716.0,3186.0,7203.0,434.0,788.0,16.0
18,2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,320.19,3972.0,3713.0,7205.0,717.0,685.0,15.0
19,2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,335.2,4292.0,3961.0,7205.0,750.0,473.0,15.0
20,2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,335.6,4409.0,3986.0,7200.0,1032.0,362.0,15.0
21,2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,336.8,4413.0,3935.0,7214.0,1104.0,179.0,15.0
22,2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,337.02,4419.0,3947.0,7216.0,1148.0,133.0,15.0
23,2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,341.55,4435.0,4087.0,7220.0,1002.0,123.0,15.0
