Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41160,2023-09-12 00:00:00,2024-07-17 00:00:00,3.1,109.02,89.0,395.0,1874.0,35.0,249.0,0.0,0.0,52.0,141.0
41161,2023-09-12 01:00:00,2024-07-17 00:00:00,3.1,109.59,89.0,398.0,1877.0,35.0,250.0,0.0,0.0,49.0,143.0
41162,2023-09-12 02:00:00,2024-07-17 00:00:00,3.1,110.73,89.0,411.0,1875.0,35.0,251.0,0.0,0.0,47.0,142.0
41163,2023-09-12 03:00:00,2024-07-17 00:00:00,3.1,111.18,89.0,422.0,1881.0,36.0,249.0,0.0,0.0,47.0,139.0
41164,2023-09-12 04:00:00,2024-07-17 00:00:00,3.1,110.01,88.0,447.0,1883.0,36.0,353.0,4.0,0.0,46.0,145.0
41165,2023-09-12 05:00:00,2024-07-17 00:00:00,3.1,106.1,89.0,438.0,1884.0,36.0,408.0,43.0,0.0,50.0,146.0
41166,2023-09-12 06:00:00,2024-07-17 00:00:00,3.1,105.17,88.0,442.0,1882.0,37.0,365.0,121.0,0.0,51.0,146.0
41167,2023-09-12 07:00:00,2024-07-17 00:00:00,3.1,99.3,89.0,397.0,1876.0,36.0,293.0,198.0,0.0,51.0,132.0
41168,2023-09-12 08:00:00,2024-07-17 00:00:00,3.1,97.81,89.0,386.0,1868.0,35.0,255.0,254.0,0.0,49.0,131.0
41169,2023-09-12 09:00:00,2024-07-17 00:00:00,3.1,96.55,89.0,381.0,1862.0,35.0,254.0,280.0,0.0,51.0,130.0
41170,2023-09-12 10:00:00,2024-07-17 00:00:00,3.1,95.84,89.0,371.0,1856.0,34.0,253.0,288.0,0.0,56.0,133.0
41171,2023-09-12 11:00:00,2024-07-17 00:00:00,3.1,96.32,89.0,368.0,1849.0,34.0,253.0,280.0,0.0,57.0,135.0
41172,2023-09-12 12:00:00,2024-07-17 00:00:00,3.1,80.31,89.0,143.0,1844.0,61.0,271.0,252.0,0.0,55.0,147.0
41173,2023-09-12 13:00:00,2024-07-17 00:00:00,3.1,76.52,90.0,110.0,1841.0,46.0,274.0,204.0,0.0,56.0,146.0
41174,2023-09-12 14:00:00,2024-07-17 00:00:00,3.1,77.09,89.0,140.0,1841.0,34.0,285.0,135.0,0.0,57.0,132.0
41175,2023-09-12 15:00:00,2024-07-17 00:00:00,3.1,106.93,90.0,415.0,1840.0,34.0,293.0,58.0,0.0,57.0,133.0
41176,2023-09-12 16:00:00,2024-07-17 00:00:00,3.1,107.97,90.0,454.0,1841.0,34.0,441.0,10.0,0.0,57.0,141.0
41177,2023-09-12 17:00:00,2024-07-17 00:00:00,3.1,105.06,88.0,470.0,1844.0,36.0,608.0,0.0,0.0,56.0,150.0
41178,2023-09-12 18:00:00,2024-07-17 00:00:00,3.1,104.07,88.0,447.0,1850.0,36.0,541.0,0.0,0.0,53.0,142.0
41179,2023-09-12 19:00:00,2024-07-17 00:00:00,3.1,106.32,89.0,441.0,1855.0,48.0,457.0,0.0,0.0,55.0,134.0
41180,2023-09-12 20:00:00,2024-07-17 00:00:00,3.1,109.7,89.0,459.0,1859.0,34.0,346.0,0.0,0.0,55.0,130.0
41181,2023-09-12 21:00:00,2024-07-17 00:00:00,3.1,107.45,89.0,410.0,1867.0,34.0,262.0,0.0,0.0,56.0,126.0
41182,2023-09-12 22:00:00,2024-07-17 00:00:00,3.1,107.17,89.0,404.0,1873.0,33.0,248.0,0.0,0.0,54.0,126.0
41183,2023-09-12 23:00:00,2024-07-17 00:00:00,3.1,110.33,89.0,409.0,1876.0,34.0,251.0,0.0,0.0,53.0,143.0
