Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
37080,2023-03-26 00:00:00,2024-07-17 00:00:00,3.1,65.13,82.0,83.0,2166.0,44.0,517.0,0.0,1.0,78.0,162.0
37081,2023-03-26 01:00:00,2024-07-17 00:00:00,3.1,65.74,82.0,91.0,2166.0,44.0,519.0,0.0,1.0,76.0,161.0
37082,2023-03-26 02:00:00,2024-07-17 00:00:00,3.1,67.32,84.0,100.0,2163.0,44.0,531.0,0.0,1.0,77.0,164.0
37083,2023-03-26 03:00:00,2024-07-17 00:00:00,3.1,64.27,81.0,100.0,2164.0,45.0,642.0,0.0,1.0,72.0,162.0
37084,2023-03-26 04:00:00,2024-07-17 00:00:00,3.1,64.3,83.0,89.0,2170.0,45.0,606.0,1.0,1.0,77.0,163.0
37085,2023-03-26 05:00:00,2024-07-17 00:00:00,3.1,63.59,83.0,88.0,2170.0,45.0,610.0,27.0,1.0,78.0,163.0
37086,2023-03-26 06:00:00,2024-07-17 00:00:00,3.1,61.91,83.0,83.0,2172.0,45.0,615.0,96.0,1.0,74.0,164.0
37087,2023-03-26 07:00:00,2024-07-17 00:00:00,3.1,62.54,85.0,102.0,2160.0,45.0,664.0,155.0,1.0,77.0,166.0
37088,2023-03-26 08:00:00,2024-07-17 00:00:00,3.1,62.31,85.0,105.0,2156.0,45.0,681.0,196.0,0.0,76.0,169.0
37089,2023-03-26 09:00:00,2024-07-17 00:00:00,3.1,64.63,85.0,115.0,2152.0,45.0,683.0,222.0,0.0,76.0,182.0
37090,2023-03-26 10:00:00,2024-07-17 00:00:00,3.1,64.51,85.0,110.0,2148.0,45.0,676.0,200.0,0.0,76.0,180.0
37091,2023-03-26 11:00:00,2024-07-17 00:00:00,3.1,64.15,85.0,104.0,2148.0,44.0,589.0,178.0,0.0,75.0,168.0
37092,2023-03-26 12:00:00,2024-07-17 00:00:00,3.1,64.49,85.0,105.0,2148.0,44.0,557.0,179.0,0.0,77.0,166.0
37093,2023-03-26 13:00:00,2024-07-17 00:00:00,3.1,64.68,84.0,104.0,2145.0,44.0,538.0,161.0,0.0,76.0,164.0
37094,2023-03-26 14:00:00,2024-07-17 00:00:00,3.1,66.03,84.0,102.0,2141.0,45.0,535.0,104.0,0.0,76.0,165.0
37095,2023-03-26 15:00:00,2024-07-17 00:00:00,3.1,65.7,84.0,104.0,2138.0,45.0,642.0,48.0,0.0,77.0,168.0
37096,2023-03-26 16:00:00,2024-07-17 00:00:00,3.1,65.6,85.0,108.0,2136.0,45.0,720.0,7.0,0.0,76.0,168.0
37097,2023-03-26 17:00:00,2024-07-17 00:00:00,3.1,64.69,84.0,106.0,2137.0,45.0,727.0,0.0,0.0,78.0,165.0
37098,2023-03-26 18:00:00,2024-07-17 00:00:00,3.1,64.94,85.0,107.0,2136.0,45.0,716.0,0.0,0.0,77.0,163.0
37099,2023-03-26 19:00:00,2024-07-17 00:00:00,3.1,64.89,85.0,108.0,2140.0,45.0,728.0,0.0,0.0,76.0,164.0
37100,2023-03-26 20:00:00,2024-07-17 00:00:00,3.1,66.36,84.0,111.0,2145.0,45.0,677.0,0.0,0.0,82.0,168.0
37101,2023-03-26 21:00:00,2024-07-17 00:00:00,3.1,67.44,84.0,115.0,2152.0,45.0,638.0,0.0,0.0,79.0,168.0
37102,2023-03-26 22:00:00,2024-07-17 00:00:00,3.1,67.44,84.0,99.0,2155.0,44.0,499.0,0.0,0.0,78.0,160.0
37103,2023-03-26 23:00:00,2024-07-17 00:00:00,3.1,68.03,84.0,103.0,2155.0,45.0,501.0,0.0,0.0,79.0,161.0
