UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-05 00:00:00,0.0,10334.0,2259.0,5.0,1217.0,7.0,256.0,570.0
2023-08-05 01:00:00,0.0,10668.0,2340.0,5.0,1118.0,0.0,170.0,566.0
2023-08-05 02:00:00,0.0,10254.0,2413.0,5.0,943.0,0.0,157.0,558.0
2023-08-05 03:00:00,0.0,8850.0,2485.0,3.0,886.0,0.0,174.0,559.0
2023-08-05 04:00:00,0.0,7794.0,2567.0,0.0,851.0,0.0,170.0,557.0
2023-08-05 05:00:00,1.0,6922.0,2574.0,0.0,816.0,0.0,144.0,558.0
2023-08-05 06:00:00,1.0,6248.0,2577.0,0.0,813.0,0.0,116.0,566.0
2023-08-05 07:00:00,0.0,5896.0,2583.0,0.0,811.0,0.0,82.0,584.0
2023-08-05 08:00:00,0.0,6012.0,2597.0,0.0,799.0,0.0,63.0,591.0
2023-08-05 09:00:00,0.0,6091.0,2597.0,0.0,802.0,0.0,65.0,579.0
2023-08-05 10:00:00,1.0,5867.0,2613.0,0.0,798.0,0.0,105.0,580.0
2023-08-05 11:00:00,1.0,6167.0,2627.0,0.0,815.0,18.0,118.0,583.0
2023-08-05 12:00:00,1.0,6668.0,2630.0,0.0,825.0,92.0,124.0,577.0
2023-08-05 13:00:00,0.0,6999.0,2629.0,0.0,871.0,220.0,104.0,579.0
2023-08-05 14:00:00,1.0,7000.0,2625.0,23.0,882.0,347.0,83.0,585.0
2023-08-05 15:00:00,0.0,7307.0,2605.0,85.0,821.0,403.0,75.0,590.0
2023-08-05 16:00:00,0.0,7279.0,2602.0,9.0,800.0,428.0,110.0,583.0
2023-08-05 17:00:00,0.0,7988.0,2613.0,0.0,831.0,395.0,163.0,582.0
2023-08-05 18:00:00,0.0,8351.0,2607.0,22.0,850.0,424.0,188.0,581.0
2023-08-05 19:00:00,0.0,8625.0,2618.0,0.0,864.0,413.0,266.0,590.0
2023-08-05 20:00:00,0.0,9480.0,2611.0,0.0,881.0,370.0,298.0,590.0
2023-08-05 21:00:00,0.0,9747.0,2609.0,3.0,1042.0,292.0,391.0,584.0
2023-08-05 22:00:00,0.0,9897.0,2607.0,5.0,1452.0,199.0,317.0,579.0
2023-08-05 23:00:00,0.0,9850.0,2610.0,7.0,1622.0,87.0,299.0,586.0
