UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-14 00:00:00,2023-08-21 20:44:56,3.0,3160.0,7845.0,8078.0,0.0,3742.0,99.0,0.0,1242.0
2023-08-14 01:00:00,2023-08-21 20:44:56,3.0,3101.0,8011.0,8093.0,0.0,2968.0,12.0,3.0,1191.0
2023-08-14 02:00:00,2023-08-21 20:44:56,3.0,3106.0,8246.0,8106.0,0.0,2177.0,0.0,1.0,835.0
2023-08-14 03:00:00,2023-08-21 20:44:56,3.0,3110.0,8142.0,8107.0,0.0,1689.0,0.0,0.0,37.0
2023-08-14 04:00:00,2023-08-21 20:44:56,3.0,3111.0,7022.0,8110.0,0.0,1341.0,0.0,0.0,39.0
2023-08-14 05:00:00,2023-08-21 20:44:56,3.0,3105.0,5726.0,8121.0,0.0,1275.0,0.0,0.0,39.0
2023-08-14 06:00:00,2023-08-21 20:44:56,3.0,3102.0,5695.0,8118.0,0.0,460.0,0.0,1.0,38.0
2023-08-14 07:00:00,2023-08-21 20:44:56,3.0,3138.0,5355.0,8113.0,0.0,139.0,0.0,3.0,36.0
2023-08-14 08:00:00,2023-08-21 20:44:56,3.0,3196.0,5135.0,8119.0,0.0,0.0,0.0,4.0,39.0
2023-08-14 09:00:00,2023-08-21 20:44:56,3.0,3205.0,4948.0,8122.0,0.0,0.0,0.0,3.0,42.0
2023-08-14 10:00:00,2023-08-21 20:44:56,3.0,3306.0,5323.0,8126.0,0.0,0.0,0.0,3.0,40.0
2023-08-14 11:00:00,2023-08-21 20:44:56,3.0,3334.0,6181.0,8127.0,0.0,0.0,0.0,2.0,37.0
2023-08-14 12:00:00,2023-08-21 20:44:56,3.0,3292.0,6644.0,8134.0,0.0,259.0,5.0,4.0,39.0
2023-08-14 13:00:00,2023-08-21 20:44:56,3.0,3322.0,6854.0,8121.0,0.0,917.0,75.0,5.0,41.0
2023-08-14 14:00:00,2023-08-21 20:44:56,3.0,3922.0,6368.0,8125.0,0.0,1378.0,180.0,5.0,39.0
2023-08-14 15:00:00,2023-08-21 20:44:56,3.0,4293.0,6848.0,8115.0,0.0,1513.0,340.0,6.0,38.0
2023-08-14 16:00:00,2023-08-21 20:44:56,3.0,4448.0,6664.0,8095.0,0.0,1993.0,565.0,2.0,286.0
2023-08-14 17:00:00,2023-08-21 20:44:56,3.0,4558.0,7373.0,8098.0,0.0,2336.0,670.0,2.0,533.0
2023-08-14 18:00:00,2023-08-21 20:44:56,3.0,4594.0,7675.0,8091.0,0.0,3343.0,688.0,2.0,544.0
2023-08-14 19:00:00,2023-08-21 20:44:56,3.0,4614.0,7962.0,8088.0,0.0,3986.0,661.0,3.0,1086.0
2023-08-14 20:00:00,2023-08-21 20:44:56,3.0,4588.0,8899.0,8086.0,0.0,4262.0,648.0,2.0,1196.0
2023-08-14 21:00:00,2023-08-21 20:44:56,3.0,4717.0,8821.0,8063.0,0.0,4638.0,607.0,2.0,1242.0
2023-08-14 22:00:00,2023-08-21 20:44:56,3.0,4882.0,8144.0,8055.0,0.0,4659.0,596.0,2.0,1233.0
2023-08-14 23:00:00,2023-08-21 20:44:56,3.0,4920.0,8379.0,8039.0,0.0,4661.0,478.0,1.0,1197.0
