Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
38424,2023-05-21 00:00:00,189.61,195.0,604.0,0.0,27.0,0.0,1679.0
38425,2023-05-21 01:00:00,180.4,197.0,440.0,0.0,27.0,0.0,1523.0
38426,2023-05-21 02:00:00,184.53,198.0,468.0,0.0,42.0,0.0,1510.0
38427,2023-05-21 03:00:00,181.07,199.0,465.0,0.0,69.0,7.0,1523.0
38428,2023-05-21 04:00:00,158.7,197.0,378.0,0.0,65.0,110.0,1586.0
38429,2023-05-21 05:00:00,148.54,200.0,404.0,0.0,112.0,332.0,1628.0
38430,2023-05-21 06:00:00,137.23,199.0,386.0,0.0,85.0,643.0,1609.0
38431,2023-05-21 07:00:00,134.77,200.0,406.0,0.0,70.0,911.0,1549.0
38432,2023-05-21 08:00:00,132.04,201.0,428.0,0.0,85.0,1088.0,1550.0
38433,2023-05-21 09:00:00,126.51,205.0,421.0,0.0,121.0,1141.0,1643.0
38434,2023-05-21 10:00:00,130.64,204.0,462.0,0.0,81.0,1081.0,1717.0
38435,2023-05-21 11:00:00,120.59,205.0,369.0,0.0,62.0,975.0,1825.0
38436,2023-05-21 12:00:00,116.61,195.0,335.0,0.0,47.0,935.0,1808.0
38437,2023-05-21 13:00:00,121.61,193.0,335.0,0.0,48.0,765.0,1762.0
38438,2023-05-21 14:00:00,151.28,192.0,469.0,0.0,48.0,536.0,1598.0
38439,2023-05-21 15:00:00,168.74,191.0,564.0,0.0,50.0,323.0,1638.0
38440,2023-05-21 16:00:00,176.93,193.0,576.0,0.0,160.0,111.0,1599.0
38441,2023-05-21 17:00:00,190.34,189.0,686.0,0.0,288.0,7.0,1537.0
38442,2023-05-21 18:00:00,198.18,196.0,723.0,0.0,457.0,0.0,1353.0
38443,2023-05-21 19:00:00,198.56,195.0,698.0,0.0,437.0,0.0,1324.0
38444,2023-05-21 20:00:00,207.39,198.0,654.0,0.0,245.0,0.0,1330.0
38445,2023-05-21 21:00:00,227.71,198.0,649.0,0.0,39.0,0.0,1290.0
38446,2023-05-21 22:00:00,196.84,197.0,453.0,0.0,26.0,0.0,1351.0
38447,2023-05-21 23:00:00,195.97,197.0,446.0,0.0,49.0,0.0,1328.0
