Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
37440,2023-04-10 00:00:00,2024-07-17 00:00:00,3.1,79.49,46.0,49.0,0.0,97.0,72.0,8.0
37441,2023-04-10 01:00:00,2024-07-17 00:00:00,3.1,81.28,46.0,67.0,0.0,73.0,72.0,8.0
37442,2023-04-10 02:00:00,2024-07-17 00:00:00,3.1,72.31,46.0,98.0,1.0,73.0,73.0,8.0
37443,2023-04-10 03:00:00,2024-07-17 00:00:00,3.1,70.89,46.0,92.0,11.0,76.0,72.0,8.0
37444,2023-04-10 04:00:00,2024-07-17 00:00:00,3.1,68.63,46.0,88.0,50.0,51.0,72.0,8.0
37445,2023-04-10 05:00:00,2024-07-17 00:00:00,3.1,60.06,46.0,91.0,122.0,21.0,72.0,8.0
37446,2023-04-10 06:00:00,2024-07-17 00:00:00,3.1,52.35,46.0,82.0,198.0,7.0,72.0,8.0
37447,2023-04-10 07:00:00,2024-07-17 00:00:00,3.1,46.82,46.0,78.0,267.0,2.0,72.0,9.0
37448,2023-04-10 08:00:00,2024-07-17 00:00:00,3.1,45.71,46.0,26.0,320.0,1.0,72.0,8.0
37449,2023-04-10 09:00:00,2024-07-17 00:00:00,3.1,43.04,46.0,26.0,337.0,1.0,72.0,7.0
37450,2023-04-10 10:00:00,2024-07-17 00:00:00,3.1,45.45,46.0,28.0,309.0,1.0,72.0,7.0
37451,2023-04-10 11:00:00,2024-07-17 00:00:00,3.1,47.83,46.0,47.0,265.0,3.0,72.0,7.0
37452,2023-04-10 12:00:00,2024-07-17 00:00:00,3.1,54.24,46.0,47.0,206.0,10.0,72.0,7.0
37453,2023-04-10 13:00:00,2024-07-17 00:00:00,3.1,64.75,46.0,47.0,133.0,21.0,71.0,7.0
37454,2023-04-10 14:00:00,2024-07-17 00:00:00,3.1,79.19,46.0,47.0,78.0,23.0,71.0,8.0
37455,2023-04-10 15:00:00,2024-07-17 00:00:00,3.1,80.07,46.0,88.0,33.0,23.0,72.0,8.0
37456,2023-04-10 16:00:00,2024-07-17 00:00:00,3.1,89.17,46.0,88.0,6.0,17.0,72.0,7.0
37457,2023-04-10 17:00:00,2024-07-17 00:00:00,3.1,93.12,46.0,88.0,0.0,14.0,71.0,7.0
37458,2023-04-10 18:00:00,2024-07-17 00:00:00,3.1,91.1,46.0,96.0,0.0,11.0,71.0,7.0
37459,2023-04-10 19:00:00,2024-07-17 00:00:00,3.1,91.13,47.0,95.0,0.0,15.0,71.0,7.0
37460,2023-04-10 20:00:00,2024-07-17 00:00:00,3.1,90.71,46.0,89.0,0.0,18.0,72.0,7.0
37461,2023-04-10 21:00:00,2024-07-17 00:00:00,3.1,109.04,46.0,47.0,0.0,21.0,72.0,7.0
37462,2023-04-10 22:00:00,2024-07-17 00:00:00,3.1,95.23,46.0,72.0,0.0,24.0,72.0,7.0
37463,2023-04-10 23:00:00,2024-07-17 00:00:00,3.1,107.37,46.0,47.0,0.0,24.0,72.0,7.0
