Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
38808,2023-06-06 00:00:00,2024-07-17 00:00:00,3.1,177.64,34.0,24.0,0.0,73.0,70.0,3.0
38809,2023-06-06 01:00:00,2024-07-17 00:00:00,3.1,135.24,34.0,24.0,5.0,139.0,70.0,3.0
38810,2023-06-06 02:00:00,2024-07-17 00:00:00,3.1,113.35,34.0,24.0,18.0,188.0,69.0,3.0
38811,2023-06-06 03:00:00,2024-07-17 00:00:00,3.1,100.62,34.0,24.0,53.0,214.0,69.0,3.0
38812,2023-06-06 04:00:00,2024-07-17 00:00:00,3.1,95.99,34.0,25.0,180.0,157.0,68.0,3.0
38813,2023-06-06 05:00:00,2024-07-17 00:00:00,3.1,109.86,34.0,25.0,260.0,39.0,68.0,3.0
38814,2023-06-06 06:00:00,2024-07-17 00:00:00,3.1,101.01,35.0,44.0,332.0,23.0,67.0,3.0
38815,2023-06-06 07:00:00,2024-07-17 00:00:00,3.1,94.88,35.0,25.0,426.0,24.0,65.0,4.0
38816,2023-06-06 08:00:00,2024-07-17 00:00:00,3.1,92.8,37.0,25.0,475.0,14.0,66.0,3.0
38817,2023-06-06 09:00:00,2024-07-17 00:00:00,3.1,91.54,37.0,25.0,497.0,11.0,66.0,3.0
38818,2023-06-06 10:00:00,2024-07-17 00:00:00,3.1,95.8,45.0,24.0,507.0,11.0,66.0,3.0
38819,2023-06-06 11:00:00,2024-07-17 00:00:00,3.1,116.52,77.0,25.0,488.0,14.0,67.0,4.0
38820,2023-06-06 12:00:00,2024-07-17 00:00:00,3.1,130.98,96.0,25.0,450.0,12.0,67.0,3.0
38821,2023-06-06 13:00:00,2024-07-17 00:00:00,3.1,192.76,197.0,24.0,384.0,10.0,68.0,3.0
38822,2023-06-06 14:00:00,2024-07-17 00:00:00,3.1,270.87,359.0,24.0,298.0,15.0,69.0,3.0
38823,2023-06-06 15:00:00,2024-07-17 00:00:00,3.1,311.58,423.0,31.0,216.0,15.0,69.0,3.0
38824,2023-06-06 16:00:00,2024-07-17 00:00:00,3.1,351.64,437.0,35.0,124.0,11.0,68.0,3.0
38825,2023-06-06 17:00:00,2024-07-17 00:00:00,3.1,383.59,437.0,74.0,12.0,17.0,68.0,3.0
38826,2023-06-06 18:00:00,2024-07-17 00:00:00,3.1,381.32,441.0,74.0,2.0,31.0,68.0,3.0
38827,2023-06-06 19:00:00,2024-07-17 00:00:00,3.1,388.91,447.0,74.0,0.0,22.0,68.0,3.0
38828,2023-06-06 20:00:00,2024-07-17 00:00:00,3.1,412.57,452.0,50.0,0.0,10.0,68.0,3.0
38829,2023-06-06 21:00:00,2024-07-17 00:00:00,3.1,402.93,322.0,36.0,0.0,9.0,68.0,3.0
38830,2023-06-06 22:00:00,2024-07-17 00:00:00,3.1,424.85,389.0,25.0,0.0,7.0,68.0,3.0
38831,2023-06-06 23:00:00,2024-07-17 00:00:00,3.1,430.76,431.0,25.0,0.0,6.0,68.0,3.0
