Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
43416,2023-12-15 00:00:00,2024-07-17 00:00:00,3.1,129.49,68.0,25.0,0.0,340.0,81.0,18.0
43417,2023-12-15 01:00:00,2024-07-17 00:00:00,3.1,126.45,68.0,25.0,0.0,354.0,81.0,18.0
43418,2023-12-15 02:00:00,2024-07-17 00:00:00,3.1,141.86,75.0,25.0,0.0,309.0,82.0,18.0
43419,2023-12-15 03:00:00,2024-07-17 00:00:00,3.1,222.37,190.0,25.0,0.0,263.0,82.0,19.0
43420,2023-12-15 04:00:00,2024-07-17 00:00:00,3.1,298.25,391.0,38.0,0.0,243.0,82.0,27.0
43421,2023-12-15 05:00:00,2024-07-17 00:00:00,3.1,324.37,508.0,25.0,0.0,269.0,82.0,41.0
43422,2023-12-15 06:00:00,2024-07-17 00:00:00,3.1,311.07,485.0,49.0,0.0,271.0,81.0,39.0
43423,2023-12-15 07:00:00,2024-07-17 00:00:00,3.1,305.47,474.0,47.0,26.0,255.0,82.0,35.0
43424,2023-12-15 08:00:00,2024-07-17 00:00:00,3.1,303.68,463.0,49.0,35.0,244.0,81.0,35.0
43425,2023-12-15 09:00:00,2024-07-17 00:00:00,3.1,311.12,449.0,47.0,45.0,200.0,80.0,30.0
43426,2023-12-15 10:00:00,2024-07-17 00:00:00,3.1,310.89,447.0,47.0,61.0,185.0,81.0,30.0
43427,2023-12-15 11:00:00,2024-07-17 00:00:00,3.1,340.09,501.0,47.0,57.0,138.0,80.0,30.0
43428,2023-12-15 12:00:00,2024-07-17 00:00:00,3.1,362.93,510.0,33.0,35.0,125.0,80.0,36.0
43429,2023-12-15 13:00:00,2024-07-17 00:00:00,3.1,399.49,512.0,25.0,16.0,77.0,79.0,40.0
43430,2023-12-15 14:00:00,2024-07-17 00:00:00,3.1,407.33,511.0,37.0,0.0,65.0,79.0,40.0
43431,2023-12-15 15:00:00,2024-07-17 00:00:00,3.1,403.89,511.0,25.0,0.0,83.0,79.0,40.0
43432,2023-12-15 16:00:00,2024-07-17 00:00:00,3.1,370.55,489.0,26.0,0.0,134.0,79.0,30.0
43433,2023-12-15 17:00:00,2024-07-17 00:00:00,3.1,347.27,387.0,25.0,0.0,141.0,79.0,27.0
43434,2023-12-15 18:00:00,2024-07-17 00:00:00,3.1,365.95,478.0,25.0,0.0,140.0,79.0,29.0
43435,2023-12-15 19:00:00,2024-07-17 00:00:00,3.1,330.08,374.0,25.0,0.0,172.0,80.0,29.0
43436,2023-12-15 20:00:00,2024-07-17 00:00:00,3.1,172.56,70.0,25.0,0.0,221.0,79.0,24.0
43437,2023-12-15 21:00:00,2024-07-17 00:00:00,3.1,128.59,69.0,25.0,0.0,322.0,80.0,13.0
43438,2023-12-15 22:00:00,2024-07-17 00:00:00,3.1,97.4,69.0,25.0,0.0,477.0,84.0,8.0
43439,2023-12-15 23:00:00,2024-07-17 00:00:00,3.1,88.81,55.0,25.0,0.0,478.0,84.0,8.0
