Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
41496,2023-09-26 00:00:00,2024-07-17 00:00:00,3.1,63.59,53.0,22.0,0.0,292.0,62.0,15.0
41497,2023-09-26 01:00:00,2024-07-17 00:00:00,3.1,73.15,53.0,22.0,0.0,234.0,62.0,15.0
41498,2023-09-26 02:00:00,2024-07-17 00:00:00,3.1,83.54,53.0,22.0,10.0,176.0,62.0,15.0
41499,2023-09-26 03:00:00,2024-07-17 00:00:00,3.1,89.43,55.0,22.0,31.0,140.0,61.0,15.0
41500,2023-09-26 04:00:00,2024-07-17 00:00:00,3.1,116.0,55.0,22.0,36.0,132.0,61.0,33.0
41501,2023-09-26 05:00:00,2024-07-17 00:00:00,3.1,119.64,55.0,22.0,105.0,125.0,61.0,52.0
41502,2023-09-26 06:00:00,2024-07-17 00:00:00,3.1,97.68,55.0,22.0,205.0,95.0,61.0,47.0
41503,2023-09-26 07:00:00,2024-07-17 00:00:00,3.1,76.02,54.0,22.0,292.0,56.0,62.0,34.0
41504,2023-09-26 08:00:00,2024-07-17 00:00:00,3.1,74.31,53.0,22.0,325.0,31.0,62.0,34.0
41505,2023-09-26 09:00:00,2024-07-17 00:00:00,3.1,65.94,53.0,22.0,367.0,25.0,62.0,30.0
41506,2023-09-26 10:00:00,2024-07-17 00:00:00,3.1,59.48,53.0,22.0,372.0,46.0,62.0,26.0
41507,2023-09-26 11:00:00,2024-07-17 00:00:00,3.1,63.19,53.0,22.0,327.0,66.0,61.0,27.0
41508,2023-09-26 12:00:00,2024-07-17 00:00:00,3.1,91.44,53.0,22.0,278.0,49.0,61.0,47.0
41509,2023-09-26 13:00:00,2024-07-17 00:00:00,3.1,107.95,53.0,22.0,205.0,43.0,62.0,47.0
41510,2023-09-26 14:00:00,2024-07-17 00:00:00,3.1,129.5,53.0,22.0,121.0,62.0,62.0,49.0
41511,2023-09-26 15:00:00,2024-07-17 00:00:00,3.1,132.37,53.0,22.0,52.0,124.0,61.0,49.0
41512,2023-09-26 16:00:00,2024-07-17 00:00:00,3.1,124.85,54.0,22.0,33.0,228.0,61.0,66.0
41513,2023-09-26 17:00:00,2024-07-17 00:00:00,3.1,79.19,54.0,22.0,40.0,332.0,61.0,41.0
41514,2023-09-26 18:00:00,2024-07-17 00:00:00,3.1,91.56,54.0,22.0,1.0,397.0,61.0,60.0
41515,2023-09-26 19:00:00,2024-07-17 00:00:00,3.1,81.63,54.0,22.0,0.0,415.0,62.0,51.0
41516,2023-09-26 20:00:00,2024-07-17 00:00:00,3.1,49.24,54.0,22.0,0.0,460.0,62.0,18.0
41517,2023-09-26 21:00:00,2024-07-17 00:00:00,3.1,67.41,55.0,22.0,0.0,449.0,62.0,38.0
41518,2023-09-26 22:00:00,2024-07-17 00:00:00,3.1,46.21,54.0,22.0,0.0,466.0,62.0,15.0
41519,2023-09-26 23:00:00,2024-07-17 00:00:00,3.1,45.26,54.0,22.0,0.0,479.0,62.0,15.0
