UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-02-08 00:00:00,26.0,47.0,0.0,267.0,84.0,6.0
2023-02-08 01:00:00,26.0,47.0,0.0,328.0,84.0,6.0
2023-02-08 02:00:00,26.0,47.0,0.0,325.0,84.0,6.0
2023-02-08 03:00:00,26.0,47.0,0.0,339.0,84.0,6.0
2023-02-08 04:00:00,26.0,68.0,0.0,338.0,83.0,7.0
2023-02-08 05:00:00,26.0,86.0,0.0,326.0,84.0,8.0
2023-02-08 06:00:00,27.0,88.0,8.0,372.0,83.0,7.0
2023-02-08 07:00:00,27.0,94.0,31.0,382.0,81.0,7.0
2023-02-08 08:00:00,27.0,94.0,61.0,361.0,83.0,6.0
2023-02-08 09:00:00,26.0,96.0,95.0,353.0,83.0,6.0
2023-02-08 10:00:00,26.0,71.0,104.0,375.0,83.0,6.0
2023-02-08 11:00:00,26.0,92.0,87.0,343.0,82.0,6.0
2023-02-08 12:00:00,26.0,88.0,62.0,325.0,82.0,6.0
2023-02-08 13:00:00,26.0,88.0,31.0,287.0,82.0,6.0
2023-02-08 14:00:00,26.0,88.0,8.0,271.0,82.0,6.0
2023-02-08 15:00:00,26.0,88.0,0.0,255.0,83.0,6.0
2023-02-08 16:00:00,26.0,90.0,0.0,262.0,82.0,6.0
2023-02-08 17:00:00,25.0,88.0,0.0,291.0,83.0,7.0
2023-02-08 18:00:00,26.0,79.0,0.0,328.0,83.0,7.0
2023-02-08 19:00:00,26.0,79.0,0.0,324.0,83.0,7.0
2023-02-08 20:00:00,26.0,78.0,0.0,308.0,81.0,7.0
2023-02-08 21:00:00,26.0,47.0,0.0,314.0,82.0,7.0
2023-02-08 22:00:00,26.0,47.0,0.0,368.0,83.0,6.0
2023-02-08 23:00:00,26.0,91.0,0.0,390.0,84.0,6.0
